data;volume_historico
2024-02-29;188.0
2024-03-01;120.0
2024-03-02;141.0
2024-03-03;6.0
2024-03-04;123.0
2024-03-05;113.0
2024-03-06;148.0
2024-03-07;206.0
2024-03-08;201.0
2024-03-09;230.0
2024-03-10;25.0
2024-03-11;171.0
2024-03-12;134.0
2024-03-13;145.0
2024-03-14;182.0
2024-03-15;142.0
2024-03-16;104.0
2024-03-17;20.0
2024-03-18;102.0
2024-03-19;103.0
2024-03-20;177.0
2024-03-21;179.0
2024-03-22;168.0
2024-03-23;154.0
2024-03-24;5.0
2024-03-25;144.0
2024-03-26;154.0
2024-03-27;222.0
2024-03-28;221.0
2024-03-29;15.0
2024-03-30;186.0
2024-03-31;6.0
2024-04-01;102.0
2024-04-02;109.0
2024-04-03;130.0
2024-04-04;148.0
2024-04-05;196.0
2024-04-06;159.0
2024-04-07;24.0
2024-04-08;145.0
2024-04-09;142.0
2024-04-10;204.0
2024-04-11;155.0
2024-04-12;215.0
2024-04-13;156.0
2024-04-14;19.0
2024-04-15;86.0
2024-04-16;154.0
2024-04-17;166.0
2024-04-18;218.0
2024-04-19;198.0
2024-04-20;191.0
2024-04-21;7.0
2024-04-22;166.0
2024-04-23;148.0
2024-04-24;186.0
2024-04-25;143.0
2024-04-26;242.0
2024-04-27;169.0
2024-04-28;28.0
2024-04-29;183.0
2024-04-30;231.0
2024-05-01;
2024-05-02;133.0
2024-05-03;222.0
2024-05-04;191.0
2024-05-05;32.0
2024-05-06;198.0
2024-05-07;227.0
2024-05-08;205.0
2024-05-09;269.0
2024-05-10;294.94999999999993
2024-05-11;294.94999999999993
2024-05-12;18.0
2024-05-13;140.0
2024-05-14;136.0
2024-05-15;176.0
2024-05-16;197.0
2024-05-17;212.0
2024-05-18;112.0
2024-05-19;27.0
2024-05-20;120.0
2024-05-21;121.0
2024-05-22;192.0
2024-05-23;169.0
2024-05-24;87.0
2024-05-25;114.0
2024-05-26;13.0
2024-05-27;139.0
2024-05-28;125.0
2024-05-29;217.0
2024-05-30;14.0
2024-05-31;266.0
2024-06-01;99.0
2024-06-02;4.0
2024-06-03;104.0
2024-06-04;148.0
2024-06-05;119.0
2024-06-06;187.0
2024-06-07;185.0
2024-06-08;229.0
2024-06-09;25.0
2024-06-10;161.0
2024-06-11;275.0
2024-06-12;262.0
2024-06-13;160.0
2024-06-14;264.0
2024-06-15;131.0
2024-06-16;11.0
2024-06-17;167.0
2024-06-18;160.0
2024-06-19;125.0
2024-06-20;210.0
2024-06-21;244.0
2024-06-22;114.0
2024-06-23;27.0
2024-06-24;118.0
2024-06-25;150.0
2024-06-26;164.0
2024-06-27;118.0
2024-06-28;174.0
2024-06-29;139.0
2024-06-30;4.0
2024-07-01;125.0
2024-07-02;101.0
2024-07-03;109.0
2024-07-04;139.0
2024-07-05;151.0
2024-07-06;231.0
2024-07-07;24.0
2024-07-08;134.0
2024-07-09;158.0
2024-07-10;142.0
2024-07-11;126.0
2024-07-12;135.0
2024-07-13;77.0
2024-07-14;8.0
2024-07-15;124.0
2024-07-16;150.0
2024-07-17;168.0
2024-07-18;141.0
2024-07-19;178.0
2024-07-20;135.0
2024-07-21;19.0
2024-07-22;108.0
2024-07-23;149.0
2024-07-24;138.0
2024-07-25;185.0
2024-07-26;169.0
2024-07-27;92.0
2024-07-28;17.0
2024-07-29;110.0
2024-07-30;105.0
2024-07-31;155.0
2024-08-01;149.0
2024-08-02;172.0
2024-08-03;150.0
2024-08-04;13.0
2024-08-05;167.0
2024-08-06;121.0
2024-08-07;145.0
2024-08-08;171.0
2024-08-09;213.0
2024-08-10;294.0
2024-08-11;14.0
2024-08-12;101.0
2024-08-13;205.0
2024-08-14;161.0
2024-08-15;156.0
2024-08-16;167.0
2024-08-17;117.0
2024-08-18;5.0
2024-08-19;137.0
2024-08-20;160.0
2024-08-21;173.0
2024-08-22;149.0
2024-08-23;162.0
2024-08-24;129.0
2024-08-25;14.0
2024-08-26;248.0
2024-08-27;145.0
2024-08-28;231.0
2024-08-29;151.0
2024-08-30;188.0
2024-08-31;136.0
2024-09-01;9.0
2024-09-02;136.0
2024-09-03;129.0
2024-09-04;175.0
2024-09-05;151.0
2024-09-06;183.0
2024-09-07;21.0
2024-09-08;27.0
2024-09-09;184.0
2024-09-10;164.0
2024-09-11;169.0
2024-09-12;148.0
2024-09-13;219.0
2024-09-14;208.0
2024-09-15;20.0
2024-09-16;118.0
2024-09-17;144.0
2024-09-18;184.0
2024-09-19;132.0
2024-09-20;195.0
2024-09-21;137.0
2024-09-22;21.0
2024-09-23;143.0
2024-09-24;181.0
2024-09-25;171.0
2024-09-26;166.0
2024-09-27;171.0
2024-09-28;158.0
2024-09-29;13.0
2024-09-30;202.0
2024-10-01;122.0
2024-10-02;91.0
2024-10-03;117.0
2024-10-04;197.0
2024-10-05;263.0
2024-10-06;22.0
2024-10-07;126.0
2024-10-08;144.0
2024-10-09;151.0
2024-10-10;220.0
2024-10-11;247.0
2024-10-12;30.0
2024-10-13;24.0
2024-10-14;189.0
2024-10-15;196.0
2024-10-16;193.0
2024-10-17;157.0
2024-10-18;200.0
2024-10-19;132.0
2024-10-20;17.0
2024-10-21;144.0
2024-10-22;175.0
2024-10-23;147.0
2024-10-24;114.0
2024-10-25;211.0
2024-10-26;139.0
2024-10-27;13.0
2024-10-28;113.0
2024-10-29;143.0
2024-10-30;119.0
2024-10-31;127.0
2024-11-01;120.0
2024-11-02;17.0
2024-11-03;6.0
2024-11-04;236.0
2024-11-05;186.0
2024-11-06;161.0
2024-11-07;182.0
2024-11-08;149.0
2024-11-09;294.94999999999993
2024-11-10;28.0
2024-11-11;162.0
2024-11-12;145.0
2024-11-13;174.0
2024-11-14;238.0
2024-11-15;27.0
2024-11-16;138.0
2024-11-17;17.0
2024-11-18;162.0
2024-11-19;181.0
2024-11-20;18.0
2024-11-21;165.0
2024-11-22;172.0
2024-11-23;191.0
2024-11-24;40.0
2024-11-25;206.0
2024-11-26;261.0
2024-11-27;294.94999999999993
2024-11-28;225.0
2024-11-29;294.94999999999993
2024-11-30;294.94999999999993
2024-12-01;30.0
2024-12-02;180.0
2024-12-03;201.0
2024-12-04;154.0
2024-12-05;166.0
2024-12-06;237.0
2024-12-07;294.94999999999993
2024-12-08;85.0
2024-12-09;247.0
2024-12-10;254.0
2024-12-11;294.94999999999993
2024-12-12;294.94999999999993
2024-12-13;294.94999999999993
2024-12-14;294.0
2024-12-15;240.0
2024-12-16;294.94999999999993
2024-12-17;294.94999999999993
2024-12-18;294.94999999999993
2024-12-19;294.94999999999993
2024-12-20;294.94999999999993
2024-12-21;294.94999999999993
2024-12-22;275.0
2024-12-23;294.94999999999993
2024-12-24;294.94999999999993
2024-12-25;
2024-12-26;131.0
2024-12-27;237.0
2024-12-28;140.0
2024-12-29;13.0
2024-12-30;111.0
2024-12-31;
2025-01-01;
2025-01-02;166.0
2025-01-03;214.0
2025-01-04;72.0
2025-01-05;18.0
2025-01-06;43.0
2025-01-07;208.0
2025-01-08;273.0
2025-01-09;174.0
2025-01-10;175.0
2025-01-11;83.0
2025-01-12;10.0
2025-01-13;137.0
2025-01-14;97.0
2025-01-15;105.0
2025-01-16;151.0
2025-01-17;150.0
2025-01-18;145.0
2025-01-19;5.0
2025-01-20;119.0
2025-01-21;107.0
2025-01-22;147.0
2025-01-23;153.0
2025-01-24;149.0
2025-01-25;114.0
2025-01-26;14.0
2025-01-27;134.0
2025-01-28;152.0
2025-01-29;150.0
2025-01-30;171.0
2025-01-31;213.0
2025-02-01;69.0
2025-02-02;2.0
2025-02-03;109.0
2025-02-04;122.0
2025-02-05;125.0
2025-02-06;133.0
2025-02-07;186.0
2025-02-08;147.0
2025-02-09;14.0
2025-02-10;200.0
2025-02-11;183.0
2025-02-12;137.0
2025-02-13;157.0
2025-02-14;233.0
2025-02-15;109.0
2025-02-16;12.0
2025-02-17;161.0
2025-02-18;181.0
2025-02-19;188.0
2025-02-20;184.0
2025-02-21;173.0
2025-02-22;103.0
2025-02-23;24.0
2025-02-24;84.0
2025-02-25;98.0
2025-02-26;177.0
2025-02-27;162.0
2025-02-28;223.0
2025-03-01;105.0
2025-03-02;12.0
2025-03-03;28.0
2025-03-04;16.0
2025-03-05;150.0
2025-03-06;162.0
2025-03-07;172.0
2025-03-08;192.0
2025-03-09;12.0
2025-03-10;139.0
2025-03-11;155.0
2025-03-12;128.0
2025-03-13;159.0
2025-03-14;177.0
2025-03-15;193.0
2025-03-16;17.0
2025-03-17;184.0
2025-03-18;180.0
2025-03-19;182.0
2025-03-20;163.0
2025-03-21;205.0
2025-03-22;131.0
2025-03-23;20.0
2025-03-24;179.0
2025-03-25;138.0
2025-03-26;171.0
2025-03-27;165.0
2025-03-28;244.0
2025-03-29;148.0
2025-03-30;19.0
2025-03-31;176.0
2025-04-01;115.0
2025-04-02;150.0
2025-04-03;147.0
2025-04-04;178.0
2025-04-05;228.0
2025-04-06;25.0
2025-04-07;146.0
2025-04-08;157.0
2025-04-09;146.0
2025-04-10;170.0
2025-04-11;190.0
2025-04-12;193.0
2025-04-13;11.0
2025-04-14;179.0
2025-04-15;154.0
2025-04-16;211.0
2025-04-17;178.0
2025-04-18;9.0
2025-04-19;214.0
2025-04-20;9.0
2025-04-21;30.0
2025-04-22;150.0
2025-04-23;144.0
2025-04-24;155.0
2025-04-25;208.0
2025-04-26;163.0
2025-04-27;14.0
2025-04-28;148.0
2025-04-29;177.0
2025-04-30;236.0
2025-05-01;
2025-05-02;174.0
2025-05-03;176.0
2025-05-04;22.0
2025-05-05;118.0
2025-05-06;162.0
2025-05-07;245.0
2025-05-08;233.0
2025-05-09;294.94999999999993
2025-05-10;294.94999999999993
2025-05-11;23.0
2025-05-12;123.0
2025-05-13;142.0
2025-05-14;135.0
2025-05-15;125.0
2025-05-16;198.0
2025-05-17;116.0
2025-05-18;13.0
2025-05-19;150.0
2025-05-20;139.0
2025-05-21;213.0
2025-05-22;147.0
2025-05-23;183.0
2025-05-24;213.0
2025-05-25;18.0
2025-05-26;156.0
2025-05-27;213.0
2025-05-28;162.0
2025-05-29;185.0
2025-05-30;250.0
2025-05-31;197.0
2025-06-01;12.0
2025-06-02;107.0
2025-06-03;102.0
2025-06-04;142.0
2025-06-05;156.0
2025-06-06;226.0
2025-06-07;217.0
2025-06-08;15.0
2025-06-09;144.0
2025-06-10;173.0
2025-06-11;258.0
2025-06-12;275.0
2025-06-13;211.0
2025-06-14;158.0
2025-06-15;22.0
2025-06-16;196.0
2025-06-17;148.0
2025-06-18;168.0
2025-06-19;9.0
2025-06-20;212.0
2025-06-21;153.0
2025-06-22;7.0
2025-06-23;130.0
2025-06-24;154.0
2025-06-25;163.0
2025-06-26;181.0
2025-06-27;174.0
2025-06-28;110.0
2025-06-29;24.0
2025-06-30;142.0
2025-07-01;77.0
2025-07-02;157.0
2025-07-03;123.0
2025-07-04;159.0
2025-07-05;178.0
2025-07-06;24.0
2025-07-07;166.0
2025-07-08;113.0
2025-07-09;116.0
2025-07-10;149.0
2025-07-11;206.0
2025-07-12;150.0
2025-07-13;18.0
2025-07-14;71.0
2025-07-15;131.0
2025-07-16;165.0
2025-07-17;158.0
2025-07-18;143.0
2025-07-19;86.0
2025-07-20;18.0
2025-07-21;96.0
2025-07-22;139.0
2025-07-23;174.0
2025-07-24;205.0
2025-07-25;121.0
2025-07-26;108.0
2025-07-27;7.0
2025-07-28;118.0
2025-07-29;203.0
2025-07-30;294.94999999999993
2025-07-31;219.0
2025-08-01;140.0
2025-08-02;140.0
2025-08-03;22.0
2025-08-04;91.0
2025-08-05;156.0
2025-08-06;208.0
2025-08-07;169.0
2025-08-08;227.0
2025-08-09;281.0
2025-08-10;15.0
2025-08-11;91.0
2025-08-12;160.0
2025-08-13;74.0
2025-08-14;117.0
2025-08-15;180.0
2025-08-16;142.0
2025-08-17;17.0
2025-08-18;164.0
2025-08-19;107.0
2025-08-20;147.0
2025-08-21;170.0
2025-08-22;210.0
2025-08-23;125.0
2025-08-24;13.0
2025-08-25;170.0
2025-08-26;152.0
2025-08-27;144.0
2025-08-28;121.0
2025-08-29;159.0
2025-08-30;134.0
2025-08-31;16.0
2025-09-01;70.0
2025-09-02;145.0
2025-09-03;130.0
2025-09-04;108.0
2025-09-05;79.0
2025-09-06;181.0
2025-09-07;15.0
2025-09-08;108.0
2025-09-09;98.0
2025-09-10;121.0
2025-09-11;156.0
2025-09-12;239.0
2025-09-13;164.0
2025-09-14;11.0
2025-09-15;181.0
2025-09-16;175.0
2025-09-17;184.0
2025-09-18;211.0
2025-09-19;175.0
2025-09-20;102.0
2025-09-21;23.0
2025-09-22;164.0
2025-09-23;152.0
2025-09-24;145.0
2025-09-25;253.0
2025-09-26;200.0
2025-09-27;155.0
2025-09-28;19.0
2025-09-29;197.0
2025-09-30;217.0
2025-10-01;113.0
2025-10-02;87.0
2025-10-03;114.0
