data;vendas;tipo;forecast_horizon;vendas_acumuladas
2025-12-16;225362.0673736773;previsao;90;6476875.05860441
2025-12-17;120621.15209208312;previsao;90;6597496.210696493
2025-12-18;100790.03102890243;previsao;90;6698286.241725395
2025-12-19;61678.33977939393;previsao;90;6759964.581504789
2025-12-20;83372.40997852011;previsao;90;6843336.991483309
2025-12-21;13304.88752626883;previsao;90;6856641.879009578
2025-12-22;40998.681755501166;previsao;90;6897640.560765079
2025-12-23;65847.2869984869;previsao;90;6963487.847763566
2025-12-24;32038.86183291476;previsao;90;6995526.709596481
2025-12-25;40071.690457778495;previsao;90;7035598.400054259
2025-12-26;131058.20855991304;previsao;90;7166656.608614172
2025-12-27;91689.77832818968;previsao;90;7258346.3869423615
2025-12-28;10455.599275447945;previsao;90;7268801.98621781
2025-12-29;108469.66379376884;previsao;90;7377271.650011579
2025-12-30;78624.50567246543;previsao;90;7455896.155684044
2025-12-31;77928.95124897604;previsao;90;7533825.10693302
2026-01-01;143020.07490207948;previsao;90;7676845.181835099
2026-01-02;27325.455290695558;previsao;90;7704170.637125795
2026-01-03;60689.74696131743;previsao;90;7764860.384087112
2026-01-04;6625.8072119173885;previsao;90;7771486.19129903
