data;volume_historico
2024-05-02;116.0
2024-05-03;148.0
2024-05-04;163.0
2024-05-05;79.0
2024-05-06;151.0
2024-05-07;179.0
2024-05-08;215.0
2024-05-09;276.75
2024-05-10;276.75
2024-05-11;276.75
2024-05-12;60.0
2024-05-13;107.0
2024-05-14;101.0
2024-05-15;132.0
2024-05-16;97.0
2024-05-17;154.0
2024-05-18;152.0
2024-05-19;76.0
2024-05-20;109.0
2024-05-21;108.0
2024-05-22;137.0
2024-05-23;106.0
2024-05-24;131.0
2024-05-25;119.0
2024-05-26;55.0
2024-05-27;77.0
2024-05-28;83.0
2024-05-29;135.0
2024-05-30;75.0
2024-05-31;163.0
2024-06-01;134.0
2024-06-02;46.0
2024-06-03;91.0
2024-06-04;92.0
2024-06-05;165.0
2024-06-06;125.0
2024-06-07;165.0
2024-06-08;176.0
2024-06-09;74.0
2024-06-10;179.0
2024-06-11;276.75
2024-06-12;276.75
2024-06-13;117.0
2024-06-14;137.0
2024-06-15;131.0
2024-06-16;59.0
2024-06-17;84.0
2024-06-18;107.0
2024-06-19;142.0
2024-06-20;107.0
2024-06-21;154.0
2024-06-22;138.0
2024-06-23;67.0
2024-06-24;123.0
2024-06-25;70.0
2024-06-26;135.0
2024-06-27;118.0
2024-06-28;135.0
2024-06-29;175.0
2024-06-30;58.0
2024-07-01;91.0
2024-07-02;99.0
2024-07-03;137.0
2024-07-04;98.0
2024-07-05;151.0
2024-07-06;116.0
2024-07-07;72.0
2024-07-08;119.0
2024-07-09;95.0
2024-07-10;123.0
2024-07-11;109.0
2024-07-12;114.0
2024-07-13;143.0
2024-07-14;64.0
2024-07-15;79.0
2024-07-16;88.0
2024-07-17;102.0
2024-07-18;91.0
2024-07-19;120.0
2024-07-20;94.0
2024-07-21;41.0
2024-07-22;93.0
2024-07-23;87.0
2024-07-24;106.0
2024-07-25;102.0
2024-07-26;109.0
2024-07-27;117.0
2024-07-28;48.0
2024-07-29;104.0
2024-07-30;121.0
2024-07-31;117.0
2024-08-01;69.0
2024-08-02;150.0
2024-08-03;141.0
2024-08-04;75.0
2024-08-05;124.0
2024-08-06;132.0
2024-08-07;152.0
2024-08-08;191.0
2024-08-09;206.0
2024-08-10;276.0
2024-08-11;52.0
2024-08-12;102.0
2024-08-13;82.0
2024-08-14;95.0
2024-08-15;95.0
2024-08-16;130.0
2024-08-17;140.0
2024-08-18;38.0
2024-08-19;95.0
2024-08-20;94.0
2024-08-21;122.0
2024-08-22;108.0
2024-08-23;124.0
2024-08-24;151.0
2024-08-25;57.0
2024-08-26;111.0
2024-08-27;93.0
2024-08-28;102.0
2024-08-29;117.0
2024-08-30;166.0
2024-08-31;161.0
2024-09-01;51.0
2024-09-02;113.0
2024-09-03;68.0
2024-09-04;106.0
2024-09-05;101.0
2024-09-06;119.0
2024-09-07;112.0
2024-09-08;54.0
2024-09-09;110.0
2024-09-10;99.0
2024-09-11;107.0
2024-09-12;236.0
2024-09-13;204.0
2024-09-14;116.0
2024-09-15;45.0
2024-09-16;137.0
2024-09-17;176.0
2024-09-18;167.0
2024-09-19;112.0
2024-09-20;122.0
2024-09-21;138.0
2024-09-22;47.0
2024-09-23;72.0
2024-09-24;95.0
2024-09-25;114.0
2024-09-26;102.0
2024-09-27;155.0
2024-09-28;128.0
2024-09-29;53.0
2024-09-30;120.0
2024-10-01;174.0
2024-10-02;84.0
2024-10-03;144.0
2024-10-04;143.0
2024-10-05;160.0
2024-10-06;54.0
2024-10-07;100.0
2024-10-08;77.0
2024-10-09;106.0
2024-10-10;111.0
2024-10-11;126.0
2024-10-12;115.0
2024-10-13;66.0
2024-10-14;108.0
2024-10-15;78.0
2024-10-16;137.0
2024-10-17;102.0
2024-10-18;135.0
2024-10-19;129.0
2024-10-20;60.0
2024-10-21;98.0
2024-10-22;115.0
2024-10-23;90.0
2024-10-24;132.0
2024-10-25;99.0
2024-10-26;109.0
2024-10-27;42.0
2024-10-28;103.0
2024-10-29;100.0
2024-10-30;103.0
2024-10-31;164.0
2024-11-01;143.0
2024-11-02;153.0
2024-11-03;95.0
2024-11-04;105.0
2024-11-05;144.0
2024-11-06;189.0
2024-11-07;163.0
2024-11-08;266.0
2024-11-09;177.0
2024-11-10;82.0
2024-11-11;186.0
2024-11-12;142.0
2024-11-13;151.0
2024-11-14;223.0
2024-11-15;82.0
2024-11-16;165.0
2024-11-17;68.0
2024-11-18;172.0
2024-11-19;140.0
2024-11-20;110.0
2024-11-21;122.0
2024-11-22;136.0
2024-11-23;173.0
2024-11-24;85.0
2024-11-25;125.0
2024-11-26;272.0
2024-11-27;196.0
2024-11-28;176.0
2024-11-29;276.75
2024-11-30;276.75
2024-12-01;101.0
2024-12-02;109.0
2024-12-03;132.0
2024-12-04;156.0
2024-12-05;186.0
2024-12-06;190.0
2024-12-07;164.0
2024-12-08;102.0
2024-12-09;172.0
2024-12-10;217.0
2024-12-11;258.0
2024-12-12;259.0
2024-12-13;256.0
2024-12-14;276.75
2024-12-15;187.0
2024-12-16;276.75
2024-12-17;276.75
2024-12-18;276.75
2024-12-19;276.75
2024-12-20;276.75
2024-12-21;276.75
2024-12-22;276.75
2024-12-23;276.75
2024-12-24;276.75
2024-12-25;
2024-12-26;217.0
2024-12-27;180.0
2024-12-28;131.0
2024-12-29;83.0
2024-12-30;201.0
2024-12-31;36.0
2025-01-01;
2025-01-02;68.0
2025-01-03;97.0
2025-01-04;106.0
2025-01-05;42.0
2025-01-06;103.0
2025-01-07;95.0
2025-01-08;128.0
2025-01-09;105.0
2025-01-10;136.0
2025-01-11;91.0
2025-01-12;70.0
2025-01-13;104.0
2025-01-14;110.0
2025-01-15;113.0
2025-01-16;94.0
2025-01-17;140.0
2025-01-18;108.0
2025-01-19;67.0
2025-01-20;85.0
2025-01-21;103.0
2025-01-22;101.0
2025-01-23;97.0
2025-01-24;123.0
2025-01-25;127.0
2025-01-26;57.0
2025-01-27;142.0
2025-01-28;128.0
2025-01-29;105.0
2025-01-30;125.0
2025-01-31;139.0
2025-02-01;113.0
2025-02-02;51.0
2025-02-03;52.0
2025-02-04;93.0
2025-02-05;114.0
2025-02-06;101.0
2025-02-07;123.0
2025-02-08;168.0
2025-02-09;68.0
2025-02-10;76.0
2025-02-11;105.0
2025-02-12;121.0
2025-02-13;109.0
2025-02-14;138.0
2025-02-15;140.0
2025-02-16;50.0
2025-02-17;118.0
2025-02-18;100.0
2025-02-19;94.0
2025-02-20;114.0
2025-02-21;120.0
2025-02-22;168.0
2025-02-23;61.0
2025-02-24;104.0
2025-02-25;110.0
2025-02-26;143.0
2025-02-27;104.0
2025-02-28;188.0
2025-03-01;94.0
2025-03-02;65.0
2025-03-03;87.0
2025-03-04;64.0
2025-03-05;84.0
2025-03-06;104.0
2025-03-07;128.0
2025-03-08;194.0
2025-03-09;43.0
2025-03-10;112.0
2025-03-11;84.0
2025-03-12;126.0
2025-03-13;123.0
2025-03-14;137.0
2025-03-15;134.0
2025-03-16;46.0
2025-03-17;84.0
2025-03-18;101.0
2025-03-19;124.0
2025-03-20;126.0
2025-03-21;142.0
2025-03-22;144.0
2025-03-23;64.0
2025-03-24;119.0
2025-03-25;120.0
2025-03-26;109.0
2025-03-27;92.0
2025-03-28;148.0
2025-03-29;168.0
2025-03-30;81.0
2025-03-31;224.0
2025-04-01;78.0
2025-04-02;105.0
2025-04-03;98.0
2025-04-04;112.0
2025-04-05;139.0
2025-04-06;68.0
2025-04-07;87.0
2025-04-08;95.0
2025-04-09;109.0
2025-04-10;110.0
2025-04-11;163.0
2025-04-12;173.0
2025-04-13;69.0
2025-04-14;110.0
2025-04-15;105.0
2025-04-16;120.0
2025-04-17;185.0
2025-04-18;75.0
2025-04-19;165.0
2025-04-20;36.0
2025-04-21;62.0
2025-04-22;95.0
2025-04-23;93.0
2025-04-24;97.0
2025-04-25;155.0
2025-04-26;127.0
2025-04-27;80.0
2025-04-28;102.0
2025-04-29;123.0
2025-04-30;144.0
2025-05-01;57.0
2025-05-02;150.0
2025-05-03;128.0
2025-05-04;72.0
2025-05-05;105.0
2025-05-06;182.0
2025-05-07;167.0
2025-05-08;234.0
2025-05-09;276.75
2025-05-10;276.75
2025-05-11;54.0
2025-05-12;97.0
2025-05-13;106.0
2025-05-14;123.0
2025-05-15;121.0
2025-05-16;130.0
2025-05-17;141.0
2025-05-18;38.0
2025-05-19;69.0
2025-05-20;99.0
2025-05-21;118.0
2025-05-22;123.0
2025-05-23;170.0
2025-05-24;152.0
2025-05-25;56.0
2025-05-26;75.0
2025-05-27;99.0
2025-05-28;117.0
2025-05-29;101.0
2025-05-30;151.0
2025-05-31;168.0
2025-06-01;43.0
2025-06-02;76.0
2025-06-03;90.0
2025-06-04;114.0
2025-06-05;96.0
2025-06-06;161.0
2025-06-07;178.0
2025-06-08;80.0
2025-06-09;135.0
2025-06-10;197.0
2025-06-11;275.0
2025-06-12;276.75
2025-06-13;112.0
2025-06-14;122.0
2025-06-15;73.0
2025-06-16;95.0
2025-06-17;114.0
2025-06-18;122.0
2025-06-19;76.0
2025-06-20;150.0
2025-06-21;147.0
2025-06-22;62.0
2025-06-23;91.0
2025-06-24;69.0
2025-06-25;119.0
2025-06-26;95.0
2025-06-27;127.0
2025-06-28;110.0
2025-06-29;81.0
2025-06-30;156.0
2025-07-01;39.0
2025-07-02;46.0
2025-07-03;68.0
2025-07-04;64.0
2025-07-05;97.0
2025-07-06;38.0
2025-07-07;87.0
2025-07-08;83.0
2025-07-09;87.0
2025-07-10;116.0
2025-07-11;128.0
2025-07-12;106.0
2025-07-13;29.0
2025-07-14;84.0
2025-07-15;120.0
2025-07-16;114.0
2025-07-17;116.0
2025-07-18;120.0
2025-07-19;96.0
2025-07-20;29.0
2025-07-21;96.0
2025-07-22;66.0
2025-07-23;129.0
2025-07-24;112.0
2025-07-25;151.0
2025-07-26;124.0
2025-07-27;47.0
2025-07-28;100.0
2025-07-29;76.0
2025-07-30;106.0
2025-07-31;169.0
2025-08-01;123.0
2025-08-02;151.0
2025-08-03;61.0
2025-08-04;121.0
2025-08-05;114.0
2025-08-06;170.0
2025-08-07;161.0
2025-08-08;229.0
2025-08-09;276.75
2025-08-10;52.0
2025-08-11;101.0
2025-08-12;99.0
2025-08-13;145.0
2025-08-14;117.0
2025-08-15;182.0
2025-08-16;162.0
2025-08-17;70.0
2025-08-18;71.0
2025-08-19;130.0
2025-08-20;136.0
2025-08-21;67.0
2025-08-22;91.0
2025-08-23;122.0
2025-08-24;69.0
2025-08-25;78.0
2025-08-26;90.0
2025-08-27;105.0
2025-08-28;100.0
2025-08-29;162.0
2025-08-30;223.0
2025-08-31;85.0
2025-09-01;69.0
2025-09-02;77.0
2025-09-03;123.0
2025-09-04;108.0
2025-09-05;177.0
2025-09-06;147.0
2025-09-07;71.0
2025-09-08;75.0
2025-09-09;116.0
2025-09-10;97.0
2025-09-11;111.0
2025-09-12;156.0
2025-09-13;183.0
2025-09-14;62.0
2025-09-15;113.0
2025-09-16;94.0
2025-09-17;132.0
2025-09-18;143.0
2025-09-19;122.0
2025-09-20;118.0
2025-09-21;67.0
2025-09-22;82.0
2025-09-23;130.0
2025-09-24;84.0
2025-09-25;133.0
2025-09-26;110.0
2025-09-27;214.0
