data;vendas;tipo;forecast_horizon;vendas_acumuladas
2025-10-21;72317.45860535152;previsao;60;9522557.462816734
2025-10-21;72317.45860535152;previsao;90;9522557.462816734
2025-10-22;316612.9476841914;previsao;60;9839170.410500925
2025-10-22;316612.9476841914;previsao;90;9839170.410500925
2025-10-22;316612.9476841914;previsao;30;9839170.410500925
2025-10-23;135401.0331119767;previsao;30;9974571.443612901
2025-10-23;135401.0331119767;previsao;60;9974571.443612901
2025-10-23;135401.0331119767;previsao;90;9974571.443612901
2025-10-24;105886.5145062194;previsao;30;10080457.95811912
2025-10-24;105886.5145062194;previsao;90;10080457.95811912
2025-10-24;105886.5145062194;previsao;60;10080457.95811912
2025-10-25;86999.30898828938;previsao;60;10167457.26710741
2025-10-25;86999.30898828938;previsao;90;10167457.26710741
2025-10-25;86999.30898828938;previsao;30;10167457.26710741
2025-10-26;10934.373676545012;previsao;90;10178391.640783956
2025-10-26;10934.373676545012;previsao;30;10178391.640783956
2025-10-26;10934.373676545012;previsao;60;10178391.640783956
2025-10-27;147354.47181402394;previsao;90;10325746.11259798
2025-10-27;147354.47181402394;previsao;60;10325746.11259798
2025-10-27;147354.47181402394;previsao;30;10325746.11259798
2025-10-28;217371.33243876504;previsao;90;10543117.445036745
2025-10-28;217371.33243876504;previsao;60;10543117.445036745
2025-10-28;217371.33243876504;previsao;30;10543117.445036745
2025-10-29;111958.4415496372;previsao;60;10655075.886586381
2025-10-29;111958.4415496372;previsao;30;10655075.886586381
2025-10-29;111958.4415496372;previsao;90;10655075.886586381
2025-10-30;65897.25770704042;previsao;30;10720973.144293422
2025-10-30;65897.25770704042;previsao;60;10720973.144293422
2025-10-30;65897.25770704042;previsao;90;10720973.144293422
2025-10-31;165978.54139942813;previsao;60;10886951.68569285
2025-10-31;165978.54139942813;previsao;90;10886951.68569285
2025-10-31;165978.54139942813;previsao;30;10886951.68569285
2025-11-01;135481.52025903534;previsao;30;11022433.205951886
2025-11-01;135481.52025903534;previsao;90;11022433.205951886
2025-11-01;135481.52025903534;previsao;60;11022433.205951886
2025-11-02;11564.091725396742;previsao;90;11033997.297677282
2025-11-02;11564.091725396742;previsao;60;11033997.297677282
2025-11-02;11564.091725396742;previsao;30;11033997.297677282
2025-11-03;96843.75308472678;previsao;90;11130841.050762009
2025-11-03;96843.75308472678;previsao;60;11130841.050762009
2025-11-04;205300.2467974028;previsao;90;11336141.297559412
2025-11-04;205300.2467974028;previsao;60;11336141.297559412
2025-11-05;137464.87854543555;previsao;60;11473606.176104847
2025-11-05;137464.87854543555;previsao;90;11473606.176104847
2025-11-06;222218.86879746523;previsao;60;11695825.044902314
2025-11-06;222218.86879746523;previsao;90;11695825.044902314
2025-11-07;135857.9134042737;previsao;90;11831682.958306586
2025-11-07;135857.9134042737;previsao;60;11831682.958306586
2025-11-08;112645.6981962508;previsao;90;11944328.656502837
2025-11-08;112645.6981962508;previsao;60;11944328.656502837
2025-11-09;16350.11285496951;previsao;90;11960678.769357806
2025-11-09;16350.11285496951;previsao;60;11960678.769357806
2025-11-10;101904.85916932704;previsao;90;12062583.628527133
2025-11-10;101904.85916932704;previsao;60;12062583.628527133
2025-11-11;160924.34977770734;previsao;60;12223507.97830484
2025-11-11;160924.34977770734;previsao;90;12223507.97830484
2025-11-12;379457.1623763412;previsao;90;12602965.140681181
2025-11-12;379457.1623763412;previsao;60;12602965.140681181
2025-11-13;144757.16295136904;previsao;60;12747722.30363255
2025-11-13;144757.16295136904;previsao;90;12747722.30363255
2025-11-14;139492.45540106896;previsao;60;12887214.759033618
2025-11-14;139492.45540106896;previsao;90;12887214.759033618
2025-11-15;93235.25961081672;previsao;90;12980450.018644435
2025-11-15;93235.25961081672;previsao;60;12980450.018644435
2025-11-16;39941.078527238686;previsao;60;13020391.097171674
2025-11-16;39941.078527238686;previsao;90;13020391.097171674
2025-11-17;80846.5928912046;previsao;90;13101237.690062879
2025-11-17;80846.5928912046;previsao;60;13101237.690062879
2025-11-18;153101.63801881604;previsao;60;13254339.328081695
2025-11-18;153101.63801881604;previsao;90;13254339.328081695
2025-11-19;215288.1502937467;previsao;90;13469627.478375442
2025-11-19;215288.1502937467;previsao;60;13469627.478375442
2025-11-20;236566.36832501527;previsao;90;13706193.846700458
2025-11-20;236566.36832501527;previsao;60;13706193.846700458
2025-11-21;180088.58179730873;previsao;90;13886282.428497767
2025-11-21;180088.58179730873;previsao;60;13886282.428497767
2025-11-22;99200.77324899157;previsao;60;13985483.201746758
2025-11-22;99200.77324899157;previsao;90;13985483.201746758
2025-11-23;10245.840210891418;previsao;60;13995729.04195765
2025-11-23;10245.840210891418;previsao;90;13995729.04195765
2025-11-24;112335.33633581408;previsao;60;14108064.378293464
2025-11-24;112335.33633581408;previsao;90;14108064.378293464
2025-11-25;144021.91714476183;previsao;60;14252086.295438226
2025-11-25;144021.91714476183;previsao;90;14252086.295438226
2025-11-26;136836.80725495264;previsao;60;14388923.10269318
2025-11-26;136836.80725495264;previsao;90;14388923.10269318
2025-11-27;126854.21460572282;previsao;60;14515777.317298902
2025-11-27;126854.21460572282;previsao;90;14515777.317298902
2025-11-28;143859.30332026893;previsao;90;14659636.62061917
2025-11-28;143859.30332026893;previsao;60;14659636.62061917
2025-11-29;92685.23375467522;previsao;90;14752321.854373846
2025-11-29;92685.23375467522;previsao;60;14752321.854373846
2025-11-30;34608.4221241506;previsao;60;14786930.276497997
2025-11-30;34608.4221241506;previsao;90;14786930.276497997
2025-12-01;271836.37295706983;previsao;60;15058766.649455067
2025-12-01;271836.37295706983;previsao;90;15058766.649455067
2025-12-02;161258.03962753346;previsao;60;15220024.6890826
2025-12-02;161258.03962753346;previsao;90;15220024.6890826
2025-12-03;112882.63741327394;previsao;90;15332907.326495875
2025-12-04;305517.2881470133;previsao;90;15638424.614642888
2025-12-05;158353.715645354;previsao;90;15796778.330288243
2025-12-06;159679.88170896884;previsao;90;15956458.211997211
2025-12-07;18483.37473972731;previsao;90;15974941.586736938
2025-12-08;70907.05544503589;previsao;90;16045848.642181974
2025-12-09;53523.21208913007;previsao;90;16099371.854271105
2025-12-10;102463.18352472724;previsao;90;16201835.037795832
2025-12-11;162244.3349643325;previsao;90;16364079.372760165
2025-12-12;200606.46061424303;previsao;90;16564685.833374409
2025-12-13;86869.92612962285;previsao;90;16651555.759504031
2025-12-14;16627.5250061511;previsao;90;16668183.284510182
2025-12-15;175032.67090010614;previsao;90;16843215.955410287
2025-12-16;151090.6365879725;previsao;90;16994306.59199826
2025-12-17;347778.82170649234;previsao;90;17342085.413704753
2025-12-18;115567.12859772168;previsao;90;17457652.542302474
2025-12-19;305067.5779340447;previsao;90;17762720.12023652
2025-12-20;108568.6046979032;previsao;90;17871288.72493442
2025-12-21;12072.470544904154;previsao;90;17883361.195479326
2025-12-22;82239.90203243477;previsao;90;17965601.09751176
2025-12-23;153153.7536927882;previsao;90;18118754.851204548
2025-12-24;132135.5115581479;previsao;90;18250890.362762697
2025-12-25;175152.4037948763;previsao;90;18426042.766557574
2025-12-26;142964.7033474389;previsao;90;18569007.46990501
2025-12-27;223720.7926661504;previsao;90;18792728.262571163
2025-12-28;12390.123756572855;previsao;90;18805118.386327736
2025-12-29;110601.26444628586;previsao;90;18915719.65077402
2025-12-30;89118.7069192814;previsao;90;19004838.357693303
2025-12-31;211185.5094717306;previsao;90;19216023.867165033
2026-01-01;237443.9573334152;previsao;90;19453467.82449845
