data;vendas;tipo;forecast_horizon;vendas_acumuladas
2025-10-26;0.0;previsao;90;3433038.083689778
2025-10-26;0.0;previsao;30;3433038.083689778
2025-10-26;0.0;previsao;60;3433038.083689778
2025-10-27;58237.27737234705;previsao;90;3491275.3610621253
2025-10-27;58237.27737234705;previsao;60;3491275.3610621253
2025-10-27;58237.27737234705;previsao;30;3491275.3610621253
2025-10-28;74167.51980437036;previsao;90;3565442.880866496
2025-10-28;74167.51980437036;previsao;60;3565442.880866496
2025-10-28;74167.51980437036;previsao;30;3565442.880866496
2025-10-29;106533.58255937995;previsao;60;3671976.4634258756
2025-10-29;106533.58255937995;previsao;30;3671976.4634258756
2025-10-29;106533.58255937995;previsao;90;3671976.4634258756
2025-10-30;101096.74189304588;previsao;30;3773073.2053189217
2025-10-30;101096.74189304588;previsao;60;3773073.2053189217
2025-10-30;101096.74189304588;previsao;90;3773073.2053189217
2025-10-31;166762.52844396624;previsao;60;3939835.733762888
2025-10-31;166762.52844396624;previsao;90;3939835.733762888
2025-10-31;166762.52844396624;previsao;30;3939835.733762888
2025-11-01;0.0;previsao;30;3939835.733762888
2025-11-01;0.0;previsao;90;3939835.733762888
2025-11-01;0.0;previsao;60;3939835.733762888
2025-11-02;0.0;previsao;90;3939835.733762888
2025-11-02;0.0;previsao;60;3939835.733762888
2025-11-02;0.0;previsao;30;3939835.733762888
2025-11-03;62124.60752563173;previsao;90;4001960.3412885196
2025-11-03;62124.60752563173;previsao;60;4001960.3412885196
2025-11-04;61984.03527228402;previsao;90;4063944.3765608035
2025-11-04;61984.03527228402;previsao;60;4063944.3765608035
2025-11-05;73507.975982225;previsao;60;4137452.3525430285
2025-11-05;73507.975982225;previsao;90;4137452.3525430285
2025-11-06;82903.48190342502;previsao;60;4220355.8344464535
2025-11-06;82903.48190342502;previsao;90;4220355.8344464535
2025-11-07;134622.96692593148;previsao;90;4354978.801372385
2025-11-07;134622.96692593148;previsao;60;4354978.801372385
2025-11-08;0.0;previsao;90;4354978.801372385
2025-11-08;0.0;previsao;60;4354978.801372385
2025-11-09;0.0;previsao;90;4354978.801372385
2025-11-09;0.0;previsao;60;4354978.801372385
2025-11-10;61055.14682620959;previsao;90;4416033.948198594
2025-11-10;61055.14682620959;previsao;60;4416033.948198594
2025-11-11;109646.80563140693;previsao;60;4525680.753830001
2025-11-11;109646.80563140693;previsao;90;4525680.753830001
2025-11-12;63015.49008169636;previsao;90;4588696.2439116975
2025-11-12;63015.49008169636;previsao;60;4588696.2439116975
2025-11-13;132854.6550147344;previsao;60;4721550.898926432
2025-11-13;132854.6550147344;previsao;90;4721550.898926432
2025-11-14;156394.71587098806;previsao;60;4877945.61479742
2025-11-14;156394.71587098806;previsao;90;4877945.61479742
2025-11-15;0.0;previsao;90;4877945.61479742
2025-11-15;0.0;previsao;60;4877945.61479742
2025-11-16;0.0;previsao;60;4877945.61479742
2025-11-16;0.0;previsao;90;4877945.61479742
2025-11-17;52706.9614267956;previsao;90;4930652.576224215
2025-11-17;52706.9614267956;previsao;60;4930652.576224215
2025-11-18;72573.24487948707;previsao;60;5003225.821103702
2025-11-18;72573.24487948707;previsao;90;5003225.821103702
2025-11-19;71285.69374880413;previsao;90;5074511.514852506
2025-11-19;71285.69374880413;previsao;60;5074511.514852506
2025-11-20;85331.68356513412;previsao;90;5159843.19841764
2025-11-20;85331.68356513412;previsao;60;5159843.19841764
2025-11-21;80087.19249763248;previsao;90;5239930.390915273
2025-11-21;80087.19249763248;previsao;60;5239930.390915273
2025-11-22;0.0;previsao;60;5239930.390915273
2025-11-22;0.0;previsao;90;5239930.390915273
2025-11-23;0.0;previsao;60;5239930.390915273
2025-11-23;0.0;previsao;90;5239930.390915273
2025-11-24;61125.28268682758;previsao;60;5301055.6736021
2025-11-24;61125.28268682758;previsao;90;5301055.6736021
2025-11-25;96412.65572279168;previsao;60;5397468.329324892
2025-11-25;96412.65572279168;previsao;90;5397468.329324892
2025-11-26;94365.30876551569;previsao;60;5491833.6380904075
2025-11-26;94365.30876551569;previsao;90;5491833.6380904075
2025-11-27;97869.82434971932;previsao;60;5589703.462440127
2025-11-27;97869.82434971932;previsao;90;5589703.462440127
2025-11-28;127100.85259703924;previsao;90;5716804.315037166
2025-11-28;127100.85259703924;previsao;60;5716804.315037166
2025-11-29;0.0;previsao;90;5716804.315037166
2025-11-29;0.0;previsao;60;5716804.315037166
2025-11-30;0.0;previsao;60;5716804.315037166
2025-11-30;0.0;previsao;90;5716804.315037166
2025-12-01;39574.01458735418;previsao;60;5756378.32962452
2025-12-01;39574.01458735418;previsao;90;5756378.32962452
2025-12-02;46477.82842344397;previsao;60;5802856.158047964
2025-12-02;46477.82842344397;previsao;90;5802856.158047964
2025-12-03;84337.17191233425;previsao;90;5887193.329960298
2025-12-04;75222.72706218743;previsao;90;5962416.057022485
2025-12-05;99059.38900044611;previsao;90;6061475.4460229315
2025-12-06;0.0;previsao;90;6061475.4460229315
2025-12-07;0.0;previsao;90;6061475.4460229315
2025-12-08;51603.06109141943;previsao;90;6113078.507114351
2025-12-09;77791.79450202463;previsao;90;6190870.301616375
2025-12-10;93576.0412330652;previsao;90;6284446.342849441
2025-12-11;106781.95311700528;previsao;90;6391228.295966446
2025-12-12;135447.6317179783;previsao;90;6526675.927684424
2025-12-13;0.0;previsao;90;6526675.927684424
2025-12-14;0.0;previsao;90;6526675.927684424
2025-12-15;41560.85087446385;previsao;90;6568236.7785588885
2025-12-16;81696.6591149528;previsao;90;6649933.437673842
2025-12-17;67463.10191016555;previsao;90;6717396.539584007
2025-12-18;71677.89118760925;previsao;90;6789074.430771616
2025-12-19;86340.56494203357;previsao;90;6875414.99571365
2025-12-20;0.0;previsao;90;6875414.99571365
2025-12-21;0.0;previsao;90;6875414.99571365
2025-12-22;36649.40121387102;previsao;90;6912064.396927522
2025-12-23;43839.75832791123;previsao;90;6955904.155255433
2025-12-24;34965.84780929317;previsao;90;6990870.0030647265
2025-12-25;42723.03218624415;previsao;90;7033593.035250971
2025-12-26;51070.12815557772;previsao;90;7084663.163406549
2025-12-27;0.0;previsao;90;7084663.163406549
2025-12-28;0.0;previsao;90;7084663.163406549
2025-12-29;33071.90736906899;previsao;90;7117735.070775618
2025-12-30;38039.87221592579;previsao;90;7155774.942991544
2025-12-31;39578.86241686312;previsao;90;7195353.805408407
2026-01-01;31931.78314096211;previsao;90;7227285.588549369
