data;vendas_historicas
2024-07-09;0.0
2024-07-10;138140.5
2024-07-11;26943.89
2024-07-12;24138.4
2024-07-13;0.0
2024-07-14;0.0
2024-07-15;492428.18
2024-07-16;34813.35
2024-07-17;174224.95
2024-07-18;27251.84
2024-07-19;0.0
2024-07-20;0.0
2024-07-21;0.0
2024-07-22;0.0
2024-07-23;132943.1
2024-07-24;64643.72
2024-07-25;787.18
2024-07-26;0.0
2024-07-27;0.0
2024-07-28;0.0
2024-07-29;238243.5
2024-07-30;64117.37
2024-07-31;242486.3
2024-08-01;40453.51
2024-08-02;101153.55
2024-08-03;55184.46
2024-08-04;0.0
2024-08-05;34568.76
2024-08-06;17226.54
2024-08-07;15693.2
2024-08-08;27400.94
2024-08-09;16375.75
2024-08-10;0.0
2024-08-11;0.0
2024-08-12;0.0
2024-08-13;51323.99
2024-08-14;37751.07
2024-08-15;18125.3
2024-08-16;0.0
2024-08-17;0.0
2024-08-18;0.0
2024-08-19;139123.91
2024-08-20;49500.4
2024-08-21;76477.37
2024-08-22;59430.63
2024-08-23;167510.26
2024-08-24;0.0
2024-08-25;0.0
2024-08-26;21401.45
2024-08-27;3448.8
2024-08-28;154385.95
2024-08-29;580535.39
2024-08-30;645859.44
2024-08-31;0.0
2024-09-01;0.0
2024-09-02;65848.64
2024-09-03;0.0
2024-09-04;10863.75
2024-09-05;126613.86
2024-09-06;1110.3
2024-09-07;0.0
2024-09-08;0.0
2024-09-09;2190.6
2024-09-10;4223.11
2024-09-11;10629.49
2024-09-12;115959.23
2024-09-13;80448.36
2024-09-14;4109.56
2024-09-15;0.0
2024-09-16;14981.75
2024-09-17;233582.92
2024-09-18;52623.43
2024-09-19;99184.69
2024-09-20;28904.79
2024-09-21;0.0
2024-09-22;0.0
2024-09-23;195778.4
2024-09-24;0.0
2024-09-25;66800.12
2024-09-26;736015.65
2024-09-27;162303.68
2024-09-28;0.0
2024-09-29;0.0
2024-09-30;893103.5
2024-10-01;0.0
2024-10-02;30406.32
2024-10-03;236010.2
2024-10-04;12213.18
2024-10-05;0.0
2024-10-06;0.0
2024-10-07;123652.09
2024-10-08;126862.76
2024-10-09;57924.27
2024-10-10;570551.37
2024-10-11;185140.01
2024-10-12;0.0
2024-10-13;0.0
2024-10-14;5038.22
2024-10-15;199223.76
2024-10-16;292041.76
2024-10-17;0.0
2024-10-18;55319.81
2024-10-19;0.0
2024-10-20;0.0
2024-10-21;424565.63
2024-10-22;234500.51
2024-10-23;300833.75
2024-10-24;163405.22
2024-10-25;11429.69
2024-10-26;0.0
2024-10-27;0.0
2024-10-28;9932.6
2024-10-29;93548.3
2024-10-30;73756.44
2024-10-31;94694.88
2024-11-01;0.0
2024-11-02;0.0
2024-11-03;0.0
2024-11-04;446696.76
2024-11-05;28712.32
2024-11-06;101446.77
2024-11-07;100116.66
2024-11-08;45095.69
2024-11-09;0.0
2024-11-10;0.0
2024-11-11;84997.33
2024-11-12;219145.27
2024-11-13;113059.2
2024-11-14;69334.89
2024-11-15;0.0
2024-11-16;0.0
2024-11-17;0.0
2024-11-18;0.0
2024-11-19;452516.42
2024-11-20;65766.4
2024-11-21;39022.12
2024-11-22;202788.11
2024-11-23;2274.96
2024-11-24;0.0
2024-11-25;297059.28
2024-11-26;360184.3
2024-11-27;0.0
2024-11-28;113323.49
2024-11-29;4420.56
2024-11-30;0.0
2024-12-01;0.0
2024-12-02;76749.1
2024-12-03;219745.09
2024-12-04;96808.45
2024-12-05;320971.37
2024-12-06;0.0
2024-12-07;0.0
2024-12-08;0.0
2024-12-09;178668.01
2024-12-10;331270.09
2024-12-11;0.0
2024-12-12;54809.05
2024-12-13;149510.08
2024-12-14;0.0
2024-12-15;0.0
2024-12-16;1524.67
2024-12-17;23573.65
2024-12-18;6607.45
2024-12-19;0.0
2024-12-20;941.71
2024-12-21;0.0
2024-12-22;0.0
2024-12-23;0.0
2024-12-24;0.0
2024-12-25;0.0
2024-12-26;0.0
2024-12-27;0.0
2024-12-28;0.0
2024-12-29;0.0
2024-12-30;0.0
2024-12-31;0.0
2025-01-01;0.0
2025-01-02;0.0
2025-01-03;0.0
2025-01-04;0.0
2025-01-05;0.0
2025-01-06;0.0
2025-01-07;0.0
2025-01-08;47412.94
2025-01-09;1722.97
2025-01-10;292.34
2025-01-11;0.0
2025-01-12;0.0
2025-01-13;9994.72
2025-01-14;1509.57
2025-01-15;0.0
2025-01-16;0.0
2025-01-17;50733.79
2025-01-18;0.0
2025-01-19;0.0
2025-01-20;76075.24
2025-01-21;18069.39
2025-01-22;98716.75
2025-01-23;1637.48
2025-01-24;0.0
2025-01-25;0.0
2025-01-26;0.0
2025-01-27;31795.59
2025-01-28;96349.97
2025-01-29;56081.07
2025-01-30;51212.02
2025-01-31;0.0
2025-02-01;0.0
2025-02-02;0.0
2025-02-03;17026.08
2025-02-04;6697.16
2025-02-05;303416.82
2025-02-06;168836.44
2025-02-07;40268.4
2025-02-08;578.64
2025-02-09;0.0
2025-02-10;4221.16
2025-02-11;147477.12
2025-02-12;1447.17
2025-02-13;26182.47
2025-02-14;19597.18
2025-02-15;0.0
2025-02-16;0.0
2025-02-17;175132.91
2025-02-18;0.0
2025-02-19;0.0
2025-02-20;287268.18
2025-02-21;0.0
2025-02-22;0.0
2025-02-23;0.0
2025-02-24;0.0
2025-02-25;90022.47
2025-02-26;27383.16
2025-02-27;694533.09
2025-02-28;488774.51
2025-03-01;0.0
2025-03-02;0.0
2025-03-03;0.0
2025-03-04;0.0
2025-03-05;198628.6
2025-03-06;12402.56
2025-03-07;1897.58
2025-03-08;0.0
2025-03-09;0.0
2025-03-10;48136.19
2025-03-11;200847.19
2025-03-12;385411.34
2025-03-13;0.0
2025-03-14;694.23
2025-03-15;0.0
2025-03-16;0.0
2025-03-17;494.46
2025-03-18;16169.7
2025-03-19;297757.8
2025-03-20;121258.79
2025-03-21;36879.29
2025-03-22;49746.62
2025-03-23;0.0
2025-03-24;419954.44
2025-03-25;87043.67
2025-03-26;608494.21
2025-03-27;279331.69
2025-03-28;200755.23
2025-03-29;0.0
2025-03-30;0.0
2025-03-31;514007.29
2025-04-01;231715.5
2025-04-02;391.14
2025-04-03;121852.55
2025-04-04;8396.41
2025-04-05;0.0
2025-04-06;0.0
2025-04-07;150592.08
2025-04-08;0.0
2025-04-09;104696.34
2025-04-10;69547.83
2025-04-11;95416.64
2025-04-12;0.0
2025-04-13;0.0
2025-04-14;164339.4
2025-04-15;34559.9
2025-04-16;34406.0
2025-04-17;946.37
2025-04-18;0.0
2025-04-19;0.0
2025-04-20;0.0
2025-04-21;0.0
2025-04-22;595435.12
2025-04-23;146574.36
2025-04-24;0.0
2025-04-25;0.0
2025-04-26;0.0
2025-04-27;0.0
2025-04-28;0.0
2025-04-29;56461.7
2025-04-30;365200.8
2025-05-01;0.0
2025-05-02;0.0
2025-05-03;0.0
2025-05-04;0.0
2025-05-05;141566.25
2025-05-06;11875.42
2025-05-07;144121.53
2025-05-08;275130.41
2025-05-09;135441.91
2025-05-10;0.0
2025-05-11;0.0
2025-05-12;0.0
2025-05-13;63733.18
2025-05-14;97358.89
2025-05-15;144302.49
2025-05-16;20104.84
2025-05-17;0.0
2025-05-18;0.0
2025-05-19;158640.86
2025-05-20;0.0
2025-05-21;15415.3
2025-05-22;4762.61
2025-05-23;25205.29
2025-05-24;0.0
2025-05-25;0.0
2025-05-26;95171.55
2025-05-27;0.0
2025-05-28;77534.13
2025-05-29;54322.2
2025-05-30;7462.67
2025-05-31;0.0
2025-06-01;0.0
2025-06-02;22072.3
2025-06-03;0.0
2025-06-04;0.0
2025-06-05;126931.26
2025-06-06;0.0
2025-06-07;0.0
2025-06-08;0.0
2025-06-09;24071.02
2025-06-10;36140.5
2025-06-11;16836.43
2025-06-12;29607.71
2025-06-13;81572.31
2025-06-14;0.0
2025-06-15;0.0
2025-06-16;50994.07
2025-06-17;89697.08
2025-06-18;198966.89
2025-06-19;0.0
2025-06-20;0.0
2025-06-21;0.0
2025-06-22;0.0
2025-06-23;27511.77
2025-06-24;192698.84
2025-06-25;41671.92
2025-06-26;14619.39
2025-06-27;785.93
2025-06-28;0.0
2025-06-29;0.0
2025-06-30;77117.63
2025-07-01;24015.27
2025-07-02;158378.47
2025-07-03;142871.15
2025-07-04;8738.33
2025-07-05;0.0
2025-07-06;0.0
2025-07-07;3843.71
2025-07-08;22495.54
2025-07-09;238270.51
2025-07-10;3302.47
2025-07-11;0.0
2025-07-12;0.0
2025-07-13;0.0
2025-07-14;0.0
2025-07-15;54293.45
2025-07-16;273093.09
2025-07-17;11637.44
2025-07-18;0.0
2025-07-19;0.0
2025-07-20;0.0
2025-07-21;72540.19
2025-07-22;54696.15
2025-07-23;32740.54
2025-07-24;67406.51
2025-07-25;1750.15
2025-07-26;0.0
2025-07-27;0.0
2025-07-28;15679.09
2025-07-29;47771.84
2025-07-30;0.0
2025-07-31;238.63
2025-08-01;19016.35
2025-08-02;0.0
2025-08-03;0.0
2025-08-04;552713.13
2025-08-05;4569.38
2025-08-06;539027.24
2025-08-07;128509.21
2025-08-08;13277.66
2025-08-09;0.0
2025-08-10;0.0
2025-08-11;34252.56
2025-08-12;26604.34
2025-08-13;160667.08
2025-08-14;64020.53
2025-08-15;90957.24
2025-08-16;0.0
2025-08-17;0.0
2025-08-18;0.0
2025-08-19;88505.55
2025-08-20;80332.56
2025-08-21;16136.97
2025-08-22;776.86
2025-08-23;0.0
2025-08-24;0.0
2025-08-25;229147.27
2025-08-26;87887.45
2025-08-27;252836.33
2025-08-28;0.0
2025-08-29;76425.15
2025-08-30;0.0
2025-08-31;0.0
2025-09-01;32403.93
2025-09-02;0.0
2025-09-03;12649.04
2025-09-04;223700.51
2025-09-05;278639.93
2025-09-06;0.0
2025-09-07;0.0
2025-09-08;31805.37
2025-09-09;423253.38
2025-09-10;89686.53
2025-09-11;70659.78
2025-09-12;299511.73
2025-09-13;79298.18
2025-09-14;13007.79
2025-09-15;0.0
2025-09-16;243523.22
2025-09-17;148756.37
2025-09-18;130071.25
2025-09-19;124274.51
2025-09-20;0.0
2025-09-21;0.0
2025-09-22;321856.06
2025-09-23;18935.51
2025-09-24;0.0
2025-09-25;52859.49
2025-09-26;255441.64
2025-09-27;275273.3
