data;vendas_historicas
2025-05-14;25486.16
2025-05-15;0.0
2025-05-16;50444.66
2025-05-17;0.0
2025-05-18;0.0
2025-05-19;9226.23
2025-05-20;39593.49
2025-05-21;99070.27
2025-05-22;48814.27
2025-05-23;0.0
2025-05-24;0.0
2025-05-25;0.0
2025-05-26;2745.49
2025-05-27;19580.83
2025-05-28;13794.24
2025-05-29;1998.45
2025-05-30;81571.51
2025-05-31;0.0
2025-06-01;0.0
2025-06-02;152306.54
2025-06-03;15849.12
2025-06-04;82364.13
2025-06-05;2514.94
2025-06-06;4180.03
2025-06-07;0.0
2025-06-08;0.0
2025-06-09;17450.32
2025-06-10;12053.83
2025-06-11;22150.92
2025-06-12;17245.91
2025-06-13;5343.64
2025-06-14;0.0
2025-06-15;0.0
2025-06-16;24974.1
2025-06-17;3389.03
2025-06-18;4302.48
2025-06-19;0.0
2025-06-20;76506.09
2025-06-21;0.0
2025-06-22;0.0
2025-06-23;9286.9
2025-06-24;10136.13
2025-06-25;4532.95
2025-06-26;150623.22
2025-06-27;7250.45
2025-06-28;0.0
2025-06-29;0.0
2025-06-30;0.0
2025-07-01;135097.68
2025-07-02;636.41
2025-07-03;102255.53
2025-07-04;11911.68
2025-07-05;0.0
2025-07-06;0.0
2025-07-07;886.0
2025-07-08;128971.85
2025-07-09;0.0
2025-07-10;40198.04
2025-07-11;29411.31
2025-07-12;0.0
2025-07-13;0.0
2025-07-14;22871.99
2025-07-15;29013.17
2025-07-16;383.5
2025-07-17;7407.42
2025-07-18;5892.89
2025-07-19;0.0
2025-07-20;0.0
2025-07-21;0.0
2025-07-22;0.0
2025-07-23;0.0
2025-07-24;0.0
2025-07-25;0.0
2025-07-26;0.0
2025-07-27;0.0
2025-07-28;0.0
2025-07-29;0.0
2025-07-30;0.0
2025-07-31;0.0
2025-08-01;105454.11
2025-08-02;0.0
2025-08-03;0.0
2025-08-04;1604.8
2025-08-05;4289.08
2025-08-06;11381.1
2025-08-07;11144.25
2025-08-08;18376.99
2025-08-09;0.0
2025-08-10;0.0
2025-08-11;158511.56
2025-08-12;45572.51
2025-08-13;36240.78
2025-08-14;85460.16
2025-08-15;1404.8
2025-08-16;0.0
2025-08-17;0.0
2025-08-18;42002.29
2025-08-19;1693.96
2025-08-20;246.79
2025-08-21;2331.5
2025-08-22;3783.0
2025-08-23;0.0
2025-08-24;0.0
2025-08-25;3607.6
2025-08-26;75182.52
2025-08-27;9042.28
2025-08-28;45300.45
2025-08-29;8204.98
2025-08-30;0.0
2025-08-31;0.0
2025-09-01;4601.1
2025-09-02;56481.13
2025-09-03;17029.53
2025-09-04;279.1
2025-09-05;0.0
2025-09-06;0.0
2025-09-07;0.0
2025-09-08;423.07
2025-09-09;123338.1
2025-09-10;267416.6
2025-09-11;123274.35
2025-09-12;139195.8
2025-09-13;0.0
2025-09-14;0.0
2025-09-15;191739.25
2025-09-16;179799.13
2025-09-17;44732.43
2025-09-18;49997.38
2025-09-19;161021.98
2025-09-20;0.0
2025-09-21;0.0
2025-09-22;268598.45
2025-09-23;61099.59
2025-09-24;36105.63
2025-09-25;122797.96
2025-09-26;94338.47
2025-09-27;0.0
2025-09-28;0.0
2025-09-29;29651.37
2025-09-30;176219.86
2025-10-01;36618.07
2025-10-02;121817.27
2025-10-03;14742.0
2025-10-04;0.0
2025-10-05;0.0
2025-10-06;84690.09
2025-10-07;30562.16
