data;vendas;tipo;forecast_horizon;vendas_acumuladas
2025-10-07;46288.39752796215;previsao;30;4493520.524853567
2025-10-07;46288.39752796215;previsao;90;4493520.524853567
2025-10-08;170291.06819572364;previsao;60;4663811.593049291
2025-10-08;170291.06819572364;previsao;90;4663811.593049291
2025-10-08;170291.06819572364;previsao;30;4663811.593049291
2025-10-09;185531.2462832933;previsao;30;4849342.839332584
2025-10-09;185531.2462832933;previsao;60;4849342.839332584
2025-10-09;185531.2462832933;previsao;90;4849342.839332584
2025-10-10;127211.79111744538;previsao;60;4976554.63045003
2025-10-10;127211.79111744538;previsao;90;4976554.63045003
2025-10-10;127211.79111744538;previsao;30;4976554.63045003
2025-10-11;5.848772977965735;previsao;60;4976560.479223008
2025-10-11;5.848772977965735;previsao;30;4976560.479223008
2025-10-11;5.848772977965735;previsao;90;4976560.479223008
2025-10-12;0.0;previsao;90;4976560.479223008
2025-10-12;0.0;previsao;60;4976560.479223008
2025-10-12;0.0;previsao;30;4976560.479223008
2025-10-13;148359.52961404924;previsao;90;5124920.008837057
2025-10-13;148359.52961404924;previsao;30;5124920.008837057
2025-10-13;148359.52961404924;previsao;60;5124920.008837057
2025-10-14;250077.42956493192;previsao;30;5374997.43840199
2025-10-14;250077.42956493192;previsao;90;5374997.43840199
2025-10-14;250077.42956493192;previsao;60;5374997.43840199
2025-10-15;146962.1969623322;previsao;90;5521959.635364322
2025-10-15;146962.1969623322;previsao;30;5521959.635364322
2025-10-15;146962.1969623322;previsao;60;5521959.635364322
2025-10-16;122495.38726801478;previsao;90;5644455.022632337
2025-10-16;122495.38726801478;previsao;30;5644455.022632337
2025-10-16;122495.38726801478;previsao;60;5644455.022632337
2025-10-17;96015.45463999105;previsao;90;5740470.477272328
2025-10-17;96015.45463999105;previsao;60;5740470.477272328
2025-10-17;96015.45463999105;previsao;30;5740470.477272328
2025-10-18;0.6251307273279834;previsao;30;5740471.102403055
2025-10-18;0.6251307273279834;previsao;60;5740471.102403055
2025-10-18;0.6251307273279834;previsao;90;5740471.102403055
2025-10-19;0.0498688165700762;previsao;60;5740471.152271871
2025-10-19;0.0498688165700762;previsao;30;5740471.152271871
2025-10-19;0.0498688165700762;previsao;90;5740471.152271871
2025-10-20;242863.8270256271;previsao;30;5983334.979297498
2025-10-20;242863.8270256271;previsao;60;5983334.979297498
2025-10-20;242863.8270256271;previsao;90;5983334.979297498
2025-10-21;120353.69874419676;previsao;30;6103688.678041695
2025-10-21;120353.69874419676;previsao;60;6103688.678041695
2025-10-21;120353.69874419676;previsao;90;6103688.678041695
2025-10-22;148304.46799936655;previsao;60;6251993.146041061
2025-10-22;148304.46799936655;previsao;90;6251993.146041061
2025-10-22;148304.46799936655;previsao;30;6251993.146041061
2025-10-23;313403.6569781618;previsao;30;6565396.803019223
2025-10-23;313403.6569781618;previsao;60;6565396.803019223
2025-10-23;313403.6569781618;previsao;90;6565396.803019223
2025-10-24;156442.8693012688;previsao;30;6721839.672320492
2025-10-24;156442.8693012688;previsao;90;6721839.672320492
2025-10-24;156442.8693012688;previsao;60;6721839.672320492
2025-10-25;3.38945692283331;previsao;60;6721843.061777415
2025-10-25;3.38945692283331;previsao;90;6721843.061777415
2025-10-25;3.38945692283331;previsao;30;6721843.061777415
2025-10-26;0.0;previsao;90;6721843.061777415
2025-10-26;0.0;previsao;30;6721843.061777415
2025-10-26;0.0;previsao;60;6721843.061777415
2025-10-27;302043.50151042605;previsao;90;7023886.563287841
2025-10-27;302043.50151042605;previsao;60;7023886.563287841
2025-10-27;302043.50151042605;previsao;30;7023886.563287841
2025-10-28;146153.40517823215;previsao;90;7170039.968466073
2025-10-28;146153.40517823215;previsao;60;7170039.968466073
2025-10-28;146153.40517823215;previsao;30;7170039.968466073
2025-10-29;147153.6094428519;previsao;60;7317193.577908925
2025-10-29;147153.6094428519;previsao;30;7317193.577908925
2025-10-29;147153.6094428519;previsao;90;7317193.577908925
2025-10-30;183770.098111212;previsao;30;7500963.676020137
2025-10-30;183770.098111212;previsao;60;7500963.676020137
2025-10-30;183770.098111212;previsao;90;7500963.676020137
2025-10-31;57525.55731262467;previsao;60;7558489.233332762
2025-10-31;57525.55731262467;previsao;90;7558489.233332762
2025-10-31;57525.55731262467;previsao;30;7558489.233332762
2025-11-01;0.2915059514342509;previsao;30;7558489.524838713
2025-11-01;0.2915059514342509;previsao;90;7558489.524838713
2025-11-01;0.2915059514342509;previsao;60;7558489.524838713
2025-11-02;0.0;previsao;90;7558489.524838713
2025-11-02;0.0;previsao;60;7558489.524838713
2025-11-02;0.0;previsao;30;7558489.524838713
2025-11-03;103028.47376543818;previsao;90;7661517.998604151
2025-11-03;103028.47376543818;previsao;60;7661517.998604151
2025-11-04;119787.14771882335;previsao;90;7781305.146322975
2025-11-04;119787.14771882335;previsao;60;7781305.146322975
2025-11-05;127882.19412337252;previsao;60;7909187.340446347
2025-11-05;127882.19412337252;previsao;90;7909187.340446347
2025-11-06;156687.23381555497;previsao;60;8065874.574261902
2025-11-06;156687.23381555497;previsao;90;8065874.574261902
2025-11-07;161482.9783425588;previsao;90;8227357.552604461
2025-11-07;161482.9783425588;previsao;60;8227357.552604461
2025-11-08;0.6432331033837361;previsao;90;8227358.195837565
2025-11-08;0.6432331033837361;previsao;60;8227358.195837565
2025-11-09;0.0016210963749765;previsao;90;8227358.197458661
2025-11-09;0.0016210963749765;previsao;60;8227358.197458661
2025-11-10;135264.2412380376;previsao;90;8362622.438696699
2025-11-10;135264.2412380376;previsao;60;8362622.438696699
2025-11-11;144220.50447402796;previsao;60;8506842.943170726
2025-11-11;144220.50447402796;previsao;90;8506842.943170726
2025-11-12;172948.17623325693;previsao;90;8679791.119403983
2025-11-12;172948.17623325693;previsao;60;8679791.119403983
2025-11-13;138358.65527027397;previsao;60;8818149.774674257
2025-11-13;138358.65527027397;previsao;90;8818149.774674257
2025-11-14;22541.64991557186;previsao;60;8840691.42458983
2025-11-14;22541.64991557186;previsao;90;8840691.42458983
2025-11-15;0.5262517056027625;previsao;90;8840691.950841535
2025-11-15;0.5262517056027625;previsao;60;8840691.950841535
2025-11-16;0.0;previsao;60;8840691.950841535
2025-11-16;0.0;previsao;90;8840691.950841535
2025-11-17;99686.86272896086;previsao;90;8940378.813570496
2025-11-17;99686.86272896086;previsao;60;8940378.813570496
2025-11-18;53303.06323908403;previsao;60;8993681.87680958
2025-11-18;53303.06323908403;previsao;90;8993681.87680958
2025-11-19;53602.54992325243;previsao;90;9047284.426732833
2025-11-19;53602.54992325243;previsao;60;9047284.426732833
2025-11-20;81119.74721707794;previsao;90;9128404.17394991
2025-11-20;81119.74721707794;previsao;60;9128404.17394991
2025-11-21;122076.34782768087;previsao;90;9250480.52177759
2025-11-21;122076.34782768087;previsao;60;9250480.52177759
2025-11-22;0.4485674259988087;previsao;60;9250480.970345017
2025-11-22;0.4485674259988087;previsao;90;9250480.970345017
2025-11-23;0.0;previsao;60;9250480.970345017
2025-11-23;0.0;previsao;90;9250480.970345017
2025-11-24;235305.0320413806;previsao;60;9485786.002386397
2025-11-24;235305.0320413806;previsao;90;9485786.002386397
2025-11-25;83773.47303259917;previsao;60;9569559.475418996
2025-11-25;83773.47303259917;previsao;90;9569559.475418996
2025-11-26;137552.7146179715;previsao;60;9707112.190036967
2025-11-26;137552.7146179715;previsao;90;9707112.190036967
2025-11-27;219763.11216202728;previsao;60;9926875.302198995
2025-11-27;219763.11216202728;previsao;90;9926875.302198995
2025-11-28;164662.53560135668;previsao;90;10091537.837800352
2025-11-28;164662.53560135668;previsao;60;10091537.837800352
2025-11-29;0.8364845010589137;previsao;90;10091538.674284853
2025-11-29;0.8364845010589137;previsao;60;10091538.674284853
2025-11-30;0.0;previsao;60;10091538.674284853
2025-11-30;0.0;previsao;90;10091538.674284853
2025-12-01;126335.1966716211;previsao;60;10217873.870956475
2025-12-01;126335.1966716211;previsao;90;10217873.870956475
2025-12-02;218345.2623000083;previsao;60;10436219.133256484
2025-12-02;218345.2623000083;previsao;90;10436219.133256484
2025-12-03;345900.9068419924;previsao;90;10782120.040098477
2025-12-04;142736.87826084316;previsao;90;10924856.91835932
2025-12-05;140734.88045854494;previsao;90;11065591.798817866
2025-12-06;0.468932470203809;previsao;90;11065592.267750336
2025-12-07;0.0;previsao;90;11065592.267750336
2025-12-08;96636.56488762726;previsao;90;11162228.832637964
2025-12-09;202986.490134981;previsao;90;11365215.322772944
2025-12-10;264865.0138597244;previsao;90;11630080.336632669
2025-12-11;185392.9687552169;previsao;90;11815473.305387886
2025-12-12;95521.2245552032;previsao;90;11910994.52994309
2025-12-13;0.0381726600871603;previsao;90;11910994.56811575
2025-12-14;0.1731094668627707;previsao;90;11910994.741225217
2025-12-15;185984.61051101825;previsao;90;12096979.351736235
2025-12-16;143390.80089155654;previsao;90;12240370.15262779
2025-12-17;118239.99652879532;previsao;90;12358610.149156585
2025-12-18;118100.50603565514;previsao;90;12476710.655192241
2025-12-19;224125.86800204773;previsao;90;12700836.523194289
2025-12-20;1.1442631050449046;previsao;90;12700837.667457394
2025-12-21;0.1972966685733946;previsao;90;12700837.864754062
2025-12-22;303674.08881603315;previsao;90;13004511.953570096
2025-12-23;299289.31952901883;previsao;90;13303801.273099115
2025-12-24;272305.1559255979;previsao;90;13576106.429024713
2025-12-25;183879.73111500076;previsao;90;13759986.160139713
2025-12-26;63452.16776590106;previsao;90;13823438.327905614
2025-12-27;3.722594960582704;previsao;90;13823442.050500574
2025-12-28;0.004261539988178;previsao;90;13823442.054762114
2025-12-29;99779.94641049908;previsao;90;13923222.001172613
2025-12-30;75270.28863624156;previsao;90;13998492.289808854
2025-12-31;39051.924369571214;previsao;90;14037544.214178426
2026-01-01;65930.93283228377;previsao;90;14103475.14701071
