data;vendas_previstas;forecast_horizon
2025-11-15;27914.67383729629;90
2025-11-16;25005.93075916044;90
2025-11-17;33145.11495103921;90
2025-11-18;29716.413732833764;90
2025-11-19;32355.178839776247;90
2025-11-20;32853.52770269603;90
2025-11-21;34424.68276132435;90
2025-11-22;27940.89623593557;90
2025-11-23;30235.876777089416;90
2025-11-24;37761.48941100091;90
2025-11-25;40703.60776891717;90
2025-11-26;39697.52804152121;90
2025-11-27;55973.45570698261;90
2025-11-28;46850.837054325486;90
2025-11-29;34971.81615132722;90
2025-11-30;28810.064990345996;90
2025-12-01;44344.99516597146;90
2025-12-02;50593.254511587314;90
2025-12-03;46553.0166641554;90
2025-12-04;64954.501313722205;90
2025-12-05;67049.71191412162;90
2025-12-06;38664.48519749822;90
2025-12-07;41252.99223678193;90
2025-12-08;63204.826228349;90
2025-12-09;43585.03334667341;90
2025-12-10;38310.89258495915;90
2025-12-11;68554.33818336204;90
2025-12-12;62886.73689256438;90
2025-12-13;40951.56798306704;90
2025-12-14;34113.044797938375;90
2025-12-15;37333.354843419904;90
2025-12-16;31568.384250857125;90
2025-12-17;31326.17253681337;90
2025-12-18;30689.88204466823;90
2025-12-19;35797.91400109191;90
2025-12-20;21235.65661490483;90
2025-12-21;20079.80571762684;90
2025-12-22;24326.870748138423;90
2025-12-23;20815.93338196753;90
2025-12-24;32610.430317236824;90
2025-12-25;37694.98621843925;90
2025-12-26;21895.14823342692;90
2025-12-27;21112.690338751105;90
2025-12-28;27184.116458444936;90
2025-12-29;27884.27430953125;90
2025-12-30;23095.49757349334;90
2025-12-31;29601.762118872943;90
2026-01-01;45983.22900274222;90
