data;Empresa;vendas
2024-04-21;I3C;1560.0
2024-04-22;I3C;543714.0
2024-04-23;I3C;211851.0
2024-04-24;I3C;7690.0
2024-04-26;I3C;7650.0
2024-04-27;I3C;172015.62
2024-04-29;I3C;7521.0
2024-04-30;I3C;315.0
2024-05-01;I3C;45.0
2024-05-02;I3C;466218.0
2024-05-03;I3C;38580.0
2024-05-04;I3C;529348.16
2024-05-05;I3C;146592.0
2024-05-06;I3C;1035280.0
2024-05-07;I3C;1192417.0
2024-05-08;I3C;10954.8
2024-05-09;I3C;74907.0
2024-05-10;I3C;917929.6
2024-05-11;I3C;439770.35
2024-05-12;I3C;68775.0
2024-05-13;I3C;618106.5
2024-05-14;I3C;21675.7
2024-05-15;I3C;228391.98
2024-05-16;I3C;22629.2
2024-05-17;I3C;98688.0
2024-05-18;I3C;37601.0
2024-05-19;I3C;1932300.0
2024-05-20;I3C;277527.0
2024-05-21;I3C;118628.0
2024-05-22;I3C;290074.55
2024-05-23;I3C;25049.6
2024-05-24;I3C;709969.0
2024-05-25;I3C;273795.0
2024-05-26;I3C;205.0
2024-05-27;I3C;54273.0
2024-05-28;I3C;15057.0
2024-05-29;I3C;14583.8
2024-05-31;I3C;8090.7
2024-06-01;I3C;13807.0
2024-06-02;I3C;125.0
2024-06-03;I3C;24929.5
2024-06-04;I3C;52953.0
2024-06-05;I3C;5949.0
2024-06-07;I3C;122680.0
2024-06-08;I3C;343783.0
2024-06-09;I3C;50073.2
2024-06-10;I3C;316314.7
2024-06-11;I3C;304195.0
2024-06-12;I3C;323563.14
2024-06-13;I3C;105.0
2024-06-14;I3C;545537.5
2024-06-15;I3C;245660.0
2024-06-16;I3C;45990.9
2024-06-17;I3C;210681.6
2024-06-18;I3C;129383.4
2024-06-19;I3C;226024.99
2024-06-20;I3C;744815.0
2024-06-21;I3C;16055.0
2024-06-22;I3C;1397788.0
2024-06-23;I3C;125.0
2024-06-24;I3C;7071.6
2024-06-25;I3C;180.0
2024-06-26;I3C;54411.2
2024-06-27;I3C;5130.6
2024-06-28;I3C;45.0
2024-06-29;I3C;1940.0
2024-07-02;I3C;93876.49
2024-07-03;I3C;980.0
2024-07-04;I3C;122325.11
2024-07-05;I3C;73475.15
2024-07-06;I3C;171062.8
2024-07-08;I3C;110388.0
2024-07-09;I3C;125.0
2024-07-10;I3C;112789.0
2024-07-11;I3C;101120.0
2024-07-12;I3C;156955.0
2024-07-13;I3C;119073.52
2024-07-15;I3C;364692.0
2024-07-16;I3C;200192.91
2024-07-17;I3C;3675.0
2024-07-18;I3C;38524.75
2024-07-19;I3C;104307.0
2024-07-20;I3C;24981.28
2024-07-21;I3C;120.0
2024-07-22;I3C;50798.0
2024-07-23;I3C;495.0
2024-07-24;I3C;2140.0
2024-07-25;I3C;304771.02
2024-07-26;I3C;322613.4
2024-07-27;I3C;8711.48
2024-07-28;I3C;8159.0
2024-07-29;I3C;41562.0
2024-07-30;I3C;18480.0
2024-07-31;I3C;684.0
2024-08-01;I3C;219953.3
2024-08-02;I3C;4121856.2
2024-08-03;I3C;409751.15
2024-08-04;I3C;50.0
2024-08-05;I3C;290260.0
2024-08-06;I3C;41690.0
2024-08-07;I3C;250355.0
2024-08-08;I3C;3330.83
2024-08-09;I3C;83285.32
2024-08-10;I3C;162386.0
2024-08-12;I3C;429965.0
2024-08-13;I3C;138903.0
2024-08-15;I3C;35718.0
2024-08-16;I3C;99647.42
2024-08-17;I3C;25670.0
2024-08-18;I3C;75323.0
2024-08-19;I3C;879.0
2024-08-20;I3C;85830.66
2024-08-21;I3C;53802.0
2024-08-22;I3C;14465.45
2024-08-23;I3C;46333.0
2024-08-24;I3C;60.0
2024-08-25;I3C;5077.73
2024-08-26;I3C;103485.0
2024-08-27;I3C;24705.0
2024-08-28;I3C;45.0
2024-08-29;I3C;19035.4
2024-08-30;I3C;14264.0
2024-08-31;I3C;48015.75
2024-09-01;I3C;124200.0
2024-09-02;I3C;70633.0
2024-09-03;I3C;194155.0
2024-09-04;I3C;329895.0
2024-09-05;I3C;142473.0
2024-09-06;I3C;101128.0
2024-09-08;I3C;17990.0
2024-09-09;I3C;153824.6
2024-09-10;I3C;57390.0
2024-09-11;I3C;68371.51
2024-09-12;I3C;45538.0
2024-09-13;I3C;123300.0
2024-09-14;I3C;50101.0
2024-09-15;I3C;14745.0
2024-09-16;I3C;199943.6
2024-09-17;I3C;35106.0
2024-09-18;I3C;980.0
2024-09-19;I3C;115825.0
2024-09-20;I3C;9900.0
2024-09-21;I3C;266403.2
2024-09-23;I3C;124514.14
2024-09-24;I3C;35960.0
2024-09-25;I3C;3492.0
2024-09-27;I3C;117108.9
2024-09-28;I3C;60.0
2024-09-30;I3C;1085165.0
2024-10-01;I3C;325435.0
2024-10-02;I3C;50.0
2024-10-03;I3C;2880.0
2024-10-04;I3C;45118.0
2024-10-05;I3C;43538.0
2024-10-07;I3C;159808.0
2024-10-08;I3C;72100.29
2024-10-10;I3C;3386.0
2024-10-11;I3C;2220500.0
2024-10-13;I3C;68763.0
2024-10-14;I3C;98151.9
2024-10-15;I3C;4035.0
2024-10-16;I3C;122182.41
2024-10-17;I3C;117953.2
2024-10-18;I3C;370525.0
2024-10-19;I3C;789.0
2024-10-21;I3C;241167.4
2024-10-23;I3C;10612.0
2024-10-24;I3C;1654211.0
2024-10-25;I3C;180.0
2024-10-26;I3C;322978.0
2024-10-27;I3C;22230.0
2024-10-28;I3C;33020.2
2024-10-29;I3C;152135.0
2024-10-30;I3C;9726.0
2024-10-31;I3C;69849.2
2024-11-01;I3C;125127.0
2024-11-04;I3C;106167.2
2024-11-05;I3C;172857.0
2024-11-06;I3C;301475.0
2024-11-07;I3C;628170.5
2024-11-08;I3C;333251.0
2024-11-09;I3C;21030.0
2024-11-10;I3C;70565.0
2024-11-11;I3C;39374.0
2024-11-12;I3C;584.0
2024-11-13;I3C;3095.0
2024-11-14;I3C;86961.7
2024-11-16;I3C;31614.95
2024-11-17;I3C;51807.0
2024-11-18;I3C;122386.0
2024-11-19;I3C;71189.0
2024-11-20;I3C;217805.0
2024-11-21;I3C;1376933.0
2024-11-22;I3C;874315.0
2024-11-23;I3C;341671.0
2024-11-24;I3C;734.0
2024-11-25;I3C;135.0
2024-11-26;I3C;453267.05
2024-11-27;I3C;391897.35
2024-11-28;I3C;154420.0
2024-11-29;I3C;159480.97
2024-11-30;I3C;176128.75
2024-12-01;I3C;26613.0
2024-12-02;I3C;37775.0
2024-12-03;I3C;26838.7
2024-12-04;I3C;130748.4
2024-12-05;I3C;95800.0
2024-12-06;I3C;176660.1
2024-12-07;I3C;119232.25
2024-12-08;I3C;13770.0
2024-12-09;I3C;1193324.0
2024-12-10;I3C;83033.85
2024-12-11;I3C;84178.0
2024-12-12;I3C;1300780.8
2024-12-13;I3C;1069686.15
2024-12-14;I3C;2126846.5
2024-12-15;I3C;16704.8
2024-12-16;I3C;428781.2
2024-12-17;I3C;134650.6
2024-12-18;I3C;465795.0
2024-12-19;I3C;2417632.0
2024-12-20;I3C;481804.45
2024-12-21;I3C;179340.1
2024-12-22;I3C;124075.65
2024-12-23;I3C;682819.8
2024-12-24;I3C;933511.66
2024-12-26;I3C;99351.7
2024-12-27;I3C;412438.0
2024-12-28;I3C;98779.5
2024-12-30;I3C;53538.6
2024-12-31;I3C;174311.5
2025-01-02;I3C;14695.0
2025-01-03;I3C;501490.0
2025-01-04;I3C;33794.0
2025-01-05;I3C;31970.0
2025-01-06;I3C;51642.89
2025-01-07;I3C;259.7
2025-01-08;I3C;665.2
2025-01-11;I3C;119072.7
2025-01-12;I3C;29619.0
2025-01-13;I3C;75679.0
2025-01-14;I3C;4700.0
2025-01-15;I3C;543670.0
2025-01-16;I3C;33646.42
2025-01-17;I3C;80620.6
2025-01-18;I3C;42476.4
2025-01-19;I3C;62546.0
2025-01-20;I3C;109673.9
2025-01-22;I3C;16517.3
2025-01-23;I3C;78392.38
2025-01-24;I3C;3490.0
2025-01-25;I3C;20263.1
2025-01-27;I3C;13730.0
2025-01-28;I3C;61690.4
2025-01-29;I3C;52724.0
2025-01-30;I3C;62479.9
2025-01-31;I3C;352310.3
2025-02-01;I3C;33973.5
2025-02-02;I3C;1630.0
2025-02-03;I3C;4070.6
2025-02-04;I3C;32894.2
2025-02-05;I3C;45682.02
2025-02-06;I3C;530.0
2025-02-07;I3C;32612.0
2025-02-08;I3C;28925.0
2025-02-09;I3C;143730.0
2025-02-10;I3C;53590.0
2025-02-11;I3C;152396.25
2025-02-12;I3C;74659.0
2025-02-13;I3C;90331.0
2025-02-14;I3C;127835.0
2025-02-15;I3C;530748.8
2025-02-16;I3C;242860.0
2025-02-17;I3C;145158.41
2025-02-18;I3C;24399.0
2025-02-19;I3C;54899.0
2025-02-20;I3C;4068.0
2025-02-21;I3C;81795.0
2025-02-22;I3C;97461.0
2025-02-25;I3C;82844.0
2025-02-26;I3C;9408.85
2025-02-27;I3C;32710.0
2025-02-28;I3C;208463.24
2025-03-03;I3C;75247.15
2025-03-04;I3C;401148.6
2025-03-05;I3C;25480.0
2025-03-06;I3C;1498.0
2025-03-07;I3C;22305.0
2025-03-08;I3C;28308.1
2025-03-09;I3C;320369.0
2025-03-10;I3C;101418.85
2025-03-11;I3C;139406.0
2025-03-12;I3C;1310883.0
2025-03-13;I3C;33215.0
2025-03-14;I3C;1985.0
2025-03-17;I3C;202676.0
2025-03-18;I3C;32760.0
2025-03-20;I3C;60.0
2025-03-21;I3C;35306.7
2025-03-22;I3C;22506.0
2025-03-25;I3C;87960.0
2025-03-26;I3C;51477.2
2025-03-27;I3C;84402.0
2025-03-28;I3C;74817.0
2025-03-29;I3C;320.0
2025-03-31;I3C;97311.0
2025-04-01;I3C;178314.5
2025-04-02;I3C;41240.0
2025-04-03;I3C;38772.0
2025-04-04;I3C;6453.0
2025-04-05;I3C;366615.0
2025-04-07;I3C;819058.87
2025-04-08;I3C;53067.0
2025-04-09;I3C;104599.4
2025-04-10;I3C;43743.0
2025-04-11;I3C;671870.0
2025-04-12;I3C;494520.0
2025-04-13;I3C;3445.0
2025-04-14;I3C;6565.0
2025-04-15;I3C;34110.0
2025-04-16;I3C;901639.0
2025-04-17;I3C;22969.0
2025-04-18;I3C;1804.05
2025-04-22;I3C;201304.0
2025-04-23;I3C;130.0
2025-04-25;I3C;13794.52
2025-04-26;I3C;72260.0
2025-04-27;I3C;7740.0
2025-04-28;I3C;1001471.0
2025-04-29;I3C;115056.0
2025-04-30;I3C;150740.0
2025-05-02;I3C;96915.0
2025-05-04;I3C;3295.0
2025-05-05;I3C;188850.2
2025-05-06;I3C;31457.55
2025-05-07;I3C;838375.95
2025-05-08;I3C;151422.0
2025-05-09;I3C;789019.2
2025-05-10;I3C;512185.95
2025-05-11;I3C;20336.45
2025-05-12;I3C;335262.54
2025-05-13;I3C;1464.0
2025-05-14;I3C;9560860.3
2025-05-15;I3C;489800.0
2025-05-16;I3C;16239.0
2025-05-17;I3C;62190.4
2025-05-18;I3C;39478.5
2025-05-19;I3C;85760.0
2025-05-20;I3C;4496.0
2025-05-21;I3C;37590.0
2025-05-22;I3C;249037.0
2025-05-23;I3C;77860.0
2025-05-24;I3C;209130.5
2025-05-25;I3C;28652.0
2025-05-26;I3C;150000.0
2025-05-27;I3C;6375527.1
2025-05-28;I3C;316325.0
2025-05-29;I3C;54896.0
2025-05-30;I3C;8912.7
2025-05-31;I3C;124592.2
2025-06-01;I3C;206108.0
2025-06-02;I3C;90906.0
2025-06-03;I3C;35390.0
2025-06-04;I3C;107685.0
2025-06-05;I3C;66598.5
2025-06-06;I3C;231937.0
2025-06-07;I3C;251784.1
2025-06-08;I3C;43163.0
2025-06-09;I3C;278634.0
2025-06-10;I3C;6656.55
2025-06-11;I3C;46304.5
2025-06-12;I3C;216311.5
2025-06-13;I3C;-46302.0
2025-06-14;I3C;152019.45
2025-06-15;I3C;91342.0
2025-06-16;I3C;60.0
2025-06-17;MTZ;275350.0
2025-06-17;I3C;6657.0
2025-06-18;I3C;10870.0
2025-06-19;I3C;17730.0
2025-06-20;I3C;408409.0
2025-06-21;I3C;6800.0
2025-06-22;I3C;4428.0
2025-06-24;MTZ;3670.0
2025-06-24;I3C;31023.0
2025-06-25;I3C;5510.0
2025-06-26;I3C;45218.55
2025-06-27;I3C;391653.0
2025-06-28;I3C;214813.0
2025-06-29;I3C;-47175.0
2025-06-30;I3C;239139.45
2025-07-01;I3C;9940.0
2025-07-02;I3C;9145.0
2025-07-03;I3C;18929.04
2025-07-04;I3C;25195.0
2025-07-05;I3C;8112.0
2025-07-06;I3C;8090.0
2025-07-07;MTZ;1670.0
2025-07-07;I3C;4130.0
2025-07-08;I3C;4180.2
2025-07-09;I3C;18383.0
2025-07-10;MTZ;9700.0
2025-07-10;I3C;70830.45
2025-07-11;MTZ;291740.0
2025-07-11;I3C;47276.0
2025-07-12;I3C;299140.0
2025-07-13;I3C;2860.0
2025-07-14;I3C;104427.35
2025-07-15;I3C;32191.29
2025-07-16;I3C;76730.0
2025-07-16;MTZ;6966.0
2025-07-17;I3C;32215.0
2025-07-18;MTZ;135700.0
2025-07-18;I3C;144650.3
2025-07-19;I3C;16281.0
2025-07-21;I3C;12472.0
2025-07-22;I3C;5461.5
2025-07-22;MTZ;112933.0
2025-07-23;I3C;48757.6
2025-07-24;I3C;2763.0
2025-07-25;I3C;5150.0
2025-07-26;I3C;6160.0
2025-07-27;I3C;5386.5
2025-07-28;I3C;38333.5
2025-07-28;MTZ;40240.0
2025-07-29;I3C;3278.0
2025-07-29;MTZ;218034.0
2025-07-30;I3C;890.0
2025-07-31;I3C;287118.0
2025-08-01;I3C;32288.37
2025-08-02;MTZ;2805.0
2025-08-02;I3C;17447.0
2025-08-03;I3C;24301.5
2025-08-04;I3C;24327.2
2025-08-06;I3C;9415.0
2025-08-07;I3C;55303.0
2025-08-08;I3C;61869.6
2025-08-09;MTZ;4588.0
2025-08-09;I3C;25660.4
2025-08-10;I3C;32015.0
2025-08-11;I3C;21940.0
2025-08-12;I3C;23305.0
2025-08-13;I3C;40550.85
2025-08-14;I3C;416239.5
2025-08-14;MTZ;430320.0
2025-08-15;I3C;89726.9
2025-08-15;MTZ;3335.0
2025-08-16;MTZ;112227.0
2025-08-16;I3C;21305.0
2025-08-17;I3C;9799.0
2025-08-18;I3C;26640.0
2025-08-19;MTZ;2050.0
2025-08-19;I3C;83056.76
2025-08-20;I3C;16460.0
2025-08-24;I3C;2596.5
2025-08-25;MTZ;163300.0
2025-08-25;I3C;86610.0
2025-08-26;I3C;70765.5
2025-08-27;MTZ;194300.0
2025-08-27;I3C;64454.2
2025-08-28;I3C;81152.27
2025-08-29;I3C;137926.84
2025-08-29;MTZ;4995.0
2025-08-30;I3C;18929.3
2025-08-30;MTZ;115485.0
2025-08-31;I3C;2802.5
2025-09-01;I3C;1697.0
2025-09-02;I3C;3307.0
2025-09-03;I3C;80.0
2025-09-04;MTZ;95200.0
2025-09-04;I3C;162165.5
2025-09-05;I3C;7415.51
2025-09-06;MTZ;34413.5
2025-09-06;I3C;5290.7
2025-09-07;I3C;3036.0
2025-09-08;I3C;11909.0
2025-09-09;I3C;3000.0
2025-09-10;I3C;68010.0
2025-09-10;MTZ;450000.0
2025-09-11;I3C;10230.0
2025-09-11;MTZ;8990.0
2025-09-12;MTZ;130100.0
2025-09-12;I3C;352663.0
2025-09-13;MTZ;99000.0
2025-09-13;I3C;15710.0
2025-09-14;I3C;27005.5
2025-09-15;I3C;6911.74
2025-09-15;MTZ;4588.0
2025-09-16;I3C;10207.0
2025-09-17;I3C;24195.0
2025-09-17;MTZ;67900.0
2025-09-18;MTZ;10370.0
2025-09-18;I3C;125.0
2025-09-19;I3C;39405.0
2025-09-20;MTZ;71600.0
2025-09-20;I3C;151248.0
2025-09-21;I3C;10438.0
2025-09-22;I3C;18553.0
2025-09-23;I3C;77171.9
2025-09-24;I3C;17694.0
2025-09-25;I3C;7259.0
2025-09-26;MTZ;246900.0
2025-09-26;I3C;29965.0
2025-09-27;I3C;142470.25
2025-09-27;MTZ;26696.0
2025-09-28;I3C;25824.5
2025-09-29;I3C;14756.92
2025-09-29;MTZ;2830.0
2025-09-30;I3C;108142.0
2025-10-01;I3C;20150.0
2025-10-03;I3C;23330.0
2025-10-04;I3C;11500.0
2025-10-05;I3C;5739.45
2025-10-06;MTZ;84800.0
2025-10-06;I3C;41665.0
