data;vendas
2025-04-08;62157.83
2025-04-09;184507.0
2025-04-10;299499.06
2025-04-11;1372058.4
2025-04-12;402034.49
2025-04-14;356882.84
2025-04-15;567975.0
2025-04-16;77665.19
2025-04-17;13884.87
2025-04-22;103615.56
2025-04-23;105736.0
2025-04-25;74233.95
2025-04-26;119667.0
2025-04-28;255662.0
2025-04-29;60488.0
2025-04-30;1514308.45
2025-05-02;59520.0
2025-05-05;73960.0
2025-05-06;214720.37
2025-05-07;80519.6
2025-05-08;140180.0
2025-05-09;35818.91
2025-05-10;169800.0
2025-05-12;419631.5
2025-05-13;64890.5
2025-05-14;262936.0
2025-05-15;192834.27
2025-05-16;-117050.0
2025-05-19;84144.0
2025-05-20;-50612.0
2025-05-21;7882.49
2025-05-22;68172.0
2025-05-23;536870.0
2025-05-24;8980.0
2025-05-26;434990.2
2025-05-27;525604.0
2025-05-28;141880.0
2025-05-29;165641.56
2025-05-30;203766.17
2025-06-02;214620.0
2025-06-03;74100.0
2025-06-04;113336.86
2025-06-05;449181.0
2025-06-06;7649.0
2025-06-07;59070.14
2025-06-09;193990.0
2025-06-10;394507.0
2025-06-11;1073470.0
2025-06-12;251762.14
2025-06-13;121620.0
2025-06-16;67270.47
2025-06-17;134237.9
2025-06-18;234325.74
2025-06-20;123466.43
2025-06-23;608280.0
2025-06-24;127623.0
2025-06-26;174310.1
2025-06-27;50290.0
2025-06-29;12312.0
2025-06-30;185604.0
2025-07-01;10481.21
2025-07-02;170950.0
2025-07-03;266450.0
2025-07-04;147904.83
2025-07-07;364873.5
2025-07-08;40772.0
2025-07-10;55394.0
2025-07-11;61778.56
2025-07-12;3980.0
2025-07-14;66180.0
2025-07-15;254070.0
2025-07-16;95814.0
2025-07-17;18900.0
2025-07-18;11060.0
2025-07-21;79540.0
2025-07-22;100043.26
2025-07-23;8318.13
2025-07-24;207750.0
2025-07-25;370980.0
2025-07-27;1605.5
2025-07-28;13548.6
2025-07-29;41840.0
2025-07-30;67601.48
2025-07-31;68070.0
2025-08-01;114780.0
2025-08-03;13898.0
2025-08-04;97625.0
2025-08-05;13960.0
2025-08-06;347770.0
2025-08-07;17980.0
2025-08-08;101790.0
2025-08-11;102632.14
2025-08-12;131038.69
2025-08-13;53906.93
2025-08-14;-270.74
2025-08-15;16780.0
2025-08-16;2831.0
2025-08-18;12900.0
2025-08-19;30916.0
2025-08-20;2391845.15
2025-08-21;300132.98
2025-08-22;272148.0
2025-08-25;286935.25
2025-08-26;271943.16
2025-08-27;264890.45
2025-08-28;1443563.22
2025-08-29;223994.94
2025-08-30;230591.46
2025-09-01;356535.16
2025-09-02;494296.0
2025-09-03;255350.0
2025-09-04;342505.02
2025-09-05;55502.0
2025-09-08;13270.0
2025-09-09;396526.03
2025-09-10;72888.0
2025-09-11;-358026.18
2025-09-12;90209.26
2025-09-15;194160.0
2025-09-16;26498.76
2025-09-17;178369.0
2025-09-18;63124.79
2025-09-19;955910.0
2025-09-22;-513.15
2025-09-23;240107.43
2025-09-24;222104.0
2025-09-25;117320.0
2025-09-26;108300.0
2025-09-27;187710.0
2025-09-29;81470.0
2025-09-30;14945.38
2025-10-01;171716.41
2025-10-02;470972.0
2025-10-03;68028.76
