data;vendas
2025-02-18;18740.28
2025-02-19;15704.9
2025-02-20;17283.08
2025-02-21;24606.99
2025-02-22;22509.25
2025-02-23;11336.85
2025-02-24;28481.9
2025-02-25;21354.93
2025-02-26;23329.68
2025-02-27;18643.41
2025-02-28;14701.07
2025-03-01;11724.46
2025-03-02;5826.45
2025-03-03;4435.0
2025-03-04;2806.65
2025-03-05;36404.47
2025-03-06;11271.9
2025-03-07;26603.6
2025-03-08;15062.3
2025-03-09;10033.65
2025-03-10;31087.28
2025-03-11;25664.51
2025-03-12;30299.27
2025-03-13;24503.19
2025-03-14;35953.66
2025-03-15;29028.45
2025-03-16;16334.75
2025-03-17;50117.9
2025-03-18;23710.65
2025-03-19;41431.65
2025-03-20;21959.07
2025-03-21;26425.27
2025-03-22;26452.2
2025-03-23;13260.2
2025-03-24;43589.62
2025-03-25;23065.03
2025-03-26;24706.43
2025-03-27;29843.03
2025-03-28;23156.09
2025-03-29;28248.5
2025-03-30;10616.0
2025-03-31;49682.04
2025-04-01;20452.04
2025-04-02;25326.7
2025-04-03;23573.02
2025-04-04;29702.11
2025-04-05;29540.2
2025-04-06;12037.85
2025-04-07;41081.73
2025-04-08;19328.03
2025-04-09;26326.98
2025-04-10;23924.42
2025-04-11;36333.81
2025-04-12;30597.66
2025-04-13;11071.95
2025-04-14;40022.21
2025-04-15;18894.71
2025-04-16;23143.23
2025-04-17;16844.11
2025-04-18;17106.6
2025-04-19;21661.44
2025-04-20;7591.7
2025-04-21;9107.95
2025-04-22;49717.35
2025-04-23;21141.07
2025-04-24;23132.5
2025-04-25;26235.99
2025-04-26;27179.05
2025-04-27;8159.9
2025-04-28;31638.69
2025-04-29;16023.97
2025-04-30;24260.39
2025-05-01;9815.65
2025-05-02;42887.54
2025-05-03;22639.65
2025-05-04;16693.55
2025-05-05;88555.69
2025-05-06;31917.33
2025-05-07;33848.58
2025-05-08;41737.39
2025-05-09;59309.38
2025-05-10;66765.98
2025-05-11;14286.75
2025-05-12;35126.0
2025-05-13;22148.56
2025-05-14;76070.63
2025-05-15;23811.42
2025-05-16;38634.86
2025-05-17;34593.05
2025-05-18;15206.45
2025-05-19;52495.02
2025-05-20;15750.38
2025-05-21;31150.48
2025-05-22;25112.96
2025-05-23;33319.38
2025-05-24;24295.4
2025-05-25;10699.8
2025-05-26;39287.61
2025-05-27;16082.58
2025-05-28;29717.53
2025-05-29;32487.07
2025-05-30;30984.14
2025-05-31;34856.68
2025-06-01;13509.9
2025-06-02;38048.65
2025-06-03;28319.04
2025-06-04;22404.99
2025-06-05;26604.53
2025-06-06;35010.27
2025-06-07;35495.85
2025-06-08;13573.45
2025-06-09;33079.15
2025-06-10;37427.57
2025-06-11;34473.18
2025-06-12;28908.05
2025-06-13;31103.94
2025-06-14;25327.95
2025-06-15;12915.15
2025-06-16;29609.28
2025-06-17;21488.93
2025-06-18;19639.74
2025-06-19;12511.25
2025-06-20;30036.32
2025-06-21;14181.55
2025-06-22;8313.6
2025-06-23;33494.04
2025-06-24;18355.96
2025-06-25;23892.2
2025-06-26;18558.82
2025-06-27;24272.1
2025-06-28;31945.47
2025-06-29;9447.31
2025-06-30;42160.43
2025-07-01;17839.08
2025-07-02;27442.22
2025-07-03;32434.25
2025-07-04;32680.52
2025-07-05;20837.19
2025-07-06;14934.45
2025-07-07;48711.27
2025-07-08;20124.36
2025-07-09;18416.84
2025-07-10;34001.5
2025-07-11;26564.92
2025-07-12;32564.97
2025-07-13;11790.78
2025-07-14;38284.13
2025-07-15;35696.08
2025-07-16;22686.27
2025-07-17;-15608.34
2025-07-18;25338.43
2025-07-19;18272.73
2025-07-20;13781.25
2025-07-21;46439.87
2025-07-22;23312.23
2025-07-23;29496.85
2025-07-24;20351.58
2025-07-25;29741.7
2025-07-26;27002.0
2025-07-27;8532.34
2025-07-28;32288.13
2025-07-29;22647.45
2025-07-30;27187.7
2025-07-31;28054.35
2025-08-01;32126.38
2025-08-02;26332.22
2025-08-03;8216.9
2025-08-04;46872.1
2025-08-05;21077.34
2025-08-06;25271.33
2025-08-07;19893.65
2025-08-08;19417.95
2025-08-09;33597.55
2025-08-10;13620.6
2025-08-11;28678.62
2025-08-12;36161.56
2025-08-13;28095.95
2025-08-14;22447.94
2025-08-15;28048.89
2025-08-16;29479.4
2025-08-17;15036.6
2025-08-18;31201.02
2025-08-19;31760.82
2025-08-20;24003.62
2025-08-21;18924.86
2025-08-22;23822.47
2025-08-23;31000.9
2025-08-24;7819.9
2025-08-25;38271.72
2025-08-26;19883.22
2025-08-27;17584.04
2025-08-28;25650.18
2025-08-29;35194.13
2025-08-30;40859.7
2025-08-31;16375.5
2025-09-01;49321.5
2025-09-02;24361.61
2025-09-03;26624.14
2025-09-04;28765.01
2025-09-05;35925.52
2025-09-06;33227.92
2025-09-07;15792.75
2025-09-08;43447.67
2025-09-09;24848.79
2025-09-10;30176.79
2025-09-11;36562.81
2025-09-12;31105.96
2025-09-13;35425.05
2025-09-14;13420.55
2025-09-15;36250.91
2025-09-16;19261.29
2025-09-17;24627.55
2025-09-18;21523.14
2025-09-19;32492.96
2025-09-20;27253.27
2025-09-21;11037.85
2025-09-22;37401.99
2025-09-23;20866.88
2025-09-24;23743.32
2025-09-25;23422.97
2025-09-26;34058.93
2025-09-27;25721.6
2025-09-28;16891.65
2025-09-29;37444.48
2025-09-30;14662.4
2025-10-01;21308.44
2025-10-02;20210.63
2025-10-03;34180.54
2025-10-04;38658.71
2025-10-05;17133.45
2025-10-06;32395.71
2025-10-07;12484.14
