data;vendas
2025-04-30;94113.08
2025-05-01;11083.7
2025-05-02;140051.36
2025-05-03;93382.95
2025-05-04;9150.75
2025-05-05;78283.75
2025-05-06;102869.65
2025-05-07;145393.43
2025-05-08;134097.49
2025-05-09;202481.62
2025-05-10;310199.31
2025-05-11;13055.95
2025-05-12;90191.9
2025-05-13;119528.15
2025-05-14;68413.93
2025-05-15;80126.01
2025-05-16;114672.26
2025-05-17;85730.69
2025-05-18;12349.0
2025-05-19;117375.85
2025-05-20;50475.6
2025-05-21;78790.95
2025-05-22;103845.85
2025-05-23;66961.2
2025-05-24;110220.08
2025-05-25;3540.8
2025-05-26;91807.88
2025-05-27;113568.98
2025-05-28;80666.34
2025-05-29;60752.02
2025-05-30;90141.62
2025-05-31;73710.22
2025-06-01;16271.0
2025-06-02;64334.65
2025-06-03;76795.14
2025-06-04;94706.66
2025-06-05;70892.06
2025-06-06;116793.0
2025-06-07;103211.31
2025-06-08;5446.25
2025-06-09;116137.29
2025-06-10;138298.51
2025-06-11;147262.67
2025-06-12;245324.96
2025-06-13;68416.94
2025-06-14;68562.05
2025-06-15;10816.0
2025-06-16;77070.72
2025-06-17;107910.48
2025-06-18;107174.16
2025-06-19;24306.3
2025-06-20;121238.69
2025-06-21;75045.58
2025-06-22;10401.0
2025-06-23;53297.33
2025-06-24;100898.68
2025-06-25;85109.2
2025-06-26;113248.15
2025-06-27;78719.5
2025-06-28;99066.22
2025-06-29;5363.9
2025-06-30;160233.93
2025-07-01;127478.39
2025-07-02;90142.36
2025-07-03;80074.41
2025-07-04;86436.51
2025-07-05;76770.28
2025-07-06;6418.0
2025-07-07;153390.51
2025-07-08;95194.45
2025-07-09;3183.0
2025-07-10;82910.5
2025-07-11;104067.34
2025-07-12;99879.74
2025-07-13;21663.05
2025-07-14;78807.1
2025-07-15;102519.2
2025-07-16;98507.38
2025-07-17;81556.63
2025-07-18;82426.23
2025-07-19;103478.2
2025-07-20;8291.62
2025-07-21;54556.2
2025-07-22;67448.11
2025-07-23;84628.03
2025-07-24;96354.67
2025-07-25;87240.32
2025-07-26;81741.47
2025-07-27;7564.0
2025-07-28;78068.89
2025-07-29;57657.45
2025-07-30;97227.2
2025-07-31;160633.72
2025-08-01;163105.66
2025-08-02;200978.78
2025-08-03;9007.7
2025-08-04;150144.67
2025-08-05;128395.08
2025-08-06;146000.48
2025-08-07;229627.84
2025-08-08;182438.28
2025-08-09;353548.43
2025-08-10;17788.0
2025-08-11;181647.39
2025-08-12;175058.49
2025-08-13;237633.15
2025-08-14;199800.23
2025-08-15;135917.84
2025-08-16;221713.75
2025-08-17;10701.1
2025-08-18;175901.97
2025-08-19;122147.49
2025-08-20;222371.75
2025-08-21;204900.56
2025-08-22;387636.38
2025-08-23;217850.46
2025-08-24;3648.8
2025-08-25;150429.35
2025-08-26;138131.76
2025-08-27;274812.76
2025-08-28;193017.91
2025-08-29;255188.04
2025-08-30;200841.74
2025-08-31;35148.52
2025-09-01;353667.18
2025-09-02;385543.23
2025-09-03;287922.32
2025-09-04;303734.99
2025-09-05;261368.12
2025-09-06;335878.38
2025-09-07;227885.04
2025-09-08;277654.41
2025-09-09;415860.6
2025-09-10;737417.92
2025-09-11;274358.2
2025-09-12;202655.85
2025-09-13;184498.07
2025-09-14;26494.64
2025-09-15;255083.75
2025-09-16;201754.01
2025-09-17;228795.98
2025-09-18;137879.02
2025-09-19;121361.68
2025-09-20;200975.57
2025-09-21;30659.44
2025-09-22;180676.13
2025-09-23;149175.44
2025-09-24;196035.44
2025-09-25;263108.31
2025-09-26;176479.47
2025-09-27;127516.4
2025-09-28;21174.99
2025-09-29;201811.43
2025-09-30;575228.74
2025-10-01;39688.95
2025-10-02;57530.9
2025-10-03;84827.36
2025-10-04;74643.39
2025-10-05;3486.3
2025-10-06;66055.12
