data;Empresa;vendas
2023-10-10;JB;3250.0
2023-10-10;LC;7439.5
2023-10-10;FR;7236.44
2023-10-10;BR;6291.22
2023-10-10;BZ;41063.0
2023-10-11;MJ;5497.8
2023-10-11;PB;21590.44
2023-10-11;BM;13183.21
2023-10-11;BB;17728.78
2023-10-11;MT;10590.0
2023-10-11;MA;27430.0
2023-10-11;XV;365649.0
2023-10-11;LC;13303.73
2023-10-11;CA;18596.27
2023-10-11;JB;13408.89
2023-10-11;JK;4535.0
2023-10-11;TH;29540.0
2023-10-11;BS;18824.81
2023-10-11;BR;8091.69
2023-10-11;FR;4402.1
2023-10-11;LD;14263.36
2023-10-11;BZ;135.0
2023-10-11;LX;4031.02
2023-10-12;XV;52500.0
2023-10-12;LD;4635.0
2023-10-12;BG;27349.0
2023-10-12;MJ;11387.44
2023-10-12;PB;27932.0
2023-10-12;CA;1762.0
2023-10-12;FR;12414.53
2023-10-12;CM;3000.0
2023-10-12;BB;13143.94
2023-10-12;MT;3330.0
2023-10-12;BM;4681.87
2023-10-12;LC;15567.0
2023-10-12;JK;16563.63
2023-10-12;BS;3749.3
2023-10-13;BR;5325.18
2023-10-13;FR;16414.69
2023-10-13;MJ;21361.55
2023-10-13;LD;4045.0
2023-10-13;XV;124900.0
2023-10-13;JK;23957.91
2023-10-13;CA;22453.55
2023-10-13;BZ;135.0
2023-10-13;PB;22434.43
2023-10-13;BM;12842.82
2023-10-13;LC;15462.26
2023-10-13;BG;4506.0
2023-10-13;BB;26077.18
2023-10-13;LX;4684.28
2023-10-13;BS;14774.26
2023-10-13;MT;6318.0
2023-10-13;MA;13510.0
2023-10-14;MT;4740.0
2023-10-14;BM;8600.31
2023-10-14;LD;41250.0
2023-10-14;XV;45565.12
2023-10-14;MJ;7512.75
2023-10-14;PB;24498.7
2023-10-14;FR;246.81
2023-10-14;BR;3405.0
2023-10-14;CA;1925.4
2023-10-14;JB;135.0
2023-10-14;JK;8337.81
2023-10-14;MA;51185.56
2023-10-14;BS;8955.03
2023-10-14;LC;11361.0
2023-10-14;BB;31834.82
2023-10-15;JK;9019.3
2023-10-15;CA;2960.56
2023-10-15;PB;13739.39
2023-10-15;XV;17300.48
2023-10-15;BM;674.97
2023-10-15;MT;4125.0
2023-10-15;FR;4031.19
2023-10-15;LC;8522.17
2023-10-15;MJ;7979.55
2023-10-15;BB;2956.36
2023-10-15;BS;5105.0
2023-10-16;CA;8381.49
2023-10-16;CM;-6845.62
2023-10-16;BM;3803.55
2023-10-16;MA;25750.0
2023-10-16;MT;3455.0
2023-10-16;BB;11325.41
2023-10-16;LX;4141.06
2023-10-16;PB;4279.0
2023-10-16;BZ;4960.0
2023-10-16;LC;4476.95
2023-10-16;FR;1233.2
2023-10-16;BR;2283.41
2023-10-16;XV;70804.0
2023-10-16;PO;45234.0
2023-10-16;BG;342888.31
2023-10-16;BS;10332.8
2023-10-16;JK;6244.74
2023-10-17;BS;10091.3
2023-10-17;BR;5541.36
2023-10-17;MT;37971.0
2023-10-17;BM;1415.41
2023-10-17;CA;8418.56
2023-10-17;MA;73022.04
2023-10-17;BZ;135.0
2023-10-17;LX;3304.56
2023-10-17;LC;6689.92
2023-10-17;TH;150260.0
2023-10-17;LD;19551.66
2023-10-17;JB;10610.37
2023-10-17;XV;310276.0
2023-10-17;CM;20885.0
2023-10-17;BG;42600.0
2023-10-17;FR;6498.0
2023-10-17;BB;19649.96
2023-10-17;JK;8289.39
2023-10-17;PB;17017.93
2023-10-18;BS;12049.16
2023-10-18;LX;9979.4
2023-10-18;BR;11749.3
2023-10-18;BZ;405.0
2023-10-18;MT;2695.0
2023-10-18;JB;0.0
2023-10-18;PB;19483.36
2023-10-18;FR;6436.39
2023-10-18;CA;24866.59
2023-10-18;BM;12197.68
2023-10-18;TH;85330.0
2023-10-18;XV;280858.0
2023-10-18;MA;75271.12
2023-10-18;LD;25465.0
2023-10-18;LC;9793.45
2023-10-18;BG;32772.43
2023-10-18;PO;12600.0
2023-10-18;JK;43128.98
2023-10-18;BB;18672.66
2023-10-19;JB;56624.94
2023-10-19;LD;-12460.0
2023-10-19;CM;26498.31
2023-10-19;XV;113020.0
2023-10-19;MA;109507.81
2023-10-19;CA;34173.05
2023-10-19;BB;17236.51
2023-10-19;JK;5080.95
2023-10-19;LX;2682.05
2023-10-19;BS;4517.0
2023-10-19;LC;7822.18
2023-10-19;BG;227886.0
2023-10-19;PB;16680.32
2023-10-19;MT;2915.0
2023-10-19;BR;14991.11
2023-10-19;BZ;2355.0
2023-10-19;FR;5618.99
2023-10-19;BM;2157.55
2023-10-20;XV;1350.0
2023-10-20;BZ;38515.0
2023-10-20;LX;16184.44
2023-10-20;TH;78198.9
2023-10-20;PB;26754.96
2023-10-20;MT;7395.0
2023-10-20;BM;2414.74
2023-10-20;BB;19545.56
2023-10-20;JB;35700.0
2023-10-20;CA;6865.5
2023-10-20;JK;16931.25
2023-10-20;LC;5438.74
2023-10-20;PO;40593.0
2023-10-20;BS;16519.49
2023-10-20;FR;7839.18
2023-10-20;CM;20500.0
2023-10-20;BR;9268.67
2023-10-20;LD;135.0
2023-10-20;BG;10128.88
2023-10-20;MA;35907.14
2023-10-21;BG;37419.56
2023-10-21;LC;10849.3
2023-10-21;MT;19755.0
2023-10-21;PO;46925.83
2023-10-21;BM;4649.82
2023-10-21;CA;4800.19
2023-10-21;LD;12875.0
2023-10-21;BB;18845.26
2023-10-21;JK;28267.23
2023-10-21;MJ;7238.89
2023-10-21;FR;16290.1
2023-10-21;XV;4332.0
2023-10-21;JB;8192.0
2023-10-21;BS;11036.54
2023-10-21;MA;19755.0
2023-10-21;BR;3542.24
2023-10-21;PB;53972.79
2023-10-22;JK;7523.36
2023-10-22;BM;4400.0
2023-10-22;BS;-1392.45
2023-10-22;XV;20164.5
2023-10-22;FR;3849.39
2023-10-22;PB;14181.14
2023-10-22;LC;840.0
2023-10-22;BB;8225.24
2023-10-22;MJ;9968.55
2023-10-22;MA;1500.0
2023-10-22;MT;2865.0
2023-10-22;CA;-573.0
2023-10-23;MT;2410.0
2023-10-23;LD;11975.0
2023-10-23;PO;1396.28
2023-10-23;PB;19685.1
2023-10-23;BS;8364.74
2023-10-23;JK;7969.13
2023-10-23;LC;4508.0
2023-10-23;MA;6885.0
2023-10-23;MJ;7154.32
2023-10-23;TH;54260.0
2023-10-23;BB;2810.0
2023-10-23;BM;8595.33
2023-10-23;CA;16364.6
2023-10-23;BG;42493.51
2023-10-23;BR;3072.03
2023-10-23;LX;10731.27
2023-10-23;CM;2600.0
2023-10-23;FR;3634.0
2023-10-23;XV;133622.7
2023-10-23;BZ;135.0
2023-10-24;PB;13025.59
2023-10-24;MT;10400.0
2023-10-24;LC;6168.28
2023-10-24;FR;804.86
2023-10-24;MA;10290.0
2023-10-24;LD;21698.18
2023-10-24;MJ;15039.96
2023-10-24;BM;16689.4
2023-10-24;BB;9678.59
2023-10-24;CA;13169.35
2023-10-24;XV;124350.0
2023-10-24;LX;769.0
2023-10-24;BR;8813.23
2023-10-24;BS;2513.61
2023-10-24;JK;9655.71
2023-10-25;CA;15498.0
2023-10-25;BB;9194.51
2023-10-25;LC;90.6
2023-10-25;BM;12322.1
2023-10-25;MT;23228.0
2023-10-25;BR;1779.0
2023-10-25;MJ;6982.82
2023-10-25;FR;24356.76
2023-10-25;BS;7750.62
2023-10-25;PO;18300.0
2023-10-25;LD;29075.32
2023-10-25;JB;25000.0
2023-10-25;BZ;405.0
2023-10-25;PB;54600.59
2023-10-25;XV;42000.0
2023-10-25;LX;3919.0
2023-10-25;TH;26320.0
2023-10-25;BG;58738.0
2023-10-25;MA;2915.0
2023-10-25;JK;9602.0
2023-10-26;CA;8141.8
2023-10-26;XV;165664.0
2023-10-26;BB;7240.58
2023-10-26;BM;26706.45
2023-10-26;LC;10300.19
2023-10-26;BG;60395.35
2023-10-26;PO;28980.0
2023-10-26;LX;1579.0
2023-10-26;MJ;12207.08
2023-10-26;LD;64556.6
2023-10-26;MA;22992.0
2023-10-26;JB;6800.0
2023-10-26;BS;2062.79
2023-10-26;FR;9446.15
2023-10-26;PB;15800.66
2023-10-26;BZ;-1163.04
2023-10-26;MT;6885.0
2023-10-26;JK;8892.38
2023-10-26;BR;14786.93
2023-10-27;PB;26236.63
2023-10-27;MT;20580.0
2023-10-27;PO;20890.0
2023-10-27;BZ;97867.11
2023-10-27;MA;122250.0
2023-10-27;MJ;24822.3
2023-10-27;BB;20362.09
2023-10-27;LD;64190.0
2023-10-27;LX;3761.52
2023-10-27;BS;9285.18
2023-10-27;LC;20764.0
2023-10-27;FR;9382.0
2023-10-27;BM;4547.66
2023-10-27;CA;15515.32
2023-10-27;BR;6628.0
2023-10-27;XV;52987.91
2023-10-27;CM;36952.32
2023-10-27;JK;25078.47
2023-10-28;PO;5750.0
2023-10-28;LD;36369.75
2023-10-28;BM;8749.78
2023-10-28;BB;25378.19
2023-10-28;MA;137810.72
2023-10-28;CA;37540.37
2023-10-28;BG;27400.2
2023-10-28;TH;13810.0
2023-10-28;PB;42200.1
2023-10-28;BS;5782.78
2023-10-28;JK;20063.73
2023-10-28;BR;11043.76
2023-10-28;JB;54920.0
2023-10-28;MT;8805.0
2023-10-28;XV;268161.12
2023-10-28;LC;3441.5
2023-10-28;FR;7212.87
2023-10-28;MJ;12047.92
2023-10-29;BB;15148.06
2023-10-29;MT;11245.0
2023-10-29;LC;12278.71
2023-10-29;FR;1698.32
2023-10-29;PO;3688.68
2023-10-29;CA;3314.22
2023-10-29;MJ;1787.57
2023-10-29;BM;3279.73
2023-10-29;XV;10886.92
2023-10-29;BS;8118.77
2023-10-29;PB;27571.44
2023-10-29;JK;9932.96
2023-10-29;LD;6180.7
2023-10-29;BG;19920.0
2023-10-29;JB;11159.7
2023-10-30;BM;14802.71
2023-10-30;TH;47830.0
2023-10-30;BR;8621.35
2023-10-30;MJ;14843.54
2023-10-30;JB;23278.0
2023-10-30;FR;7253.0
2023-10-30;PB;39330.72
2023-10-30;BS;16992.88
2023-10-30;LX;11580.2
2023-10-30;BG;19855.72
2023-10-30;BB;23037.73
2023-10-30;LC;3741.16
2023-10-30;MT;7090.0
2023-10-30;CA;15853.55
2023-10-30;JK;16331.4
2023-10-30;BZ;71895.64
2023-10-30;LD;41655.0
2023-10-31;MJ;28842.76
2023-10-31;PB;35805.45
2023-10-31;MA;126006.48
2023-10-31;BG;47478.65
2023-10-31;MT;12004.0
2023-10-31;JB;6240.0
2023-10-31;BR;26008.06
2023-10-31;BZ;41290.88
2023-10-31;BS;17314.81
2023-10-31;BM;19509.68
2023-10-31;XV;311529.47
2023-10-31;LD;59552.92
2023-10-31;CA;25678.9
2023-10-31;LX;15823.0
2023-10-31;LC;23320.71
2023-10-31;FR;13573.92
2023-10-31;BB;20730.0
2023-10-31;JK;19805.76
2023-10-31;PO;34587.27
2023-10-31;CM;3037.8
2023-11-01;MT;9535.0
2023-11-01;PB;14114.02
2023-11-01;BM;2229.0
2023-11-01;LC;19656.0
2023-11-01;LD;270.0
2023-11-01;BB;8368.0
2023-11-01;LX;2483.47
2023-11-01;XV;6000.0
2023-11-01;MJ;-5204.75
2023-11-01;BR;7008.47
2023-11-01;FR;-2805.0
2023-11-01;PO;30500.0
2023-11-01;CA;18438.2
2023-11-01;JK;4734.03
2023-11-01;BS;9040.77
2023-11-01;BZ;540.0
2023-11-02;XV;5256.71
2023-11-02;PB;10458.03
2023-11-02;LC;4103.0
2023-11-02;JK;14204.45
2023-11-02;CA;2999.36
2023-11-02;BB;10701.75
2023-11-02;MJ;3617.2
2023-11-02;BM;2355.3
2023-11-02;LD;135.0
2023-11-02;FR;13159.11
2023-11-02;BS;1278.0
2023-11-02;JB;8527.0
2023-11-02;MT;4550.0
2023-11-03;MT;14800.0
2023-11-03;BS;6102.0
2023-11-03;BM;10989.87
2023-11-03;PB;16808.58
2023-11-03;BG;1390.0
2023-11-03;MJ;6295.5
2023-11-03;LX;5643.82
2023-11-03;BR;5385.48
2023-11-03;FR;5358.0
2023-11-03;CA;30728.93
2023-11-03;JK;3532.65
2023-11-03;MA;135.0
2023-11-03;BZ;15525.0
2023-11-03;LC;5264.81
2023-11-03;XV;11212.8
2023-11-03;PO;11900.0
2023-11-03;BB;21718.3
2023-11-04;BM;3326.43
2023-11-04;MT;15500.0
2023-11-04;LC;17853.71
2023-11-04;XV;112125.0
2023-11-04;PB;32488.78
2023-11-04;CA;4072.73
2023-11-04;BB;13815.04
2023-11-04;JK;5145.0
2023-11-04;JB;4895.0
2023-11-04;BS;8669.01
2023-11-04;BR;2536.61
2023-11-04;FR;16823.07
2023-11-04;MA;17810.0
2023-11-04;MJ;12195.29
2023-11-04;BG;12709.0
2023-11-05;PB;10610.48
2023-11-05;CA;2538.0
2023-11-05;BG;26630.0
2023-11-05;LC;15038.0
2023-11-05;BM;260.0
2023-11-05;MJ;14596.3
2023-11-05;JK;3695.54
2023-11-05;BB;27782.65
2023-11-05;FR;2530.0
2023-11-05;BS;8092.61
2023-11-06;PB;19324.87
2023-11-06;BM;935.95
2023-11-06;LC;28465.0
2023-11-06;BS;21654.15
2023-11-06;BR;10688.25
2023-11-06;JK;34409.69
2023-11-06;MJ;4858.12
2023-11-06;MT;4494.75
2023-11-06;XV;118056.0
2023-11-06;BG;23600.0
2023-11-06;MA;3070.0
2023-11-06;BZ;75827.5
2023-11-06;PO;36455.0
2023-11-06;FR;8989.0
2023-11-06;BB;2200.91
2023-11-06;CA;8049.15
2023-11-06;LX;5611.27
2023-11-07;LX;1471.89
2023-11-07;BG;74900.0
2023-11-07;XV;7985.68
2023-11-07;CA;6632.38
2023-11-07;FR;16142.04
2023-11-07;MT;35221.23
2023-11-07;PB;7273.74
2023-11-07;MJ;7340.78
2023-11-07;JB;11128.0
2023-11-07;BZ;-5154.55
2023-11-07;BR;10444.16
2023-11-07;BS;10851.75
2023-11-07;BM;4421.4
2023-11-07;TH;12520.0
2023-11-07;MA;24065.0
2023-11-07;LC;4766.0
2023-11-07;JK;5563.0
2023-11-07;CM;83071.0
2023-11-07;BB;13297.25
2023-11-08;BZ;11681.25
2023-11-08;MT;24565.0
2023-11-08;PB;6196.78
2023-11-08;BR;20403.59
2023-11-08;TH;14450.0
2023-11-08;MJ;9701.26
2023-11-08;JB;-4265.0
2023-11-08;LC;23745.68
2023-11-08;JK;13222.16
2023-11-08;BS;15393.65
2023-11-08;BM;7395.5
2023-11-08;XV;118610.0
2023-11-08;BG;20535.34
2023-11-08;CA;14844.73
2023-11-08;LX;4942.61
2023-11-08;BB;20940.21
2023-11-08;FR;14540.28
2023-11-08;CM;11973.45
2023-11-08;LD;21536.95
2023-11-09;PB;17464.23
2023-11-09;MT;8060.0
2023-11-09;XV;44699.0
2023-11-09;BG;8292.0
2023-11-09;MA;39265.0
2023-11-09;MJ;11186.32
2023-11-09;BR;2285.7
2023-11-09;FR;5764.0
2023-11-09;JB;64425.0
2023-11-09;BS;6917.19
2023-11-09;BB;9366.27
2023-11-09;BZ;405.0
2023-11-09;LX;1592.08
2023-11-09;CA;10855.25
2023-11-09;LC;6875.0
2023-11-09;BM;14192.99
2023-11-09;PO;35000.0
2023-11-09;LD;471.58
2023-11-09;JK;9611.0
2023-11-10;XV;178590.59
2023-11-10;PB;29680.13
2023-11-10;BB;13080.22
2023-11-10;BM;7597.33
2023-11-10;BS;20814.21
2023-11-10;BR;9261.36
2023-11-10;LC;6669.67
2023-11-10;LX;3256.06
2023-11-10;CA;27770.0
2023-11-10;JB;2500.0
2023-11-10;CM;12944.99
2023-11-10;BG;18738.34
2023-11-10;MT;27855.0
2023-11-10;MA;8592.0
2023-11-10;MJ;8482.75
2023-11-10;JK;12683.21
2023-11-10;BZ;330.0
2023-11-10;FR;9112.19
2023-11-11;CA;9339.96
2023-11-11;XV;42099.34
2023-11-11;BB;31311.62
2023-11-11;JB;13500.0
2023-11-11;LC;11800.4
2023-11-11;MT;4185.0
2023-11-11;PO;6540.0
2023-11-11;BM;384.0
2023-11-11;MJ;23773.85
2023-11-11;LD;9320.7
2023-11-11;PB;27566.13
2023-11-11;JK;5269.58
2023-11-11;BS;18670.82
2023-11-11;BG;8230.0
2023-11-11;MA;14500.0
2023-11-11;FR;9970.16
2023-11-11;BR;1727.0
2023-11-12;BB;8222.92
2023-11-12;MJ;27712.9
2023-11-12;JB;6900.0
2023-11-12;FR;8500.0
2023-11-12;LC;1117.0
2023-11-12;BS;5334.6
2023-11-12;BM;299.48
2023-11-12;JK;14801.2
2023-11-12;PO;1892.0
2023-11-12;CA;6428.7
2023-11-12;PB;6974.08
2023-11-12;MT;10535.0
2023-11-13;MA;5748.0
2023-11-13;TH;12200.0
2023-11-13;BM;19872.09
2023-11-13;BS;14212.3
2023-11-13;PB;11032.2
2023-11-13;BB;6029.87
2023-11-13;XV;-3094.71
2023-11-13;MJ;5190.2
2023-11-13;LX;8821.75
2023-11-13;BR;7318.0
2023-11-13;FR;10649.79
2023-11-13;MT;42079.5
2023-11-13;JB;4100.0
2023-11-13;LC;3768.94
2023-11-13;BZ;17200.05
2023-11-13;CA;3204.0
2023-11-13;BG;94901.77
2023-11-13;JK;8016.0
2023-11-14;FR;8042.74
2023-11-14;PB;30591.23
2023-11-14;MT;14791.0
2023-11-14;BB;18114.0
2023-11-14;JK;15071.99
2023-11-14;BR;7781.84
2023-11-14;BZ;27813.0
2023-11-14;MJ;8700.91
2023-11-14;LX;3111.96
2023-11-14;MA;23000.0
2023-11-14;EL;900.0
2023-11-14;TH;14450.0
2023-11-14;BM;283.29
2023-11-14;LC;1021.0
2023-11-14;BS;14866.21
2023-11-14;XV;60200.0
2023-11-14;CA;16515.54
2023-11-14;BG;18970.0
2023-11-14;LD;3700.0
2023-11-15;BB;17371.79
2023-11-15;MJ;8195.74
2023-11-15;BM;920.53
2023-11-15;MT;7535.0
2023-11-15;PB;32199.67
2023-11-15;CA;14526.39
2023-11-15;FR;1849.0
2023-11-15;LD;3399.0
2023-11-15;MA;140655.0
2023-11-15;BS;1927.0
2023-11-15;JB;11800.0
2023-11-15;LC;13663.22
2023-11-15;XV;275710.0
2023-11-15;BG;19252.0
2023-11-15;JK;22234.8
2023-11-16;BZ;270.0
2023-11-16;BB;22783.97
2023-11-16;BM;10131.21
2023-11-16;CA;3023.2
2023-11-16;FR;2579.0
2023-11-16;PO;8015.0
2023-11-16;LX;5777.5
2023-11-16;BS;3124.78
2023-11-16;LD;3500.0
2023-11-16;BR;9562.22
2023-11-16;JK;2238.0
2023-11-16;LC;5691.68
2023-11-16;TH;10960.0
2023-11-16;PB;6283.06
2023-11-16;MT;19451.0
2023-11-16;MA;7100.0
2023-11-16;MJ;15252.31
2023-11-16;XV;155000.0
2023-11-17;MT;22266.0
2023-11-17;MA;1770.0
2023-11-17;JK;17325.59
2023-11-17;CM;26537.12
2023-11-17;CA;18876.57
2023-11-17;JB;39835.0
2023-11-17;TH;49570.0
2023-11-17;BR;13858.14
2023-11-17;BS;5751.0
2023-11-17;PB;31782.72
2023-11-17;BZ;18240.12
2023-11-17;BB;30372.02
2023-11-17;MJ;15738.74
2023-11-17;BM;4054.55
2023-11-17;LD;17044.0
2023-11-17;LC;8608.0
2023-11-17;FR;7051.98
2023-11-17;XV;128975.4
2023-11-17;BG;7980.0
2023-11-18;MT;12910.0
2023-11-18;MA;4358.0
2023-11-18;XV;225359.91
2023-11-18;BM;4564.35
2023-11-18;LD;19524.67
2023-11-18;PB;23315.83
2023-11-18;BR;8926.22
2023-11-18;JK;12700.58
2023-11-18;CA;19198.5
2023-11-18;JB;135.0
2023-11-18;MJ;11236.87
2023-11-18;BG;15882.1
2023-11-18;BS;10760.33
2023-11-18;PO;4680.0
2023-11-18;BB;16756.23
2023-11-18;FR;14644.98
2023-11-18;LC;19369.53
2023-11-19;MT;4100.0
2023-11-19;PB;5362.0
2023-11-19;JB;17840.8
2023-11-19;MJ;3134.1
2023-11-19;BS;3529.1
2023-11-19;MA;16178.28
2023-11-19;BM;1693.64
2023-11-19;LC;2094.03
2023-11-19;CA;6786.39
2023-11-19;BB;22530.85
2023-11-19;FR;6188.0
2023-11-19;LD;2000.0
2023-11-19;BG;16117.0
2023-11-19;JK;22872.74
2023-11-20;MT;8385.0
2023-11-20;PO;37880.0
2023-11-20;XV;118215.0
2023-11-20;LX;19521.2
2023-11-20;BS;28701.53
2023-11-20;BB;49671.89
2023-11-20;JK;20513.69
2023-11-20;BM;6586.48
2023-11-20;CA;19762.0
2023-11-20;BR;21008.41
2023-11-20;FR;12416.84
2023-11-20;PB;13402.4
2023-11-20;LC;9959.0
2023-11-20;TH;20865.0
2023-11-20;BZ;13750.0
2023-11-20;MA;3070.0
2023-11-20;MJ;3172.43
2023-11-20;BG;12428.0
2023-11-21;JB;32710.0
2023-11-21;BS;13650.58
2023-11-21;XV;79390.0
2023-11-21;BB;40770.9
2023-11-21;LX;4360.6
2023-11-21;MJ;13431.35
2023-11-21;JK;25908.01
2023-11-21;PO;14450.0
2023-11-21;BM;1250.0
2023-11-21;MT;17968.0
2023-11-21;FR;8612.26
2023-11-21;LC;23495.26
2023-11-21;PB;17994.53
2023-11-21;CA;9901.53
2023-11-21;BZ;405.0
2023-11-21;BR;13749.77
2023-11-21;BG;157923.57
2023-11-21;TH;10920.0
2023-11-21;MA;23085.0
2023-11-22;PO;5984.0
2023-11-22;BS;12784.37
2023-11-22;BB;20130.09
2023-11-22;LX;12441.54
2023-11-22;PB;29955.16
2023-11-22;CA;25950.52
2023-11-22;LC;10468.28
2023-11-22;BG;201114.56
2023-11-22;MA;17523.0
2023-11-22;MT;18565.0
2023-11-22;BR;7658.88
2023-11-22;XV;39848.92
2023-11-22;TH;11834.0
2023-11-22;JK;6604.34
2023-11-22;MJ;18944.82
2023-11-22;BM;13844.54
2023-11-22;BZ;1445.0
2023-11-22;FR;8078.33
2023-11-23;MA;31189.0
2023-11-23;LD;1665.0
2023-11-23;LX;12941.84
2023-11-23;MJ;24822.57
2023-11-23;BR;5803.4
2023-11-23;BZ;10850.0
2023-11-23;BM;7408.88
2023-11-23;LC;13168.16
2023-11-23;PB;13771.87
2023-11-23;MT;111460.0
2023-11-23;JK;18469.28
2023-11-23;CA;20371.74
2023-11-23;XV;28680.0
2023-11-23;BS;8001.12
2023-11-23;FR;7011.85
2023-11-23;PO;1205.0
2023-11-23;BG;23410.55
2023-11-23;BB;10108.06
2023-11-23;JB;19460.0
2023-11-24;JB;118890.0
2023-11-24;MA;8925.0
2023-11-24;TH;21000.0
2023-11-24;BS;33759.39
2023-11-24;BM;27462.37
2023-11-24;BR;17211.51
2023-11-24;BZ;16828.0
2023-11-24;LC;19771.71
2023-11-24;LX;4042.52
2023-11-24;PO;2932.0
2023-11-24;JK;30234.32
2023-11-24;MJ;15937.57
2023-11-24;FR;7977.9
2023-11-24;BB;51674.13
2023-11-24;BG;86190.46
2023-11-24;CA;31961.6
2023-11-24;MT;15948.0
2023-11-24;XV;17662.9
2023-11-24;LD;16671.08
2023-11-24;PB;52751.26
2023-11-25;MT;20185.0
2023-11-25;PB;61702.49
2023-11-25;TH;10920.0
2023-11-25;XV;71850.0
2023-11-25;MJ;14449.38
2023-11-25;BM;12419.43
2023-11-25;BG;169018.77
2023-11-25;MA;13135.0
2023-11-25;BS;13672.99
2023-11-25;BR;9371.56
2023-11-25;LD;3250.0
2023-11-25;BB;30394.37
2023-11-25;CA;17264.15
2023-11-25;LC;14077.38
2023-11-25;JK;27773.77
2023-11-25;PO;34304.0
2023-11-25;FR;20313.02
2023-11-26;MT;3675.0
2023-11-26;PB;36171.76
2023-11-26;XV;75268.0
2023-11-26;JK;21223.1
2023-11-26;MJ;10028.16
2023-11-26;BM;4882.29
2023-11-26;BB;46061.45
2023-11-26;TH;32650.0
2023-11-26;CA;10278.41
2023-11-26;FR;299.1
2023-11-26;LC;19276.0
2023-11-26;LD;16630.0
2023-11-26;BS;5108.96
2023-11-27;LD;2130.0
2023-11-27;MJ;13069.38
2023-11-27;JB;220000.0
2023-11-27;BR;15902.73
2023-11-27;BS;6179.77
2023-11-27;LC;56755.25
2023-11-27;BG;28579.18
2023-11-27;PB;57336.74
2023-11-27;CA;21673.32
2023-11-27;CM;4000.0
2023-11-27;FR;3830.49
2023-11-27;BB;38978.09
2023-11-27;XV;133157.0
2023-11-27;JK;11515.74
2023-11-27;MT;50349.0
2023-11-27;LX;20180.52
2023-11-27;BZ;52350.0
2023-11-27;BM;4281.47
2023-11-28;MJ;48517.76
2023-11-28;PO;105237.0
2023-11-28;XV;17300.37
2023-11-28;LX;32356.86
2023-11-28;BS;12039.62
2023-11-28;BB;21330.32
2023-11-28;FR;9111.9
2023-11-28;JB;9135.0
2023-11-28;LC;21080.74
2023-11-28;BR;4660.0
2023-11-28;LD;135.0
