data;vendas
2024-08-28;426742.72
2024-08-29;594780.93
2024-08-30;502072.71
2024-09-02;314610.31
2024-09-03;270328.2
2024-09-04;465255.75
2024-09-05;141313.31
2024-09-06;40071.97
2024-09-09;200537.47
2024-09-10;374854.61
2024-09-11;413551.43
2024-09-12;72079.42
2024-09-13;203814.55
2024-09-16;580410.48
2024-09-17;209915.94
2024-09-18;358669.28
2024-09-19;435667.91
2024-09-20;184154.93
2024-09-23;327030.5
2024-09-24;350376.8
2024-09-25;811053.64
2024-09-26;387932.98
2024-09-27;67649.01
2024-09-30;833245.95
2024-10-01;543679.9
2024-10-02;79357.37
2024-10-03;157050.13
2024-10-04;513238.15
2024-10-07;118449.47
2024-10-08;210069.84
2024-10-09;308039.04
2024-10-10;336246.87
2024-10-11;305769.61
2024-10-14;622607.09
2024-10-15;959967.25
2024-10-16;819686.39
2024-10-17;527778.3
2024-10-18;100182.38
2024-10-21;368141.31
2024-10-22;258765.47
2024-10-23;743928.84
2024-10-24;1203426.38
2024-10-25;666357.85
2024-10-28;594899.1
2024-10-29;439088.8
2024-10-30;603250.28
2024-10-31;749133.0
2024-11-01;239722.62
2024-11-04;296674.53
2024-11-05;1230428.36
2024-11-06;308632.4
2024-11-07;482639.13
2024-11-08;409022.91
2024-11-11;316253.66
2024-11-12;445492.34
2024-11-13;398198.79
2024-11-14;637951.08
2024-11-18;61367.45
2024-11-19;614678.76
2024-11-21;210014.14
2024-11-22;723860.27
2024-11-25;1560621.7
2024-11-26;1135034.83
2024-11-27;816505.87
2024-11-28;1487151.75
2024-11-29;585677.79
2024-12-02;453349.51
2024-12-03;772348.3
2024-12-04;1472124.44
2024-12-05;823059.02
2024-12-06;701932.35
2024-12-09;804867.43
2024-12-10;549975.02
2024-12-11;780601.47
2024-12-12;526150.73
2024-12-13;396245.95
2024-12-16;-113387.83
2024-12-17;7693.32
2024-12-18;8257.71
2024-12-19;-6613.43
2025-01-07;24020.99
2025-01-08;12319.12
2025-01-10;18735.45
2025-01-13;694045.72
2025-01-14;471641.86
2025-01-15;159968.09
2025-01-16;67246.1
2025-01-17;136855.15
2025-01-20;41099.96
2025-01-21;24391.2
2025-01-22;94263.27
2025-01-23;18734.18
2025-01-24;61036.65
2025-01-27;311556.84
2025-01-28;116562.5
2025-01-29;126283.97
2025-01-30;408244.91
2025-01-31;85269.92
2025-02-03;182987.2
2025-02-04;208809.52
2025-02-05;-3180.83
2025-02-06;14430.64
2025-02-07;102099.01
2025-02-10;152729.67
2025-02-11;124390.02
2025-02-12;77837.35
2025-02-13;256523.33
2025-02-14;-29163.97
2025-02-17;155384.25
2025-02-18;1825965.79
2025-02-19;41095.99
2025-02-20;222845.54
2025-02-21;88174.28
2025-02-24;82473.55
2025-02-25;-49405.33
2025-02-26;154058.28
2025-02-27;58480.1
2025-02-28;215456.45
2025-03-05;407392.51
2025-03-06;280648.22
2025-03-07;360703.78
2025-03-10;139683.88
2025-03-11;257862.8
2025-03-12;206993.33
2025-03-13;260458.27
2025-03-14;264151.23
2025-03-17;11960.13
2025-03-18;195302.38
2025-03-19;275459.33
2025-03-20;381903.01
2025-03-21;501373.47
2025-03-24;400367.87
2025-03-25;200090.28
2025-03-26;671889.36
2025-03-27;652299.15
2025-03-28;517922.32
2025-03-31;625080.84
2025-04-01;672666.44
2025-04-02;1572228.5
2025-04-03;531989.7
2025-04-04;546659.04
2025-04-07;414696.59
2025-04-08;550770.05
2025-04-09;643510.5
2025-04-10;1025816.43
2025-04-11;91298.45
2025-04-14;192137.13
2025-04-15;351632.58
2025-04-16;248777.72
2025-04-17;157145.78
2025-04-22;978749.64
2025-04-23;973582.84
2025-04-24;84936.95
2025-04-25;554320.09
2025-04-28;714016.77
2025-04-29;278468.26
2025-04-30;1090580.59
2025-05-05;492854.53
2025-05-06;437602.61
2025-05-07;664300.56
2025-05-08;274135.32
2025-05-09;359739.39
2025-05-12;131389.45
2025-05-13;122075.29
2025-05-14;262165.98
2025-05-15;253185.84
2025-05-16;374525.48
2025-05-19;88102.76
2025-05-20;232285.07
2025-05-21;114540.87
2025-05-22;92193.96
2025-05-23;997872.25
2025-05-26;859201.71
2025-05-27;64257.13
2025-05-28;110655.26
2025-05-29;189040.96
2025-05-30;40587.88
2025-05-31;158905.9
2025-06-02;83209.92
2025-06-03;375640.81
2025-06-04;133721.3
2025-06-05;180229.69
2025-06-06;64668.18
2025-06-09;150759.38
2025-06-10;250766.69
2025-06-11;284735.42
2025-06-12;196993.33
2025-06-13;51495.53
2025-06-16;158875.11
2025-06-17;326889.59
2025-06-18;372072.9
2025-06-20;371832.87
2025-06-23;936543.73
2025-06-24;103346.56
2025-06-25;144749.19
2025-06-26;117463.39
2025-06-27;255454.41
2025-06-30;154300.8
2025-07-01;265588.46
2025-07-02;206038.14
2025-07-03;176208.94
2025-07-04;153309.82
2025-07-07;291142.99
2025-07-08;80282.86
2025-07-10;258993.28
2025-07-11;375766.55
2025-07-14;136244.47
2025-07-15;52921.4
2025-07-16;37590.29
2025-07-17;97011.23
2025-07-18;-39941.04
2025-07-21;63196.76
2025-07-22;130815.41
2025-07-23;204781.83
2025-07-24;226199.91
2025-07-25;251325.94
2025-07-28;140547.19
2025-07-29;129482.03
2025-07-30;413368.32
2025-07-31;515294.99
2025-08-01;242473.16
2025-08-04;331489.32
2025-08-05;249976.89
2025-08-06;518570.15
2025-08-07;168063.1
2025-08-08;237006.06
2025-08-11;1879369.73
2025-08-12;209770.43
2025-08-13;289174.58
2025-08-14;-35147.3
2025-08-15;309624.73
2025-08-18;52197.73
2025-08-19;78897.14
2025-08-20;-77234.18
2025-08-21;67068.36
2025-08-22;660130.34
2025-08-25;-1307.53
2025-08-26;146566.62
2025-08-27;461182.69
2025-08-28;199503.56
2025-08-29;603511.37
2025-09-01;415311.35
2025-09-02;255887.79
2025-09-03;331607.93
2025-09-04;21101.36
2025-09-05;245612.74
2025-09-08;88939.05
2025-09-09;65533.92
2025-09-10;343860.45
2025-09-11;256332.97
2025-09-12;182973.44
2025-09-16;365387.41
2025-09-17;413001.48
2025-09-18;489447.99
2025-09-19;-62024.0
2025-09-22;320050.05
2025-09-23;358124.31
2025-09-24;965162.4
2025-09-25;463085.93
2025-09-26;304336.03
2025-09-29;462178.88
2025-09-30;431391.81
2025-10-01;430615.56
2025-10-02;223588.7
2025-10-03;478844.62
2025-10-06;372025.82
2025-10-07;319876.25
