data;Empresa;vendas
2025-02-17;MRB;8379.0
2025-02-18;ZEC;595.0
2025-02-18;MRB;10836.0
2025-02-18;AF;5766.02
2025-02-18;ZBT;0.0
2025-02-18;OF;58119.17
2025-02-19;OF;68318.85
2025-02-19;RIO;7200.0
2025-02-19;AF;-6125.35
2025-02-19;ZR;-6180.0
2025-02-19;MRB;12003.25
2025-02-20;AF;342.0
2025-02-20;OF;68530.15
2025-02-20;MRB;24601.9
2025-02-21;OF;36027.15
2025-02-21;MRB;10733.55
2025-02-21;ZBT;0.0
2025-02-21;ZR;8367.0
2025-02-22;OF;65239.41
2025-02-22;MRB;30906.0
2025-02-22;AF;1692.0
2025-02-22;ZR;2898.0
2025-02-23;MRB;23292.0
2025-02-23;OF;85547.3
2025-02-24;ZR;3141.0
2025-02-24;MRB;10836.9
2025-02-24;ZBT;3485.61
2025-02-24;OF;37462.7
2025-02-24;RIO;4625.55
2025-02-24;ZEC;144.0
2025-02-25;MRB;6876.0
2025-02-25;OF;54718.55
2025-02-26;OF;35959.3
2025-02-26;MRB;12828.6
2025-02-26;RIO;3384.0
2025-02-27;ZEC;135.0
2025-02-27;MRB;513.0
2025-02-27;ZBT;0.0
2025-02-27;RIO;7303.0
2025-02-27;OF;15372.5
2025-02-28;ZEC;3321.45
2025-02-28;ZR;3490.11
2025-02-28;AF;2250.0
2025-02-28;OF;25050.69
2025-02-28;MRB;10995.0
2025-03-01;OF;18963.5
2025-03-01;MRB;2565.0
2025-03-02;AF;2770.0
2025-03-02;OF;11717.5
2025-03-02;MRB;1771.0
2025-03-03;OF;22409.5
2025-03-03;MRB;6200.0
2025-03-04;AF;2400.0
2025-03-04;OF;9200.0
2025-03-05;ZR;-1035.0
2025-03-05;RIO;5966.0
2025-03-05;OF;34993.5
2025-03-05;MRB;7800.0
2025-03-05;ZBT;3429.0
2025-03-06;ZR;-9070.13
2025-03-06;ZEC;1090.0
2025-03-06;OF;45059.33
2025-03-06;RIO;1567.5
2025-03-06;ZBT;6498.0
2025-03-07;RIO;3060.5
2025-03-07;OF;33569.8
2025-03-07;AF;20731.85
2025-03-07;MRB;4520.0
2025-03-08;AF;1128.12
2025-03-08;OF;31539.0
2025-03-08;MRB;13112.37
2025-03-09;MRB;1490.0
2025-03-09;OF;3146.6
2025-03-10;RIO;1699.0
2025-03-10;OF;59528.05
2025-03-10;ZBT;-1156.0
2025-03-11;MRB;990.0
2025-03-11;RIO;6232.0
2025-03-11;OF;51440.61
2025-03-12;RIO;3920.0
2025-03-12;ZBT;-5130.0
2025-03-12;OF;20250.4
2025-03-12;MRB;19320.5
2025-03-13;MRB;14360.0
2025-03-13;OF;18116.25
2025-03-14;ZR;-6550.0
2025-03-14;OF;15212.6
2025-03-14;RIO;940.5
2025-03-14;MRB;17490.0
2025-03-14;ZEC;110.0
2025-03-15;AF;1893.5
2025-03-15;OF;4920.0
2025-03-16;OF;9111.5
2025-03-16;MRB;6410.0
2025-03-17;OF;38012.45
2025-03-17;ZR;-1566.0
2025-03-17;MRB;9080.3
2025-03-17;ZEC;-2194.5
2025-03-18;OF;45413.68
2025-03-18;ZR;1210.0
2025-03-18;MRB;1800.0
2025-03-19;RIO;6840.0
2025-03-19;OF;10529.7
2025-03-19;MRB;31583.6
2025-03-19;ZEC;-260.0
2025-03-20;ZBT;-4320.46
2025-03-20;OF;21982.25
2025-03-20;MRB;820.0
2025-03-20;ZR;7902.0
2025-03-20;ZEC;0.0
2025-03-21;MRB;7980.0
2025-03-21;OF;41878.53
2025-03-21;AF;460.0
2025-03-21;RIO;1795.5
2025-03-21;ZEC;-2350.0
2025-03-22;AF;829.0
2025-03-22;OF;12060.0
2025-03-22;RIO;408.5
2025-03-22;MRB;-2299.0
2025-03-23;OF;8584.47
2025-03-24;ZR;0.0
2025-03-24;AF;298.0
2025-03-24;OF;21347.11
2025-03-24;RIO;598.5
2025-03-24;MRB;6460.0
2025-03-24;ZBT;3900.0
2025-03-25;ZR;9680.0
2025-03-25;AF;-911.5
2025-03-25;OF;80908.5
2025-03-25;MRB;7064.8
2025-03-26;ZR;456.3
2025-03-26;ZEC;1029.05
2025-03-26;RIO;1371.0
2025-03-26;AF;4610.47
2025-03-26;MRB;3415.0
2025-03-26;OF;47772.75
2025-03-27;JO;3350.0
2025-03-27;OF;39362.9
2025-03-27;AF;0.0
2025-03-27;RIO;510.0
2025-03-27;ZR;0.0
2025-03-27;ZEC;-1330.0
2025-03-27;MRB;890.0
2025-03-28;AF;1566.0
2025-03-28;OF;41588.3
2025-03-28;MRB;760.0
2025-03-29;OF;1890.5
2025-03-29;RIO;149.0
2025-03-29;MRB;1701.0
2025-03-30;AF;14134.0
2025-03-30;OF;21300.5
2025-03-31;JO;0.0
2025-03-31;MRB;3420.0
2025-03-31;RIO;12640.0
2025-03-31;OF;26504.65
2025-03-31;AF;1889.55
2025-04-01;MRB;9536.0
2025-04-01;JO;2084.4
2025-04-01;AF;0.0
2025-04-01;OF;40402.4
2025-04-01;RIO;890.0
2025-04-02;OF;50435.1
2025-04-02;JO;0.0
2025-04-02;RIO;7200.0
2025-04-02;ZBT;-550.0
2025-04-02;MRB;10603.99
2025-04-03;ZEC;-1418.0
2025-04-03;OF;28955.48
2025-04-03;AF;-1600.2
2025-04-03;MRB;12348.76
2025-04-04;RIO;3840.0
2025-04-04;OF;8144.0
2025-04-04;MRB;21983.0
2025-04-05;AF;149.0
2025-04-05;MRB;6994.9
2025-04-06;MRB;3250.0
2025-04-07;OF;107117.48
2025-04-07;MRB;990.0
2025-04-07;ZBT;0.0
2025-04-08;OF;37411.9
2025-04-08;AF;450.0
2025-04-08;RIO;5770.0
2025-04-09;ZR;0.0
2025-04-09;AF;0.0
2025-04-09;MRB;580.0
2025-04-09;OF;41724.15
2025-04-09;RIO;2870.0
2025-04-10;OF;11539.4
2025-04-10;ZEC;2981.5
2025-04-10;MRB;11610.0
2025-04-11;RIO;1331.0
2025-04-11;OF;48415.95
2025-04-11;AF;1500.0
2025-04-11;MRB;2100.0
2025-04-12;AF;460.0
2025-04-12;OF;40558.0
2025-04-12;RIO;2600.0
2025-04-12;MRB;6454.0
2025-04-13;MRB;12200.0
2025-04-13;OF;20352.0
2025-04-14;JO;15884.0
2025-04-14;RIO;4491.0
2025-04-14;AF;2180.0
2025-04-14;OF;66509.25
2025-04-14;MRB;9270.0
2025-04-15;OF;47028.85
2025-04-15;AF;940.5
2025-04-15;RIO;110.0
2025-04-15;MRB;3492.0
2025-04-16;AF;13968.0
2025-04-16;JO;8577.0
2025-04-16;MRB;9030.0
2025-04-16;RIO;4702.5
2025-04-16;OF;27073.48
2025-04-17;AF;1850.12
2025-04-17;OF;54333.95
2025-04-18;MRB;1820.0
2025-04-18;OF;26759.0
2025-04-19;OF;58104.0
2025-04-19;AF;540.0
2025-04-19;MRB;2289.5
2025-04-20;AF;560.0
2025-04-20;OF;16309.0
2025-04-20;MRB;2550.0
2025-04-21;MRB;3860.0
2025-04-21;OF;53482.5
2025-04-22;ZR;1530.0
2025-04-22;OF;46314.25
2025-04-23;JO;2908.8
2025-04-23;ZR;722.5
2025-04-23;AF;5430.0
2025-04-23;OF;45293.0
2025-04-23;MRB;6925.5
2025-04-24;OF;31432.5
2025-04-24;JO;490.0
2025-04-24;ZR;-12600.0
2025-04-24;MRB;1314.0
2025-04-25;JO;333.0
2025-04-25;MRB;3625.2
2025-04-25;ZBT;1025.8
2025-04-25;RIO;1786.0
2025-04-25;OF;38477.35
2025-04-26;AF;12761.0
2025-04-26;MRB;5705.0
2025-04-26;OF;25931.5
2025-04-27;MRB;11156.5
2025-04-27;OF;6319.4
2025-04-28;OF;37006.07
2025-04-28;AF;21681.75
2025-04-28;ZR;-9360.0
2025-04-28;MRB;-509.0
2025-04-28;RIO;1780.5
2025-04-29;OF;64393.5
2025-04-29;ZBT;-714.0
2025-04-29;MRB;14833.0
2025-04-30;ZR;495.0
2025-04-30;OF;78976.66
2025-04-30;AF;3260.0
2025-04-30;MRB;37717.5
2025-05-01;AF;-6137.0
2025-05-01;OF;33835.33
2025-05-01;MRB;16831.0
2025-05-02;ZR;24753.0
2025-05-02;MRB;-3490.0
2025-05-02;AF;14623.35
2025-05-02;OF;45784.0
2025-05-03;RIO;680.0
2025-05-03;MRB;12785.0
2025-05-03;OF;19854.2
2025-05-04;OF;9172.5
2025-05-04;MRB;1083.0
2025-05-05;AF;850.0
2025-05-05;ZR;1530.45
2025-05-05;ZEC;8210.0
2025-05-05;MRB;7040.0
2025-05-05;OF;76066.48
2025-05-05;RIO;2137.5
2025-05-06;AF;-6624.0
2025-05-06;OF;66607.65
2025-05-06;RIO;931.0
2025-05-06;JO;538.0
2025-05-06;MRB;4590.0
2025-05-07;AF;13364.0
2025-05-07;RIO;5619.8
2025-05-07;OF;78661.03
2025-05-07;ZEC;-2669.8
2025-05-07;ZR;-1296.0
2025-05-07;MRB;8102.0
2025-05-08;OF;59109.5
2025-05-08;AF;3030.0
2025-05-08;MRB;29413.5
2025-05-08;RIO;3590.0
2025-05-08;ZR;-1295.0
2025-05-08;ZEC;13592.75
2025-05-09;OF;47041.13
2025-05-09;AF;3950.0
2025-05-09;ZBT;2100.0
2025-05-09;MRB;22000.0
2025-05-09;ZR;819.0
2025-05-10;ZBT;2124.0
2025-05-10;MRB;20765.5
2025-05-10;AF;2050.0
2025-05-10;OF;72233.5
2025-05-11;OF;15435.9
2025-05-11;AF;2060.0
2025-05-12;ZEC;0.0
2025-05-12;MRB;8215.0
2025-05-12;ZBT;820.0
2025-05-12;AF;6247.5
2025-05-12;OF;12132.5
2025-05-12;RIO;6462.0
2025-05-13;ZEC;91.0
2025-05-13;JO;-17418.25
2025-05-13;OF;19884.73
2025-05-13;ZR;409.0
2025-05-13;MRB;20911.0
2025-05-14;JO;17418.25
2025-05-14;ZR;510.0
2025-05-14;ZEC;0.0
2025-05-14;MRB;8262.5
2025-05-14;ZBT;0.0
2025-05-14;OF;38960.95
2025-05-14;AF;0.0
2025-05-15;ZR;0.0
2025-05-15;RIO;769.5
2025-05-15;OF;54944.0
2025-05-15;MRB;2590.0
2025-05-16;ZEC;-3900.0
2025-05-16;RIO;3900.0
2025-05-16;MRB;5630.0
2025-05-16;OF;25178.85
2025-05-16;AF;6262.5
2025-05-17;OF;7858.0
2025-05-17;AF;6153.0
2025-05-17;MRB;16050.0
2025-05-18;OF;24075.0
2025-05-19;ZEC;0.0
2025-05-19;OF;47630.7
2025-05-19;AF;2770.0
2025-05-20;OF;15407.7
2025-05-20;MRB;12033.0
2025-05-21;JO;11560.0
2025-05-21;ZEC;-10212.5
2025-05-21;MRB;2593.5
2025-05-21;OF;39193.5
2025-05-21;RIO;2291.4
2025-05-21;AF;1570.0
2025-05-22;RIO;3144.0
2025-05-22;OF;22946.95
2025-05-22;AF;7487.0
2025-05-22;MRB;551.0
2025-05-23;AF;10935.0
2025-05-23;OF;17544.0
2025-05-23;JO;1700.0
2025-05-23;RIO;1121.0
2025-05-23;MRB;2583.0
2025-05-24;AF;-4122.5
2025-05-24;OF;10950.6
2025-05-24;MRB;21618.5
2025-05-24;RIO;990.0
2025-05-25;OF;16465.1
2025-05-25;MRB;7840.0
2025-05-26;OF;41688.9
2025-05-26;AF;6203.5
2025-05-26;ZBT;1658.8
2025-05-26;MRB;6863.6
2025-05-27;RIO;1600.0
2025-05-27;OF;31740.2
2025-05-27;AF;2000.0
2025-05-27;MRB;17950.0
2025-05-27;ZBT;3600.0
2025-05-28;JO;1580.0
2025-05-28;OF;22901.25
2025-05-28;AF;1695.26
2025-05-29;ZR;2780.0
2025-05-29;JO;-5980.0
2025-05-29;OF;33532.88
2025-05-29;ZBT;-2931.0
2025-05-29;MRB;14389.8
2025-05-30;ZR;5268.0
2025-05-30;OF;14549.35
2025-05-30;RIO;3687.5
2025-05-30;MRB;8263.3
2025-05-31;RIO;560.5
2025-05-31;MRB;8570.0
2025-05-31;OF;9791.5
2025-06-01;OF;8606.5
2025-06-01;MRB;5760.0
2025-06-01;AF;840.0
2025-06-02;ZBT;-3325.0
2025-06-02;OF;13030.05
2025-06-02;RIO;4307.3
2025-06-03;ZR;220.0
2025-06-03;AF;646.0
2025-06-03;OF;26000.8
2025-06-03;RIO;2649.0
2025-06-03;ZBT;18681.0
2025-06-04;ZEC;0.0
2025-06-04;RIO;1090.0
2025-06-04;ZBT;0.0
2025-06-04;MRB;3950.2
2025-06-04;OF;20364.03
2025-06-05;OF;41677.3
2025-06-05;AF;5175.0
2025-06-05;RIO;12931.5
2025-06-05;MRB;2461.0
2025-06-06;RIO;170.0
2025-06-06;OF;53021.78
2025-06-06;AF;24042.22
2025-06-06;MRB;9634.75
2025-06-07;RIO;2990.0
2025-06-07;OF;3888.0
2025-06-07;MRB;3952.0
2025-06-08;OF;33284.9
2025-06-08;MRB;4220.0
2025-06-09;ZEC;4010.0
2025-06-09;MRB;4066.0
2025-06-09;OF;69054.0
2025-06-09;ZBT;0.0
2025-06-09;RIO;3880.0
2025-06-10;ZEC;-345.0
2025-06-10;MRB;5527.0
2025-06-10;AF;165.5
2025-06-10;RIO;13645.0
2025-06-10;OF;35779.3
2025-06-10;ZBT;0.0
2025-06-11;ZEC;4208.5
2025-06-11;OF;27614.1
2025-06-11;RIO;1611.0
2025-06-11;MRB;11054.0
2025-06-12;OF;37450.15
2025-06-12;RIO;465.5
2025-06-12;AF;16283.5
2025-06-12;MRB;23534.0
2025-06-13;OF;31321.0
2025-06-13;RIO;1520.0
2025-06-13;MRB;48317.0
2025-06-14;OF;9383.0
2025-06-14;AF;-8620.0
2025-06-14;MRB;2631.5
2025-06-15;OF;8149.0
2025-06-15;MRB;1670.0
2025-06-16;ZEC;0.0
2025-06-16;ZR;0.0
2025-06-16;RIO;820.0
2025-06-16;OF;12016.3
2025-06-16;AF;3698.2
2025-06-17;ZR;-522.0
2025-06-17;OF;26520.0
2025-06-17;JO;2000.0
2025-06-17;ZBT;2165.0
2025-06-17;AF;8600.0
2025-06-17;MRB;22805.25
2025-06-18;OF;16668.63
2025-06-18;MRB;27392.0
2025-06-19;MRB;1490.0
2025-06-19;OF;2850.0
2025-06-20;OF;49670.13
2025-06-20;MRB;9191.0
2025-06-20;AF;3830.0
2025-06-20;ZBT;-1222.65
2025-06-21;MRB;8017.0
2025-06-21;AF;13490.0
2025-06-21;OF;48177.0
2025-06-22;OF;26420.0
2025-06-23;RIO;13056.5
2025-06-23;OF;39293.0
2025-06-24;JO;0.0
2025-06-24;OF;40504.5
2025-06-24;MRB;5181.0
2025-06-25;OF;50196.25
2025-06-25;ZEC;-840.0
2025-06-25;JO;2250.0
2025-06-25;ZR;0.0
2025-06-25;MRB;2223.15
2025-06-26;RIO;1090.0
2025-06-26;OF;11412.0
2025-06-26;AF;2240.0
2025-06-26;MRB;1937.0
2025-06-26;ZR;0.0
2025-06-26;ZEC;1250.0
2025-06-26;JO;1082.05
2025-06-27;ZBT;-1152.0
2025-06-27;MRB;2942.82
2025-06-27;OF;11066.0
2025-06-27;RIO;350.0
2025-06-27;AF;990.0
2025-06-27;JO;0.0
2025-06-27;ZR;3150.0
2025-06-28;OF;8648.5
2025-06-28;MRB;3171.5
2025-06-28;RIO;6650.0
2025-06-28;AF;4216.5
2025-06-29;OF;14230.0
2025-06-30;RIO;-12591.0
2025-06-30;OF;48558.0
2025-06-30;MRB;490.0
2025-07-01;ZEC;8820.0
2025-07-01;MRB;17760.0
2025-07-01;OF;37197.38
2025-07-02;ZR;-1170.0
2025-07-02;OF;19141.5
2025-07-02;MRB;3435.5
2025-07-03;OF;19924.66
2025-07-03;RIO;1280.0
2025-07-03;AF;2680.0
2025-07-03;MRB;5373.0
2025-07-03;ZEC;4680.0
2025-07-04;RIO;-20.0
2025-07-04;OF;16601.99
2025-07-04;JO;-580.0
2025-07-04;MRB;15607.8
2025-07-05;MRB;8094.8
2025-07-05;AF;1691.49
2025-07-05;OF;58911.65
2025-07-06;OF;32293.9
2025-07-06;MRB;12375.68
2025-07-07;JO;610.0
2025-07-07;AF;5437.8
2025-07-07;OF;57624.15
2025-07-07;ZEC;5273.1
2025-07-07;MRB;8820.0
2025-07-07;ZBT;680.0
2025-07-08;RIO;4440.0
2025-07-08;ZBT;10125.0
2025-07-08;OF;52299.6
2025-07-08;MRB;8180.3
2025-07-08;ZR;0.0
2025-07-08;ZEC;-510.0
2025-07-09;RIO;6175.0
2025-07-09;OF;53373.0
2025-07-09;MRB;1278.0
2025-07-10;ZR;-15138.0
2025-07-10;ZEC;0.0
2025-07-10;MRB;30442.0
2025-07-10;ZBT;657.4
2025-07-10;RIO;3591.0
2025-07-10;AF;3240.0
2025-07-10;OF;41643.4
2025-07-11;ZEC;262.0
2025-07-11;RIO;756.0
2025-07-11;OF;104771.2
2025-07-11;MRB;10296.0
2025-07-12;RIO;2115.0
2025-07-12;OF;28950.7
2025-07-12;MRB;17911.85
2025-07-13;OF;44021.9
2025-07-13;AF;3800.0
2025-07-14;JO;4095.0
2025-07-14;OF;71107.25
2025-07-14;MRB;15815.0
2025-07-15;RIO;320.0
2025-07-15;OF;16563.4
2025-07-15;MRB;0.0
2025-07-16;OF;27344.9
2025-07-16;AF;905.5
2025-07-16;MRB;3850.0
2025-07-17;MRB;11321.45
2025-07-17;OF;41729.8
2025-07-18;JO;6433.0
2025-07-18;ZR;3000.0
2025-07-18;MRB;5262.0
2025-07-18;OF;22515.8
2025-07-18;RIO;2180.5
2025-07-19;JO;-12591.0
2025-07-19;OF;15206.95
2025-07-19;MRB;16057.0
2025-07-20;OF;13834.0
2025-07-21;JO;-2100.0
2025-07-21;ZR;4246.0
2025-07-21;MRB;3053.0
2025-07-21;RIO;3695.5
2025-07-21;AF;2960.0
2025-07-21;OF;34537.0
2025-07-21;ZBT;342.0
2025-07-22;AF;14691.0
2025-07-22;ZBT;0.0
2025-07-22;MRB;19151.05
2025-07-22;OF;18667.5
2025-07-23;ZEC;-1350.0
2025-07-23;OF;30381.8
2025-07-23;ZBT;-3078.0
2025-07-23;MRB;228.0
2025-07-24;ZR;-1890.0
2025-07-24;MRB;2631.5
2025-07-24;ZBT;-990.0
2025-07-24;OF;25876.85
2025-07-24;AF;6646.45
2025-07-25;OF;31121.03
2025-07-25;RIO;4230.65
2025-07-25;MRB;1440.0
2025-07-26;RIO;1100.0
2025-07-26;OF;29300.0
2025-07-26;MRB;6792.5
2025-07-27;OF;18355.5
2025-07-28;ZR;-1990.0
2025-07-28;JO;97805.0
2025-07-28;OF;-80812.5
2025-07-28;AF;0.0
2025-07-28;ZEC;1496.25
2025-07-29;RIO;3362.08
2025-07-29;OF;20564.5
2025-07-29;ZEC;1433.0
2025-07-29;MRB;8887.5
2025-07-30;OF;32994.6
2025-07-30;AF;-3340.0
2025-07-30;MRB;5462.5
2025-07-30;JO;9523.0
2025-07-30;ZEC;-1026.0
2025-07-31;AF;8901.5
2025-07-31;ZBT;63960.0
2025-07-31;OF;28367.33
2025-07-31;RIO;4484.0
2025-07-31;MRB;15508.0
2025-08-01;OF;37208.0
2025-08-01;RIO;140.0
2025-08-01;ZBT;4112.1
2025-08-01;MRB;3112.2
2025-08-02;OF;17868.0
2025-08-02;MRB;5520.0
2025-08-03;MRB;3145.6
2025-08-03;OF;31955.38
2025-08-04;OF;52047.55
2025-08-04;MRB;27989.5
2025-08-04;ZBT;1206.5
2025-08-04;ZEC;-3190.0
2025-08-05;ZBT;0.0
2025-08-05;OF;46729.75
2025-08-05;ZEC;14620.0
2025-08-05;MRB;9360.0
2025-08-06;OF;38850.05
2025-08-06;MRB;5795.6
2025-08-06;ZEC;9757.0
2025-08-07;ZBT;54.0
2025-08-07;MRB;3591.0
2025-08-07;OF;44605.8
2025-08-07;ZEC;7365.5
2025-08-07;ZR;-1263.5
2025-08-08;RIO;1670.0
2025-08-08;ZBT;153.0
2025-08-08;ZEC;7580.0
2025-08-08;MRB;24230.0
2025-08-08;OF;51426.5
2025-08-09;MRB;6840.0
2025-08-09;RIO;2910.0
2025-08-09;OF;23124.55
2025-08-10;MRB;5587.5
2025-08-10;OF;13449.4
2025-08-11;ZEC;-931.0
2025-08-11;OF;17422.0
2025-08-11;AF;40.0
2025-08-11;MRB;8532.0
2025-08-11;RIO;8208.0
2025-08-12;JO;2394.0
2025-08-12;ZEC;-690.0
2025-08-12;OF;18307.86
2025-08-12;ZBT;-1317.65
2025-08-12;MRB;2451.0
2025-08-13;ZR;1422.0
2025-08-13;OF;19536.0
2025-08-13;MRB;890.0
2025-08-14;ZR;-1250.0
2025-08-14;OF;32604.98
2025-08-14;RIO;419.0
2025-08-14;MRB;1090.0
2025-08-15;OF;35337.7
2025-08-15;MRB;149.0
2025-08-16;OF;13549.75
2025-08-16;MRB;5551.0
2025-08-16;RIO;580.0
2025-08-17;MRB;1540.0
2025-08-18;MRB;4850.0
2025-08-18;OF;19169.4
2025-08-19;OF;-5807.1
2025-08-20;ZR;-1273.95
2025-08-20;AF;0.0
2025-08-20;OF;36129.35
2025-08-20;RIO;1314.0
2025-08-21;OF;30262.28
2025-08-21;MRB;1.0
2025-08-22;OF;23531.0
2025-08-22;AF;-807.5
2025-08-23;OF;17907.0
2025-08-23;MRB;10004.0
2025-08-24;OF;22026.5
2025-08-24;MRB;14910.0
2025-08-25;ZEC;-1586.5
2025-08-25;AF;2124.0
2025-08-25;OF;16503.3
2025-08-25;MRB;1350.0
2025-08-26;AF;-551.0
2025-08-26;OF;32520.2
2025-08-26;MRB;3763.5
2025-08-27;OF;86491.9
2025-08-27;MRB;0.0
2025-08-27;ZBT;-551.0
2025-08-28;AF;0.0
2025-08-28;ZBT;-850.0
2025-08-28;OF;66533.95
2025-08-28;ZR;2866.5
2025-08-28;MRB;6231.0
2025-08-29;RIO;4310.0
2025-08-29;OF;10763.0
2025-08-29;ZR;693.0
2025-08-29;MRB;18243.5
2025-08-30;OF;29540.0
2025-08-30;MRB;4160.0
2025-08-30;RIO;3040.0
2025-08-31;OF;11000.0
2025-08-31;MRB;2430.0
2025-09-01;OF;61113.95
2025-09-01;MRB;12884.85
2025-09-02;ZR;16685.25
2025-09-02;OF;27296.62
2025-09-02;MRB;3531.45
2025-09-03;RIO;8826.5
2025-09-03;MRB;15590.0
2025-09-03;OF;38362.8
2025-09-04;ZR;66.0
2025-09-04;AF;0.0
2025-09-04;MRB;8449.5
2025-09-04;OF;35689.15
2025-09-04;RIO;2290.0
2025-09-05;ZR;9199.8
2025-09-05;MRB;20124.5
2025-09-05;OF;79196.95
2025-09-06;MRB;8757.0
2025-09-06;OF;56804.95
2025-09-07;OF;20380.5
2025-09-07;MRB;5202.0
2025-09-08;ZR;-1216.0
2025-09-08;OF;85205.7
2025-09-08;MRB;6832.5
2025-09-08;ZEC;11894.0
2025-09-08;RIO;1197.0
2025-09-09;ZEC;7199.1
2025-09-09;OF;72499.65
2025-09-09;MRB;21307.98
2025-09-10;RIO;738.0
2025-09-10;JO;50547.6
2025-09-10;ZEC;-2061.0
2025-09-10;OF;50022.65
2025-09-10;MRB;2691.0
2025-09-11;ZR;6073.5
2025-09-11;JO;2822.0
2025-09-11;OF;47299.5
2025-09-11;MRB;10796.25
2025-09-11;RIO;2223.0
2025-09-12;ZR;-4839.3
2025-09-12;JO;8341.2
2025-09-12;OF;71648.05
2025-09-13;OF;73917.25
2025-09-13;MRB;22447.8
2025-09-14;OF;113032.35
2025-09-14;MRB;4846.05
2025-09-15;OF;90364.35
2025-09-15;JO;2360.0
2025-09-16;MRB;3256.75
2025-09-16;RIO;13.0
2025-09-16;OF;19137.72
2025-09-16;ZBT;-747.0
2025-09-16;JO;0.0
2025-09-17;MRB;2410.0
2025-09-17;JO;-3821.85
2025-09-17;ZR;10917.5
2025-09-17;OF;70686.55
2025-09-17;RIO;3249.0
2025-09-18;MRB;6135.0
2025-09-18;ZR;0.0
2025-09-18;OF;48835.65
2025-09-19;OF;46144.0
2025-09-19;MRB;12864.5
2025-09-19;ZBT;5822.0
2025-09-20;OF;15198.85
2025-09-20;MRB;5940.0
2025-09-21;OF;13875.0
2025-09-21;MRB;4350.0
2025-09-22;JO;-2160.0
2025-09-22;MRB;1.0
2025-09-22;OF;15191.0
2025-09-23;AF;6592.05
2025-09-23;OF;49109.5
2025-09-23;MRB;698.3
2025-09-24;OF;28805.15
2025-09-24;AF;210.0
2025-09-24;RIO;0.01
2025-09-24;MRB;1501.0
2025-09-25;RIO;16400.0
2025-09-25;AF;7485.0
2025-09-25;MRB;2150.0
2025-09-25;OF;55180.15
2025-09-25;ZEC;1587.15
2025-09-26;OF;24554.7
2025-09-26;MRB;6705.0
2025-09-27;OF;13310.18
2025-09-27;MRB;3834.0
2025-09-27;RIO;1305.0
