data;Empresa;vendas
2024-04-13;012;5383.1
2024-04-14;010;3660.9
2024-04-15;010;860.15
2024-04-15;012;1988.8
2024-04-15;002;19622.8
2024-04-16;002;5504.28
2024-04-16;013;0.0
2024-04-16;012;1527.53
2024-04-16;010;3119.0
2024-04-17;012;2160.95
2024-04-17;002;12428.96
2024-04-17;010;3212.3
2024-04-18;012;2254.6
2024-04-18;010;5329.68
2024-04-18;002;4871.44
2024-04-19;010;4927.15
2024-04-19;002;9544.16
2024-04-19;012;1908.32
2024-04-20;010;8017.55
2024-04-20;012;3617.65
2024-04-21;010;2117.5
2024-04-22;002;14556.44
2024-04-22;012;2359.65
2024-04-22;010;4697.15
2024-04-23;010;2445.25
2024-04-23;012;1318.45
2024-04-23;002;11303.04
2024-04-24;002;11338.49
2024-04-24;010;3239.2
2024-04-24;012;1888.0
2024-04-25;001;44500.0
2024-04-25;010;4744.3
2024-04-25;012;2878.2
2024-04-25;002;6983.0
2024-04-26;001;62300.0
2024-04-26;010;7319.8
2024-04-26;012;2952.65
2024-04-26;002;11531.43
2024-04-27;010;6916.0
2024-04-27;012;4489.95
2024-04-28;010;6477.85
2024-04-29;010;3793.0
2024-04-29;012;1390.4
2024-04-29;002;24527.99
2024-04-30;002;11475.08
2024-04-30;012;3960.8
2024-04-30;010;7337.95
2024-05-01;010;5104.1
2024-05-02;001;26700.0
2024-05-02;010;4264.0
2024-05-02;002;27164.11
2024-05-02;012;3389.3
2024-05-02;013;101.65
2024-05-03;012;3714.55
2024-05-03;002;9300.15
2024-05-03;010;7770.49
2024-05-04;012;3921.35
2024-05-04;010;6152.25
2024-05-05;010;3089.3
2024-05-06;012;724.9
2024-05-06;010;4346.28
2024-05-06;002;28489.91
2024-05-07;010;2482.35
2024-05-07;002;9075.3
2024-05-07;012;2546.85
2024-05-08;010;5260.75
2024-05-08;012;1620.65
2024-05-08;002;14540.61
2024-05-09;002;10451.25
2024-05-09;012;4262.25
2024-05-09;010;4772.65
2024-05-10;011;41.3
2024-05-10;010;12435.6
2024-05-10;002;11856.2
2024-05-10;012;7525.41
2024-05-11;012;10953.65
2024-05-11;010;19692.9
2024-05-11;002;8587.06
2024-05-12;010;4169.7
2024-05-13;012;4478.8
2024-05-13;010;1880.3
2024-05-13;002;23809.45
2024-05-14;012;1309.15
2024-05-14;010;2402.0
2024-05-14;002;6016.75
2024-05-15;010;5267.5
2024-05-15;002;14273.38
2024-05-15;012;1895.45
2024-05-16;002;5715.56
2024-05-16;012;3194.95
2024-05-16;010;3226.1
2024-05-17;002;8389.87
2024-05-17;012;2396.7
2024-05-17;010;4924.9
2024-05-18;010;11109.71
2024-05-18;012;4561.05
2024-05-19;010;2981.9
2024-05-20;012;198.0
2024-05-20;010;4451.85
2024-05-20;002;24723.82
2024-05-21;012;2216.15
2024-05-21;002;12846.79
2024-05-21;010;3202.4
2024-05-22;012;709.15
2024-05-22;010;5516.7
2024-05-22;002;12673.35
2024-05-23;010;4139.1
2024-05-23;002;-361.41
2024-05-23;012;2360.5
2024-05-24;010;7306.85
2024-05-24;012;3773.2
2024-05-24;002;10540.45
2024-05-25;010;14243.55
2024-05-25;012;3854.65
2024-05-26;010;9331.6
2024-05-27;010;5832.95
2024-05-27;011;29.85
2024-05-27;002;20809.27
2024-05-27;012;1098.2
2024-05-28;010;4745.1
2024-05-28;002;8447.7
2024-05-28;012;2917.9
2024-05-29;012;1605.25
2024-05-29;010;7859.8
2024-05-29;002;4542.75
2024-05-30;012;804.0
2024-05-30;010;6541.1
2024-05-31;010;8397.85
2024-05-31;002;21553.42
2024-05-31;012;3918.27
2024-06-01;010;5031.35
2024-06-01;012;1773.0
2024-06-02;010;3459.0
2024-06-03;010;2904.25
2024-06-03;012;2942.0
2024-06-03;002;35344.27
2024-06-04;013;38.25
2024-06-04;012;2291.75
2024-06-04;002;14543.81
2024-06-04;010;5270.25
2024-06-05;002;9190.11
2024-06-05;012;3011.5
2024-06-05;010;4026.5
2024-06-06;012;2221.0
2024-06-06;002;12306.36
2024-06-06;010;4835.8
2024-06-06;013;59.7
2024-06-07;012;5386.25
2024-06-07;002;10425.98
2024-06-07;010;9113.55
2024-06-08;010;8420.35
2024-06-08;012;4091.85
2024-06-09;010;6227.75
2024-06-10;010;7161.0
2024-06-10;012;2859.3
2024-06-10;002;25454.77
2024-06-11;002;12181.85
2024-06-11;012;3246.6
2024-06-11;010;9139.0
2024-06-12;010;6296.6
2024-06-12;012;2273.55
2024-06-12;002;9783.7
2024-06-13;002;6142.14
2024-06-13;010;9522.79
2024-06-13;012;6847.0
2024-06-14;012;3600.9
2024-06-14;002;11222.69
2024-06-14;010;3647.1
2024-06-15;012;3783.6
2024-06-15;010;4123.2
2024-06-16;010;2121.0
2024-06-17;012;1457.15
2024-06-17;010;5027.7
2024-06-17;002;26799.1
2024-06-18;010;7482.39
2024-06-18;002;12427.86
2024-06-18;012;3483.25
2024-06-19;002;10482.9
2024-06-19;012;2601.3
2024-06-19;010;3339.95
2024-06-20;010;6109.5
2024-06-20;012;5159.65
2024-06-20;002;9112.58
2024-06-21;002;11276.44
2024-06-21;010;3980.0
2024-06-21;012;4274.05
2024-06-22;012;3108.0
2024-06-22;010;5401.2
2024-06-23;010;4564.0
2024-06-24;012;575.1
2024-06-24;010;4613.05
2024-06-24;002;22449.63
2024-06-25;012;2762.45
2024-06-25;010;2370.0
2024-06-25;002;9465.44
2024-06-26;010;2928.25
2024-06-26;002;10676.38
2024-06-26;012;2869.9
2024-06-27;002;9721.77
2024-06-27;012;2277.3
2024-06-27;010;5981.7
2024-06-28;010;5608.4
2024-06-28;012;3244.9
2024-06-28;002;8433.95
2024-06-29;010;6759.11
2024-06-29;012;3423.6
2024-06-30;010;4187.0
2024-07-01;012;1132.0
2024-07-01;002;41307.95
2024-07-01;010;3186.1
2024-07-02;012;4545.35
2024-07-02;010;1903.65
2024-07-02;002;4421.78
2024-07-03;012;2364.8
2024-07-03;010;4266.4
2024-07-03;002;10715.39
2024-07-04;010;4281.8
2024-07-04;011;44.4
2024-07-04;012;1350.0
2024-07-04;002;13223.49
2024-07-05;012;5198.05
2024-07-05;002;9190.39
2024-07-05;010;6280.1
2024-07-06;010;7758.7
2024-07-06;012;7168.45
2024-07-07;010;5590.85
2024-07-08;012;994.0
2024-07-08;002;24460.48
2024-07-08;010;5138.95
2024-07-09;002;-201.05
2024-07-09;012;3209.3
2024-07-09;010;5340.0
2024-07-10;012;1379.0
2024-07-10;002;20759.68
2024-07-10;010;5099.0
2024-07-11;012;2424.0
2024-07-11;010;5599.4
2024-07-11;002;10888.13
2024-07-12;010;4684.15
2024-07-12;002;5925.68
2024-07-12;012;2001.15
2024-07-13;010;8459.85
2024-07-13;012;4406.75
2024-07-14;010;3581.05
2024-07-15;010;10551.6
2024-07-15;012;989.65
2024-07-15;002;25189.26
2024-07-16;010;2547.7
2024-07-16;012;1599.0
2024-07-16;002;5341.99
2024-07-17;002;10675.49
2024-07-17;010;6040.5
2024-07-17;012;2732.0
2024-07-18;012;2170.0
2024-07-18;010;5582.6
2024-07-18;002;13840.97
2024-07-19;012;3622.6
2024-07-19;002;-159.2
2024-07-19;010;3437.15
2024-07-20;010;5631.1
2024-07-20;012;3562.3
2024-07-21;010;5342.5
2024-07-22;010;5617.25
2024-07-22;012;536.0
2024-07-22;002;33636.73
2024-07-23;011;0.0
2024-07-23;012;984.0
2024-07-23;002;12943.65
2024-07-23;010;3142.9
2024-07-24;010;4528.4
2024-07-24;012;1449.0
2024-07-24;002;13289.49
2024-07-25;002;11330.57
2024-07-25;010;6082.6
2024-07-25;012;992.6
2024-07-26;012;4401.85
2024-07-26;010;4062.1
2024-07-26;002;11506.15
2024-07-27;012;3981.1
2024-07-27;010;8593.7
2024-07-28;010;4300.3
2024-07-29;010;7314.05
2024-07-29;012;1838.8
2024-07-29;002;25989.51
2024-07-30;010;4301.5
2024-07-30;012;815.05
2024-07-30;002;18023.08
2024-07-31;002;110.08
2024-07-31;012;2264.61
2024-07-31;010;1443.25
2024-08-01;002;13388.07
2024-08-01;012;1435.27
2024-08-01;010;7849.95
2024-08-02;002;16072.3
2024-08-02;010;5186.05
2024-08-02;012;2184.7
2024-08-03;012;3806.6
2024-08-03;010;7842.45
2024-08-04;010;3631.25
