data;vendas;tipo;forecast_horizon;vendas_acumuladas
2025-10-12;187967.98176143767;previsao;60;19295758.684577852
2025-10-12;187967.98176143767;previsao;90;19295758.684577852
2025-10-13;416204.5159485715;previsao;60;19711963.200526424
2025-10-13;416204.5159485715;previsao;30;19711963.200526424
2025-10-13;416204.5159485715;previsao;90;19711963.200526424
2025-10-14;457786.1350698972;previsao;30;20169749.33559632
2025-10-14;457786.1350698972;previsao;60;20169749.33559632
2025-10-14;457786.1350698972;previsao;90;20169749.33559632
2025-10-15;439986.1729663737;previsao;30;20609735.50856269
2025-10-15;439986.1729663737;previsao;60;20609735.50856269
2025-10-15;439986.1729663737;previsao;90;20609735.50856269
2025-10-16;493118.0177511327;previsao;60;21102853.526313823
2025-10-16;493118.0177511327;previsao;90;21102853.526313823
2025-10-16;493118.0177511327;previsao;30;21102853.526313823
2025-10-17;532474.2550821648;previsao;30;21635327.781395987
2025-10-17;532474.2550821648;previsao;60;21635327.781395987
2025-10-17;532474.2550821648;previsao;90;21635327.781395987
2025-10-18;381667.4306180553;previsao;30;22016995.21201404
2025-10-18;381667.4306180553;previsao;90;22016995.21201404
2025-10-18;381667.4306180553;previsao;60;22016995.21201404
2025-10-19;155293.15999026946;previsao;60;22172288.37200431
2025-10-19;155293.15999026946;previsao;90;22172288.37200431
2025-10-19;155293.15999026946;previsao;30;22172288.37200431
2025-10-20;302400.7741642285;previsao;90;22474689.14616854
2025-10-20;302400.7741642285;previsao;30;22474689.14616854
2025-10-20;302400.7741642285;previsao;60;22474689.14616854
2025-10-21;312725.8524365183;previsao;90;22787414.998605058
2025-10-21;312725.8524365183;previsao;60;22787414.998605058
2025-10-21;312725.8524365183;previsao;30;22787414.998605058
2025-10-22;366089.9508391437;previsao;90;23153504.9494442
2025-10-22;366089.9508391437;previsao;60;23153504.9494442
2025-10-22;366089.9508391437;previsao;30;23153504.9494442
2025-10-23;492396.0812673532;previsao;60;23645901.030711554
2025-10-23;492396.0812673532;previsao;30;23645901.030711554
2025-10-23;492396.0812673532;previsao;90;23645901.030711554
2025-10-24;464649.2391526321;previsao;30;24110550.269864187
2025-10-24;464649.2391526321;previsao;60;24110550.269864187
2025-10-24;464649.2391526321;previsao;90;24110550.269864187
2025-10-25;432536.315475572;previsao;60;24543086.58533976
2025-10-25;432536.315475572;previsao;90;24543086.58533976
2025-10-25;432536.315475572;previsao;30;24543086.58533976
2025-10-26;168575.97406335204;previsao;30;24711662.55940311
2025-10-26;168575.97406335204;previsao;90;24711662.55940311
2025-10-26;168575.97406335204;previsao;60;24711662.55940311
2025-10-27;407575.1349419755;previsao;90;25119237.694345087
2025-10-27;407575.1349419755;previsao;60;25119237.694345087
2025-10-27;407575.1349419755;previsao;30;25119237.694345087
2025-10-28;498070.3986352544;previsao;90;25617308.09298034
2025-10-28;498070.3986352544;previsao;60;25617308.09298034
2025-10-29;590206.7860406955;previsao;90;26207514.879021037
2025-10-29;590206.7860406955;previsao;60;26207514.879021037
2025-10-30;577277.1855255946;previsao;60;26784792.064546634
2025-10-30;577277.1855255946;previsao;90;26784792.064546634
2025-10-31;569226.2845256935;previsao;60;27354018.349072326
2025-10-31;569226.2845256935;previsao;90;27354018.349072326
2025-11-01;475023.75699057645;previsao;90;27829042.106062904
2025-11-01;475023.75699057645;previsao;60;27829042.106062904
2025-11-02;202383.8732291493;previsao;90;28031425.979292054
2025-11-02;202383.8732291493;previsao;60;28031425.979292054
2025-11-03;451856.74836503295;previsao;90;28483282.727657087
2025-11-03;451856.74836503295;previsao;60;28483282.727657087
2025-11-04;422872.2929548603;previsao;90;28906155.02061195
2025-11-04;422872.2929548603;previsao;60;28906155.02061195
2025-11-05;523130.2045749784;previsao;60;29429285.22518693
2025-11-05;523130.2045749784;previsao;90;29429285.22518693
2025-11-06;556175.6911445349;previsao;90;29985460.916331463
2025-11-06;556175.6911445349;previsao;60;29985460.916331463
2025-11-07;541932.7434927113;previsao;60;30527393.659824174
2025-11-07;541932.7434927113;previsao;90;30527393.659824174
2025-11-08;728712.4224682092;previsao;60;31256106.08229238
2025-11-08;728712.4224682092;previsao;90;31256106.08229238
2025-11-09;196105.28039746408;previsao;90;31452211.362689845
2025-11-09;196105.28039746408;previsao;60;31452211.362689845
2025-11-10;562929.0106083048;previsao;60;32015140.37329815
2025-11-10;562929.0106083048;previsao;90;32015140.37329815
2025-11-11;471561.2295897777;previsao;90;32486701.60288793
2025-11-11;471561.2295897777;previsao;60;32486701.60288793
2025-11-12;671693.3481047647;previsao;60;33158394.950992692
2025-11-12;671693.3481047647;previsao;90;33158394.950992692
2025-11-13;593307.1945246572;previsao;90;33751702.14551735
2025-11-13;593307.1945246572;previsao;60;33751702.14551735
2025-11-14;712947.8265033867;previsao;90;34464649.97202074
2025-11-14;712947.8265033867;previsao;60;34464649.97202074
2025-11-15;739248.1808358261;previsao;90;35203898.152856566
2025-11-15;739248.1808358261;previsao;60;35203898.152856566
2025-11-16;178903.0275947451;previsao;60;35382801.18045131
2025-11-16;178903.0275947451;previsao;90;35382801.18045131
2025-11-17;539092.1698487297;previsao;60;35921893.350300044
2025-11-17;539092.1698487297;previsao;90;35921893.350300044
2025-11-18;488572.6319662723;previsao;60;36410465.982266314
2025-11-18;488572.6319662723;previsao;90;36410465.982266314
2025-11-19;476190.6954445951;previsao;60;36886656.67771091
2025-11-19;476190.6954445951;previsao;90;36886656.67771091
2025-11-20;528968.9975459543;previsao;60;37415625.67525687
2025-11-20;528968.9975459543;previsao;90;37415625.67525687
2025-11-21;556349.3510189113;previsao;60;37971975.026275784
2025-11-21;556349.3510189113;previsao;90;37971975.026275784
2025-11-22;572434.6159282426;previsao;90;38544409.642204024
2025-11-22;572434.6159282426;previsao;60;38544409.642204024
2025-11-23;236469.13003032812;previsao;90;38780878.77223435
2025-11-23;236469.13003032812;previsao;60;38780878.77223435
2025-11-24;532603.1783466043;previsao;60;39313481.950580955
2025-11-24;532603.1783466043;previsao;90;39313481.950580955
2025-11-25;585381.510048001;previsao;60;39898863.46062896
2025-11-25;585381.510048001;previsao;90;39898863.46062896
2025-11-26;616038.9611715961;previsao;60;40514902.421800554
2025-11-26;616038.9611715961;previsao;90;40514902.421800554
2025-11-27;780590.2172568939;previsao;90;41295492.63905745
2025-11-28;887759.4211937912;previsao;90;42183252.06025124
2025-11-29;680823.0719537155;previsao;90;42864075.13220496
2025-11-30;300158.75225280866;previsao;90;43164233.88445777
2025-12-01;596361.1774585939;previsao;90;43760595.06191636
2025-12-02;591603.8086307717;previsao;90;44352198.87054713
2025-12-03;590306.2192629714;previsao;90;44942505.0898101
2025-12-04;632884.531749475;previsao;90;45575389.621559575
2025-12-05;672039.2240117046;previsao;90;46247428.84557128
2025-12-06;739461.3226186334;previsao;90;46986890.16818991
2025-12-07;226941.2139595862;previsao;90;47213831.3821495
2025-12-08;613379.053373079;previsao;90;47827210.43552258
2025-12-09;725007.310496896;previsao;90;48552217.746019475
2025-12-10;672356.737191687;previsao;90;49224574.48321116
2025-12-11;739433.5081440887;previsao;90;49964007.99135525
2025-12-12;835760.7717365909;previsao;90;50799768.76309184
2025-12-13;851353.088981655;previsao;90;51651121.8520735
2025-12-14;304832.8363166932;previsao;90;51955954.68839019
2025-12-15;633938.5289600011;previsao;90;52589893.21735019
2025-12-16;765111.8090796933;previsao;90;53355005.026429884
2025-12-17;751415.8256539972;previsao;90;54106420.852083884
2025-12-18;737856.2539351588;previsao;90;54844277.10601904
2025-12-19;780576.5767765548;previsao;90;55624853.6827956
2025-12-20;561855.2428032085;previsao;90;56186708.92559881
2025-12-21;240955.29752543132;previsao;90;56427664.223124236
2025-12-22;453633.83453539945;previsao;90;56881298.05765963
2025-12-23;543714.6134330417;previsao;90;57425012.671092674
2025-12-24;726745.2266063099;previsao;90;58151757.89769898
2025-12-25;816192.1041455618;previsao;90;58967950.00184455
2025-12-26;770582.4293996419;previsao;90;59738532.43124419
