data;volume_historico
2024-04-09;202.0
2024-04-10;127.0
2024-04-11;155.0
2024-04-12;212.0
2024-04-13;231.0
2024-04-14;44.0
2024-04-15;205.0
2024-04-16;154.0
2024-04-17;169.0
2024-04-18;176.0
2024-04-19;184.0
2024-04-20;187.0
2024-04-21;13.0
2024-04-22;208.0
2024-04-23;149.0
2024-04-24;161.0
2024-04-25;150.0
2024-04-26;171.0
2024-04-27;253.0
2024-04-28;17.0
2024-04-29;178.0
2024-04-30;211.0
2024-05-01;12.0
2024-05-02;219.0
2024-05-03;214.0
2024-05-04;196.0
2024-05-05;23.0
2024-05-06;177.0
2024-05-07;208.0
2024-05-08;274.0
2024-05-09;266.0
2024-05-10;342.0
2024-05-11;373.79999999999995
2024-05-12;18.0
2024-05-13;253.0
2024-05-14;183.0
2024-05-15;203.0
2024-05-16;242.0
2024-05-17;235.0
2024-05-18;186.0
2024-05-19;35.0
2024-05-20;158.0
2024-05-21;156.0
2024-05-22;159.0
2024-05-23;168.0
2024-05-24;197.0
2024-05-25;228.0
2024-05-26;16.0
2024-05-27;144.0
2024-05-28;202.0
2024-05-29;216.0
2024-05-30;40.0
2024-05-31;215.0
2024-06-01;246.0
2024-06-02;34.0
2024-06-03;205.0
2024-06-04;208.0
2024-06-05;253.0
2024-06-06;241.0
2024-06-07;281.0
2024-06-08;299.0
2024-06-09;45.0
2024-06-10;311.0
2024-06-11;373.79999999999995
2024-06-12;373.79999999999995
2024-06-13;136.0
2024-06-14;192.0
2024-06-15;209.0
2024-06-16;35.0
2024-06-17;167.0
2024-06-18;179.0
2024-06-19;174.0
2024-06-20;198.0
2024-06-21;180.0
2024-06-22;212.0
2024-06-23;36.0
2024-06-24;141.0
2024-06-25;194.0
2024-06-26;168.0
2024-06-27;163.0
2024-06-28;200.0
2024-06-29;198.0
2024-06-30;27.0
2024-07-01;129.0
2024-07-02;240.0
2024-07-03;206.0
2024-07-04;147.0
2024-07-05;222.0
2024-07-06;207.0
2024-07-07;19.0
2024-07-08;210.0
2024-07-09;15.0
2024-07-10;239.0
2024-07-11;214.0
2024-07-12;218.0
2024-07-13;141.0
2024-07-14;17.0
2024-07-15;147.0
2024-07-16;179.0
2024-07-17;169.0
2024-07-18;138.0
2024-07-19;218.0
2024-07-20;207.0
2024-07-21;20.0
2024-07-22;255.0
2024-07-23;263.0
2024-07-24;249.0
2024-07-25;225.0
2024-07-26;248.0
2024-07-27;201.0
2024-07-28;23.0
2024-07-29;219.0
2024-07-30;193.0
2024-07-31;217.0
2024-08-01;321.0
2024-08-02;371.0
2024-08-03;295.0
2024-08-04;
2024-08-05;306.0
2024-08-06;295.0
2024-08-07;315.0
2024-08-08;313.0
2024-08-09;344.0
2024-08-10;340.0
2024-08-11;35.0
2024-08-12;323.0
2024-08-13;275.0
2024-08-14;324.0
2024-08-15;245.0
2024-08-16;320.0
2024-08-17;306.0
2024-08-18;38.0
2024-08-19;174.0
2024-08-20;215.0
2024-08-21;294.0
2024-08-22;256.0
2024-08-23;249.0
2024-08-24;312.0
2024-08-25;20.0
2024-08-26;210.0
2024-08-27;243.0
2024-08-28;259.0
2024-08-29;302.0
2024-08-30;264.0
2024-08-31;362.0
2024-09-01;57.0
2024-09-02;373.79999999999995
2024-09-03;373.79999999999995
2024-09-04;373.79999999999995
2024-09-05;373.79999999999995
2024-09-06;373.79999999999995
2024-09-07;373.79999999999995
2024-09-08;273.0
2024-09-09;373.79999999999995
2024-09-10;373.79999999999995
2024-09-11;373.79999999999995
2024-09-12;245.0
2024-09-13;267.0
2024-09-14;358.0
2024-09-15;32.0
2024-09-16;181.0
2024-09-17;287.0
2024-09-18;231.0
2024-09-19;168.0
2024-09-20;265.0
2024-09-21;261.0
2024-09-22;27.0
2024-09-23;229.0
2024-09-24;220.0
2024-09-25;226.0
2024-09-26;373.79999999999995
2024-09-27;283.0
2024-09-28;337.0
2024-09-29;31.0
2024-09-30;373.79999999999995
2024-10-01;198.0
2024-10-02;250.0
2024-10-03;186.0
2024-10-04;195.0
2024-10-05;201.0
2024-10-06;24.0
2024-10-07;241.0
2024-10-08;213.0
2024-10-09;187.0
2024-10-10;197.0
2024-10-11;248.0
2024-10-12;37.0
2024-10-13;18.0
2024-10-14;216.0
2024-10-15;151.0
2024-10-16;220.0
2024-10-17;157.0
2024-10-18;173.0
2024-10-19;169.0
2024-10-20;27.0
2024-10-21;193.0
2024-10-22;191.0
2024-10-23;194.0
2024-10-24;164.0
2024-10-25;125.0
2024-10-26;105.0
2024-10-27;29.0
2024-10-28;172.0
2024-10-29;191.0
2024-10-30;174.0
2024-10-31;232.0
2024-11-01;228.0
2024-11-02;20.0
2024-11-03;23.0
2024-11-04;161.0
2024-11-05;159.0
2024-11-06;211.0
2024-11-07;179.0
2024-11-08;214.0
2024-11-09;233.0
2024-11-10;36.0
2024-11-11;256.0
2024-11-12;201.0
2024-11-13;141.0
2024-11-14;236.0
2024-11-15;42.0
2024-11-16;146.0
2024-11-17;29.0
2024-11-18;186.0
2024-11-19;206.0
2024-11-20;98.0
2024-11-21;275.0
2024-11-22;240.0
2024-11-23;239.0
2024-11-24;30.0
2024-11-25;166.0
2024-11-26;224.0
2024-11-27;255.0
2024-11-28;238.0
2024-11-29;326.0
2024-11-30;360.0
2024-12-01;28.0
2024-12-02;165.0
2024-12-03;203.0
2024-12-04;140.0
2024-12-05;183.0
2024-12-06;218.0
2024-12-07;242.0
2024-12-08;33.0
2024-12-09;240.0
2024-12-10;241.0
2024-12-11;258.0
2024-12-12;272.0
2024-12-13;373.79999999999995
2024-12-14;297.0
2024-12-15;117.0
2024-12-16;332.0
2024-12-17;326.0
2024-12-18;365.0
2024-12-19;356.0
2024-12-20;373.79999999999995
2024-12-21;373.79999999999995
2024-12-22;260.0
2024-12-23;373.79999999999995
2024-12-24;373.79999999999995
2024-12-25;
2024-12-26;93.0
2024-12-27;209.0
2024-12-28;161.0
2024-12-29;36.0
2024-12-30;209.0
2024-12-31;109.0
2025-01-01;
2025-01-02;69.0
2025-01-03;158.0
2025-01-04;119.0
2025-01-05;21.0
2025-01-06;172.0
2025-01-07;163.0
2025-01-08;184.0
2025-01-09;165.0
2025-01-10;184.0
2025-01-11;141.0
2025-01-12;24.0
2025-01-13;175.0
2025-01-14;131.0
2025-01-15;193.0
2025-01-16;173.0
2025-01-17;162.0
2025-01-18;147.0
2025-01-19;12.0
2025-01-20;164.0
2025-01-21;214.0
2025-01-22;139.0
2025-01-23;142.0
2025-01-24;182.0
2025-01-25;125.0
2025-01-26;11.0
2025-01-27;139.0
2025-01-28;138.0
2025-01-29;148.0
2025-01-30;154.0
2025-01-31;221.0
2025-02-01;189.0
2025-02-02;20.0
2025-02-03;153.0
2025-02-04;166.0
2025-02-05;203.0
2025-02-06;200.0
2025-02-07;188.0
2025-02-08;198.0
2025-02-09;19.0
2025-02-10;128.0
2025-02-11;141.0
2025-02-12;160.0
2025-02-13;142.0
2025-02-14;124.0
2025-02-15;212.0
2025-02-16;25.0
2025-02-17;107.0
2025-02-18;110.0
2025-02-19;158.0
2025-02-20;129.0
2025-02-21;160.0
2025-02-22;172.0
2025-02-23;20.0
2025-02-24;144.0
2025-02-25;155.0
2025-02-26;142.0
2025-02-27;142.0
2025-02-28;120.0
2025-03-01;152.0
2025-03-02;8.0
2025-03-03;21.0
2025-03-04;11.0
2025-03-05;67.0
2025-03-06;181.0
2025-03-07;237.0
2025-03-08;274.0
2025-03-09;7.0
2025-03-10;198.0
2025-03-11;181.0
2025-03-12;180.0
2025-03-13;190.0
2025-03-14;173.0
2025-03-15;255.0
2025-03-16;22.0
2025-03-17;173.0
2025-03-18;151.0
2025-03-19;172.0
2025-03-20;169.0
2025-03-21;178.0
2025-03-22;192.0
2025-03-23;24.0
2025-03-24;196.0
2025-03-25;217.0
2025-03-26;245.0
2025-03-27;176.0
2025-03-28;207.0
2025-03-29;245.0
2025-03-30;32.0
2025-03-31;268.0
2025-04-01;181.0
2025-04-02;161.0
2025-04-03;112.0
2025-04-04;179.0
2025-04-05;235.0
2025-04-06;31.0
2025-04-07;173.0
2025-04-08;183.0
2025-04-09;162.0
2025-04-10;159.0
2025-04-11;165.0
2025-04-12;225.0
2025-04-13;27.0
2025-04-14;178.0
2025-04-15;219.0
2025-04-16;160.0
2025-04-17;123.0
2025-04-18;15.0
2025-04-19;143.0
2025-04-20;25.0
2025-04-21;22.0
2025-04-22;150.0
2025-04-23;171.0
2025-04-24;126.0
2025-04-25;146.0
2025-04-26;212.0
2025-04-27;13.0
2025-04-28;103.0
2025-04-29;215.0
2025-04-30;219.0
2025-05-01;18.0
2025-05-02;250.0
2025-05-03;174.0
2025-05-04;27.0
2025-05-05;131.0
2025-05-06;227.0
2025-05-07;223.0
2025-05-08;237.0
2025-05-09;290.0
2025-05-10;373.79999999999995
2025-05-11;27.0
2025-05-12;136.0
2025-05-13;198.0
2025-05-14;128.0
2025-05-15;163.0
2025-05-16;220.0
2025-05-17;203.0
2025-05-18;31.0
2025-05-19;162.0
2025-05-20;139.0
2025-05-21;186.0
2025-05-22;143.0
2025-05-23;150.0
2025-05-24;194.0
2025-05-25;17.0
2025-05-26;137.0
2025-05-27;155.0
2025-05-28;136.0
2025-05-29;133.0
2025-05-30;160.0
2025-05-31;180.0
2025-06-01;21.0
2025-06-02;158.0
2025-06-03;163.0
2025-06-04;164.0
2025-06-05;126.0
2025-06-06;183.0
2025-06-07;246.0
2025-06-08;25.0
2025-06-09;188.0
2025-06-10;283.0
2025-06-11;299.0
2025-06-12;373.79999999999995
2025-06-13;168.0
2025-06-14;139.0
2025-06-15;11.0
2025-06-16;167.0
2025-06-17;187.0
2025-06-18;155.0
2025-06-19;40.0
2025-06-20;196.0
2025-06-21;156.0
2025-06-22;19.0
2025-06-23;156.0
2025-06-24;141.0
2025-06-25;203.0
2025-06-26;156.0
2025-06-27;143.0
2025-06-28;162.0
2025-06-29;8.0
2025-06-30;204.0
2025-07-01;168.0
2025-07-02;210.0
2025-07-03;148.0
2025-07-04;165.0
2025-07-05;160.0
2025-07-06;14.0
2025-07-07;262.0
2025-07-08;180.0
2025-07-09;15.0
2025-07-10;206.0
2025-07-11;185.0
2025-07-12;216.0
2025-07-13;19.0
2025-07-14;190.0
2025-07-15;174.0
2025-07-16;182.0
2025-07-17;194.0
2025-07-18;191.0
2025-07-19;201.0
2025-07-20;17.0
2025-07-21;128.0
2025-07-22;125.0
2025-07-23;187.0
2025-07-24;150.0
2025-07-25;190.0
2025-07-26;177.0
2025-07-27;25.0
2025-07-28;194.0
2025-07-29;160.0
2025-07-30;173.0
2025-07-31;246.0
2025-08-01;247.0
2025-08-02;261.0
2025-08-03;32.0
2025-08-04;196.0
2025-08-05;222.0
2025-08-06;232.0
2025-08-07;288.0
2025-08-08;269.0
2025-08-09;373.79999999999995
2025-08-10;24.0
2025-08-11;256.0
2025-08-12;238.0
2025-08-13;316.0
2025-08-14;233.0
2025-08-15;240.0
2025-08-16;250.0
2025-08-17;27.0
2025-08-18;179.0
2025-08-19;197.0
2025-08-20;246.0
2025-08-21;274.0
2025-08-22;256.0
2025-08-23;250.0
2025-08-24;12.0
2025-08-25;211.0
2025-08-26;191.0
2025-08-27;280.0
2025-08-28;260.0
2025-08-29;249.0
2025-08-30;304.0
2025-08-31;50.0
2025-09-01;373.79999999999995
2025-09-02;373.79999999999995
2025-09-03;373.79999999999995
2025-09-04;373.0
2025-09-05;373.79999999999995
2025-09-06;373.79999999999995
2025-09-07;227.0
2025-09-08;373.79999999999995
2025-09-09;373.79999999999995
2025-09-10;373.79999999999995
2025-09-11;346.0
2025-09-12;309.0
2025-09-13;336.0
2025-09-14;35.0
2025-09-15;373.79999999999995
2025-09-16;198.0
2025-09-17;318.0
2025-09-18;209.0
2025-09-19;191.0
2025-09-20;241.0
2025-09-21;34.0
2025-09-22;186.0
2025-09-23;270.0
2025-09-24;198.0
2025-09-25;278.0
2025-09-26;232.0
2025-09-27;200.0
