data;vendas_historicas
2024-11-11;6865.0
2024-11-12;4810.0
2024-11-13;2400.0
2024-11-14;54410.0
2024-11-15;61126.0
2024-11-16;18375.0
2024-11-17;2180.0
2024-11-18;252800.0
2024-11-19;557780.0
2024-11-20;52920.0
2024-11-21;22425.0
2024-11-22;26125.0
2024-11-23;276750.0
2024-11-24;18395.0
2024-11-25;105901.0
2024-11-26;10580.0
2024-11-27;0.0
2024-11-28;199300.0
2024-11-29;246605.0
2024-11-30;30570.0
2024-12-01;11190.0
2024-12-02;10370.0
2024-12-03;126330.0
2024-12-04;330500.0
2024-12-05;272000.0
2024-12-06;363970.0
2024-12-07;4640.0
2024-12-08;87335.0
2024-12-09;269462.0
2024-12-10;193110.0
2024-12-11;276135.0
2024-12-12;96901.0
2024-12-13;152266.0
2024-12-14;56600.0
2024-12-15;2320.0
2024-12-16;168917.0
2024-12-17;11515.0
2024-12-18;128415.0
2024-12-19;102967.0
2024-12-20;162080.0
2024-12-21;36470.0
2024-12-22;16000.0
2024-12-23;235252.5
2024-12-24;57275.0
2024-12-25;0.0
2024-12-26;40.0
2024-12-27;32900.0
2024-12-28;17140.0
2024-12-29;0.0
2024-12-30;8866.0
2024-12-31;3200.0
2025-01-01;0.0
2025-01-02;35965.0
2025-01-03;12500.0
2025-01-04;85115.0
2025-01-05;0.0
2025-01-06;34010.0
2025-01-07;51245.0
2025-01-08;329.0
2025-01-09;46800.0
2025-01-10;85730.0
2025-01-11;4755.0
2025-01-12;0.0
2025-01-13;3945.0
2025-01-14;0.0
2025-01-15;18260.0
2025-01-16;0.0
2025-01-17;39500.0
2025-01-18;3940.0
2025-01-19;5300.0
2025-01-20;686080.0
2025-01-21;9305.0
2025-01-22;76080.0
2025-01-23;4540.0
2025-01-24;69225.0
2025-01-25;88050.0
2025-01-26;6080.0
2025-01-27;28420.0
2025-01-28;154775.0
2025-01-29;69930.0
2025-01-30;259360.0
2025-01-31;45140.0
2025-02-01;0.0
2025-02-02;1515.0
2025-02-03;8185.0
2025-02-04;18516.0
2025-02-05;116235.0
2025-02-06;1.0
2025-02-07;27073.0
2025-02-08;3895.0
2025-02-09;0.0
2025-02-10;4330.0
2025-02-11;0.0
2025-02-12;85000.0
2025-02-13;54820.0
2025-02-14;733601.0
2025-02-15;218150.0
2025-02-16;0.0
2025-02-17;44450.0
2025-02-18;23196.0
2025-02-19;0.0
2025-02-20;215300.0
2025-02-21;15890.0
2025-02-22;10540.0
2025-02-23;0.0
2025-02-24;3060.0
2025-02-25;15585.0
2025-02-26;980.0
2025-02-27;16669.0
2025-02-28;30900.0
2025-03-01;4700.0
2025-03-02;30300.0
2025-03-03;5535.0
2025-03-04;0.0
2025-03-05;0.0
2025-03-06;17330.0
2025-03-07;38434.0
2025-03-08;68836.0
2025-03-09;0.0
2025-03-10;100144.0
2025-03-11;47385.75
2025-03-12;25535.0
2025-03-13;2200.0
2025-03-14;200089.0
2025-03-15;13660.0
2025-03-16;75830.0
2025-03-17;561070.0
2025-03-18;83130.0
2025-03-19;95935.0
2025-03-20;981.0
2025-03-21;359591.0
2025-03-22;1580.0
2025-03-23;10200.0
2025-03-24;85900.0
2025-03-25;9655.0
2025-03-26;27500.0
2025-03-27;1961.0
2025-03-28;18800.0
2025-03-29;0.0
2025-03-30;15300.0
2025-03-31;16009.0
2025-04-01;243536.0
2025-04-02;1910.0
2025-04-03;293.0
2025-04-04;32866.0
2025-04-05;715.0
2025-04-06;0.0
2025-04-07;131088.0
2025-04-08;91330.0
2025-04-09;200300.0
2025-04-10;569315.0
2025-04-11;17635.4
2025-04-12;1050.0
2025-04-13;23618.0
2025-04-14;535.0
2025-04-15;132880.0
2025-04-16;34000.0
2025-04-17;82350.0
2025-04-18;2125.0
2025-04-19;3263.0
2025-04-20;40000.0
2025-04-21;36140.0
2025-04-22;3740.0
2025-04-23;890.0
2025-04-24;127085.0
2025-04-25;96900.0
2025-04-26;15465.0
2025-04-27;0.0
2025-04-28;530.0
2025-04-29;63440.0
2025-04-30;400895.0
2025-05-01;0.0
2025-05-02;5060.0
2025-05-03;4105.0
2025-05-04;0.0
2025-05-05;8160.0
2025-05-06;4830.0
2025-05-07;81985.1
2025-05-08;238468.0
2025-05-09;432190.0
2025-05-10;52029.0
2025-05-11;160.0
2025-05-12;66295.0
2025-05-13;573813.0
2025-05-14;321045.0
2025-05-15;212040.0
2025-05-16;22737.0
2025-05-17;98710.0
2025-05-18;0.0
2025-05-19;90358.0
2025-05-20;78745.0
2025-05-21;83075.0
2025-05-22;60975.0
2025-05-23;73130.0
2025-05-24;3770.0
2025-05-25;130.0
2025-05-26;94260.0
2025-05-27;240730.0
2025-05-28;65180.0
2025-05-29;5035.0
2025-05-30;3951.0
2025-05-31;66546.0
2025-06-01;19485.0
2025-06-02;271460.0
2025-06-03;127265.0
2025-06-04;23205.0
2025-06-05;21526.0
2025-06-06;23730.0
2025-06-07;10625.0
2025-06-08;5810.0
2025-06-09;31816.0
2025-06-10;156278.0
2025-06-11;158825.0
2025-06-12;38520.0
2025-06-13;262190.0
2025-06-14;147460.0
2025-06-15;0.0
2025-06-16;233365.0
2025-06-17;10730.0
2025-06-18;0.0
2025-06-19;130.0
2025-06-20;53915.0
2025-06-21;3150.0
2025-06-22;15755.0
2025-06-23;228651.0
2025-06-24;19860.0
2025-06-25;0.0
2025-06-26;19400.0
2025-06-27;8930.0
2025-06-28;14125.0
2025-06-29;0.0
2025-06-30;985.0
2025-07-01;23824.0
2025-07-02;128560.0
2025-07-03;14500.0
2025-07-04;116280.0
2025-07-05;13760.0
2025-07-06;0.0
2025-07-07;35000.0
2025-07-08;33140.0
2025-07-09;4300.0
2025-07-10;337760.0
2025-07-11;378700.0
2025-07-12;49860.0
2025-07-13;0.0
2025-07-14;39305.0
2025-07-15;146125.0
2025-07-16;0.0
2025-07-17;33220.0
2025-07-18;96127.0
2025-07-19;2415.6
2025-07-20;0.0
2025-07-21;42258.0
2025-07-22;0.0
2025-07-23;220.0
2025-07-24;0.0
2025-07-25;34340.0
2025-07-26;515.0
2025-07-27;0.0
2025-07-28;60.0
2025-07-29;117845.0
2025-07-30;28875.0
2025-07-31;270580.6
2025-08-01;13275.0
2025-08-02;55950.0
2025-08-03;11375.0
2025-08-04;0.0
2025-08-05;72120.0
2025-08-06;102520.0
2025-08-07;45015.0
2025-08-08;462175.0
2025-08-09;190181.0
2025-08-10;3035.0
2025-08-11;26095.0
2025-08-12;55400.0
2025-08-13;42835.0
2025-08-14;360.0
2025-08-15;0.0
2025-08-16;0.0
2025-08-17;0.0
2025-08-18;0.0
2025-08-19;203760.0
2025-08-20;370580.0
2025-08-21;100393.5
2025-08-22;63050.0
2025-08-23;3180.0
2025-08-24;0.0
2025-08-25;33100.0
2025-08-26;78670.0
2025-08-27;341100.0
2025-08-28;150080.0
2025-08-29;73250.0
2025-08-30;155160.0
2025-08-31;0.0
2025-09-01;375424.0
2025-09-02;10260.0
2025-09-03;71250.0
2025-09-04;1.0
2025-09-05;85000.0
2025-09-06;84455.0
2025-09-07;0.0
2025-09-08;91390.0
2025-09-09;581846.0
2025-09-10;0.0
2025-09-11;399329.98
2025-09-12;102875.0
2025-09-13;25380.0
2025-09-14;0.0
2025-09-15;96360.0
2025-09-16;4150.0
2025-09-17;82135.0
2025-09-18;51200.0
2025-09-19;72110.0
2025-09-20;25796.0
2025-09-21;450.0
2025-09-22;22250.0
2025-09-23;89571.0
2025-09-24;325250.0
2025-09-25;85900.0
2025-09-26;7700.0
2025-09-27;87430.0
2025-09-28;0.0
