data;vendas_historicas
2024-02-17;82263.71
2024-02-18;11637.0
2024-02-19;64132.0
2024-02-20;60385.05
2024-02-21;43660.01
2024-02-22;143401.0
2024-02-23;106357.0
2024-02-24;56137.0
2024-02-25;8432.0
2024-02-26;45013.4
2024-02-27;41927.0
2024-02-28;64126.15
2024-02-29;72803.85
2024-03-01;49227.0
2024-03-02;62664.24
2024-03-03;5118.0
2024-03-04;88917.2
2024-03-05;54354.31
2024-03-06;46835.7
2024-03-07;63847.42
2024-03-08;98957.79
2024-03-09;83142.0
2024-03-10;63021.0
2024-03-11;102292.93
2024-03-12;45434.32
2024-03-13;65400.0
2024-03-14;58792.0
2024-03-15;62950.0
2024-03-16;74070.0
2024-03-17;16253.0
2024-03-18;31618.25
2024-03-19;27235.64
2024-03-20;70946.41
2024-03-21;73416.61
2024-03-22;79233.9
2024-03-23;77091.0
2024-03-24;6868.0
2024-03-25;72161.41
2024-03-26;68710.37
2024-03-27;106728.0
2024-03-28;117133.0
2024-03-29;8538.0
2024-03-30;123101.0
2024-03-31;8068.0
2024-04-01;68532.05
2024-04-02;43990.36
2024-04-03;58775.0
2024-04-04;57289.05
2024-04-05;68839.2
2024-04-06;56608.0
2024-04-07;8789.0
2024-04-08;75609.89
2024-04-09;65005.61
2024-04-10;103293.8
2024-04-11;60309.96
2024-04-12;75988.98
2024-04-13;67190.92
2024-04-14;13339.0
2024-04-15;66665.68
2024-04-16;77366.81
2024-04-17;86673.2
2024-04-18;58466.17
2024-04-19;77779.21
2024-04-20;109214.0
2024-04-21;2087.0
2024-04-22;58886.39
2024-04-23;62795.0
2024-04-24;73273.34
2024-04-25;7609.54
2024-04-26;176349.67
2024-04-27;86158.0
2024-04-28;25743.0
2024-04-29;73617.91
2024-04-30;101155.69
2024-05-01;0.0
2024-05-02;27740.83
2024-05-03;116215.0
2024-05-04;75255.8
2024-05-05;22925.0
2024-05-06;97665.56
2024-05-07;104933.0
2024-05-08;97810.65
2024-05-09;143977.43
2024-05-10;187111.55
2024-05-11;277619.12
2024-05-12;19639.04
2024-05-13;45812.75
2024-05-14;60250.37
2024-05-15;92261.38
2024-05-16;112801.4
2024-05-17;79296.13
2024-05-18;62533.0
2024-05-19;10097.0
2024-05-20;52764.49
2024-05-21;35691.08
2024-05-22;124533.47
2024-05-23;89094.24
2024-05-24;35163.0
2024-05-25;75634.4
2024-05-26;8520.0
2024-05-27;18594.0
2024-05-28;145082.85
2024-05-29;107712.95
2024-05-30;18087.0
2024-05-31;113062.2
2024-06-01;37519.0
2024-06-02;4718.0
2024-06-03;45183.48
2024-06-04;70808.05
2024-06-05;50041.05
2024-06-06;85268.66
2024-06-07;71767.26
2024-06-08;107013.0
2024-06-09;19844.0
2024-06-10;100646.29
2024-06-11;185584.99
2024-06-12;120150.2
2024-06-13;49715.98
2024-06-14;102722.14
2024-06-15;75524.0
2024-06-16;7999.0
2024-06-17;77729.0
2024-06-18;44129.05
2024-06-19;65755.78
2024-06-20;88799.0
2024-06-21;121666.57
2024-06-22;37945.0
2024-06-23;29032.0
2024-06-24;66774.56
2024-06-25;55927.09
2024-06-26;67409.1
2024-06-27;52660.6
2024-06-28;77513.82
2024-06-29;54959.2
2024-06-30;2656.0
2024-07-01;53369.45
2024-07-02;35490.69
2024-07-03;52109.65
2024-07-04;54491.3
2024-07-05;60421.7
2024-07-06;124178.0
2024-07-07;8489.0
2024-07-08;65470.04
2024-07-09;92785.63
2024-07-10;60013.19
2024-07-11;34567.0
2024-07-12;52685.78
2024-07-13;68986.87
2024-07-14;4919.0
2024-07-15;93207.2
2024-07-16;114825.38
2024-07-17;77325.56
2024-07-18;51700.6
2024-07-19;64293.35
2024-07-20;57976.0
2024-07-21;13543.0
2024-07-22;49172.36
2024-07-23;50150.53
2024-07-24;75801.0
2024-07-25;133171.07
2024-07-26;63821.14
2024-07-27;58263.0
2024-07-28;9087.0
2024-07-29;34785.0
2024-07-30;65726.0
2024-07-31;165180.09
2024-08-01;64746.11
2024-08-02;65351.84
2024-08-03;72078.0
2024-08-04;19999.0
2024-08-05;93101.29
2024-08-06;50591.01
2024-08-07;83008.58
2024-08-08;89985.01
2024-08-09;84531.64
2024-08-10;135545.1
2024-08-11;10791.0
2024-08-12;59797.88
2024-08-13;71909.45
2024-08-14;51371.35
2024-08-15;53688.0
2024-08-16;53293.0
2024-08-17;95438.0
2024-08-18;3492.0
2024-08-19;59472.36
2024-08-20;77832.53
2024-08-21;97161.64
2024-08-22;101095.0
2024-08-23;120793.48
2024-08-24;54172.91
2024-08-25;3091.0
2024-08-26;65354.09
2024-08-27;54695.6
2024-08-28;76336.14
2024-08-29;77525.0
2024-08-30;159887.95
2024-08-31;86446.0
2024-09-01;7417.0
2024-09-02;42317.0
2024-09-03;54885.55
2024-09-04;75313.9
2024-09-05;66762.5
2024-09-06;95056.63
2024-09-07;14858.0
2024-09-08;25763.0
2024-09-09;84548.86
2024-09-10;98627.89
2024-09-11;62133.09
2024-09-12;108897.16
2024-09-13;97215.15
2024-09-14;95810.0
2024-09-15;7014.0
2024-09-16;70310.8
2024-09-17;56080.35
2024-09-18;96350.17
2024-09-19;68327.42
2024-09-20;106723.54
2024-09-21;80907.0
2024-09-22;15286.0
2024-09-23;127073.91
2024-09-24;93378.37
2024-09-25;75878.98
2024-09-26;70027.3
2024-09-27;116343.0
2024-09-28;90566.0
2024-09-29;3033.0
2024-09-30;103795.86
2024-10-01;73263.59
2024-10-02;55855.25
2024-10-03;59788.92
2024-10-04;78686.85
2024-10-05;115115.77
2024-10-06;33571.0
2024-10-07;58317.27
2024-10-08;59767.19
2024-10-09;76662.8
2024-10-10;155940.0
2024-10-11;154545.3
2024-10-12;14461.0
2024-10-13;8515.0
2024-10-14;84854.6
2024-10-15;94358.0
2024-10-16;82710.92
2024-10-17;80699.5
2024-10-18;66251.0
2024-10-19;130204.0
2024-10-20;44831.0
2024-10-21;59413.2
2024-10-22;64228.23
2024-10-23;63936.69
2024-10-24;55235.4
2024-10-25;88760.65
2024-10-26;84824.0
2024-10-27;8340.0
2024-10-28;54268.39
2024-10-29;69045.7
2024-10-30;53278.11
2024-10-31;60260.22
2024-11-01;69673.4
2024-11-02;20174.0
2024-11-03;2068.0
2024-11-04;126854.63
2024-11-05;70795.5
2024-11-06;85873.67
2024-11-07;83143.59
2024-11-08;124028.6
2024-11-09;82574.0
2024-11-10;12968.0
2024-11-11;47988.4
2024-11-12;63110.4
2024-11-13;90554.73
2024-11-14;115302.53
2024-11-15;8707.0
2024-11-16;73489.63
2024-11-17;21896.0
2024-11-18;73884.3
2024-11-19;96109.67
2024-11-20;16972.0
2024-11-21;65323.48
2024-11-22;89277.93
2024-11-23;107368.5
2024-11-24;22702.0
2024-11-25;75716.49
2024-11-26;115367.05
2024-11-27;105648.19
2024-11-28;122551.34
2024-11-29;175531.2
2024-11-30;223357.1
2024-12-01;20222.0
2024-12-02;89846.26
2024-12-03;107332.19
2024-12-04;119950.0
2024-12-05;138126.49
2024-12-06;170306.54
2024-12-07;135157.24
2024-12-08;32624.0
2024-12-09;101325.24
2024-12-10;166754.47
2024-12-11;225584.65
2024-12-12;192961.95
2024-12-13;175314.2
2024-12-14;201587.31
2024-12-15;129491.0
2024-12-16;296063.86
2024-12-17;409170.91
2024-12-18;322292.02
2024-12-19;300931.19
2024-12-20;489193.41
2024-12-21;282479.62
2024-12-22;193722.0
2024-12-23;667710.62
2024-12-24;392655.93
2024-12-25;0.0
2024-12-26;61507.1
2024-12-27;149136.75
2024-12-28;60246.9
2024-12-29;51097.0
2024-12-30;94567.59
2024-12-31;0.0
2025-01-01;0.0
2025-01-02;77751.24
2025-01-03;72619.45
2025-01-04;20813.0
2025-01-05;17764.0
2025-01-06;22830.0
2025-01-07;114181.19
2025-01-08;116993.2
2025-01-09;60978.0
2025-01-10;85696.62
2025-01-11;26385.8
2025-01-12;8582.0
2025-01-13;50972.75
2025-01-14;39505.4
2025-01-15;32428.6
2025-01-16;69720.0
2025-01-17;63796.37
2025-01-18;69830.0
2025-01-19;4124.0
2025-01-20;51829.33
2025-01-21;58421.0
2025-01-22;78246.98
2025-01-23;60465.19
2025-01-24;58682.11
2025-01-25;39458.4
2025-01-26;11900.0
2025-01-27;101114.72
2025-01-28;55655.7
2025-01-29;67568.8
2025-01-30;112609.01
2025-01-31;100753.21
2025-02-01;32143.0
2025-02-02;3459.0
2025-02-03;76005.22
2025-02-04;97557.25
2025-02-05;75076.12
2025-02-06;66129.05
2025-02-07;105405.84
2025-02-08;48799.0
2025-02-09;5869.0
2025-02-10;63316.76
2025-02-11;72485.18
2025-02-12;82052.05
2025-02-13;83287.36
2025-02-14;124250.0
2025-02-15;40481.0
2025-02-16;10481.0
2025-02-17;60311.35
2025-02-18;65191.48
2025-02-19;78340.7
2025-02-20;83856.05
2025-02-21;104098.0
2025-02-22;56765.0
2025-02-23;19755.0
2025-02-24;61064.94
2025-02-25;54949.87
2025-02-26;71062.9
2025-02-27;82602.31
2025-02-28;152020.21
2025-03-01;46137.0
2025-03-02;8280.0
2025-03-03;11518.94
2025-03-04;15530.0
2025-03-05;64696.65
2025-03-06;96128.58
2025-03-07;74368.38
2025-03-08;76281.0
2025-03-09;4659.0
2025-03-10;59791.55
2025-03-11;76402.0
2025-03-12;66155.22
2025-03-13;66314.0
2025-03-14;93141.95
2025-03-15;131548.6
2025-03-16;13243.0
2025-03-17;78740.83
2025-03-18;67066.83
2025-03-19;136995.65
2025-03-20;82294.35
2025-03-21;69299.98
2025-03-22;43704.76
2025-03-23;11229.0
2025-03-24;51982.09
2025-03-25;60961.0
2025-03-26;81251.0
2025-03-27;70068.0
2025-03-28;140480.43
2025-03-29;83447.0
2025-03-30;19659.0
2025-03-31;81736.4
2025-04-01;32955.0
2025-04-02;58267.8
2025-04-03;51183.0
2025-04-04;115802.0
2025-04-05;160944.0
2025-04-06;15334.0
2025-04-07;47799.85
2025-04-08;105093.25
2025-04-09;76336.62
2025-04-10;58061.61
2025-04-11;72654.0
2025-04-12;124979.9
2025-04-13;16106.0
2025-04-14;86682.2
2025-04-15;63608.9
2025-04-16;145548.12
2025-04-17;108201.62
2025-04-18;5050.0
2025-04-19;115335.69
2025-04-20;5572.0
2025-04-21;20156.0
2025-04-22;37589.29
2025-04-23;85378.65
2025-04-24;107888.27
2025-04-25;144093.61
2025-04-26;91926.72
2025-04-27;7777.0
2025-04-28;83180.06
2025-04-29;97217.74
2025-04-30;107451.65
2025-05-01;0.0
2025-05-02;75815.74
2025-05-03;158558.0
2025-05-04;24198.0
2025-05-05;64090.8
2025-05-06;138489.92
2025-05-07;108085.23
2025-05-08;131929.95
2025-05-09;264313.49
2025-05-10;418791.0
2025-05-11;14073.0
2025-05-12;35626.71
2025-05-13;155929.12
2025-05-14;84814.08
2025-05-15;40045.16
2025-05-16;157750.0
2025-05-17;75962.0
2025-05-18;2356.0
2025-05-19;108343.41
2025-05-20;63051.8
2025-05-21;93203.71
2025-05-22;61604.42
2025-05-23;121376.83
2025-05-24;125606.0
2025-05-25;33933.0
2025-05-26;72771.0
2025-05-27;92321.3
2025-05-28;15000.0
2025-05-29;67892.0
2025-05-30;81253.0
2025-05-31;165770.0
2025-06-01;7947.0
2025-06-02;28374.0
2025-06-03;59137.2
2025-06-04;69541.0
2025-06-05;102564.87
2025-06-06;132500.32
2025-06-07;89013.7
2025-06-08;15864.0
2025-06-09;86867.18
2025-06-10;89487.84
2025-06-11;156066.84
2025-06-12;135951.8
2025-06-13;142780.0
2025-06-14;56867.0
2025-06-15;30108.0
2025-06-16;105911.55
2025-06-17;64592.2
2025-06-18;123846.7
2025-06-19;2076.0
2025-06-20;97713.3
2025-06-21;79734.0
2025-06-22;2218.0
2025-06-23;62081.72
2025-06-24;65491.65
2025-06-25;64301.27
2025-06-26;117461.38
2025-06-27;68369.0
2025-06-28;89293.0
2025-06-29;21597.0
2025-06-30;94197.1
2025-07-01;19632.48
2025-07-02;54490.08
2025-07-03;49204.2
2025-07-04;128184.0
2025-07-05;64704.0
2025-07-06;15611.0
2025-07-07;51827.4
2025-07-08;45593.31
2025-07-09;84819.0
2025-07-10;170724.7
2025-07-11;77383.2
2025-07-12;57723.0
2025-07-13;15789.0
2025-07-14;32641.62
2025-07-15;70494.2
2025-07-16;141280.05
2025-07-17;93001.0
2025-07-18;59438.0
2025-07-19;62944.0
2025-07-20;5519.0
2025-07-21;91971.2
2025-07-22;56983.05
2025-07-23;86291.12
2025-07-24;123810.0
2025-07-25;84377.08
2025-07-26;79590.0
2025-07-27;5160.0
2025-07-28;63224.05
2025-07-29;102765.69
2025-07-30;125860.0
2025-07-31;145982.21
2025-08-01;85045.56
2025-08-02;72486.0
2025-08-03;14715.0
2025-08-04;41281.0
2025-08-05;84823.65
2025-08-06;164739.0
2025-08-07;84307.0
2025-08-08;184883.0
2025-08-09;204376.7
2025-08-10;15233.0
2025-08-11;48246.15
2025-08-12;60883.0
2025-08-13;50707.0
2025-08-14;81860.0
2025-08-15;63202.0
2025-08-16;90500.0
2025-08-17;6758.0
2025-08-18;74633.0
2025-08-19;66082.0
2025-08-20;86837.0
2025-08-21;89947.0
2025-08-22;165489.95
2025-08-23;63196.0
2025-08-24;8826.0
2025-08-25;61803.0
2025-08-26;56361.25
2025-08-27;76623.5
2025-08-28;65308.0
2025-08-29;128547.0
2025-08-30;138077.0
2025-08-31;19449.0
2025-09-01;55429.0
2025-09-02;68836.25
2025-09-03;67200.0
2025-09-04;51446.0
2025-09-05;38800.0
2025-09-06;91346.87
2025-09-07;19894.0
2025-09-08;62164.52
2025-09-09;49388.0
2025-09-10;73455.0
2025-09-11;74692.0
2025-09-12;188269.0
2025-09-13;75857.0
2025-09-14;4345.0
2025-09-15;94612.0
2025-09-16;103807.9
2025-09-17;136986.97
2025-09-18;213267.36
2025-09-19;124149.0
2025-09-20;43238.0
2025-09-21;21346.0
2025-09-22;92367.0
2025-09-23;106684.55
2025-09-24;81969.0
2025-09-25;104004.1
2025-09-26;88265.0
2025-09-27;57229.26
2025-09-28;16947.0
2025-09-29;82111.57
2025-09-30;197448.53
2025-10-01;28721.11
2025-10-02;50274.0
2025-10-03;53484.0
